player,avg_points,std_dev_points,std_avg_ratio,riskiness_ratio
Dewayne Dedmon,11.995762711864407,7.5707142658039661,0.63111570707514519,0.93858561578186039
Aaron Gordon,12.313829787234043,7.0467129411340155,0.57226005742254638,0.85105639482896067
Elfrid Payton,27.057926829268293,11.774914404323619,0.43517430136542501,0.64718455750757531
Nikola Vucevic,38.804054054054056,10.710805441353028,0.27602284612924394,0.41049695024185362
Evan Fournier,19.90948275862069,8.3615790967331982,0.41997972514442561,0.62458741641434457
Tobias Harris,30.882352941176471,10.121507190822513,0.3277440423694909,0.48741592132419831
Dirk Nowitzki,29.646103896103895,7.6338226190118732,0.25749834264107513,0.3829475923054555
Kyle O'Quinn,14.78921568627451,9.6653210692945439,0.65353844817238549,0.97193237299981161
John Salmons,5.4880952380952381,5.7382903543194983,1.0455886979671103,1.5549835013362523
Jeff Withey,6.2837837837837842,6.8427684258441577,1.0889566957257368,1.6194797235427141
Devyn Marble,7.546875,7.6437440378826569,1.0128356489119876,1.5062736683032496
Luke Babbitt,7.9880952380952381,7.6978511574592243,0.96366542060592375,1.4331484576716489
Jusuf Nurkic,19.056451612903224,10.260082941021318,0.53840469093806331,0.80070721219393626
Wilson Chandler,26.669871794871796,8.7234284475459436,0.32708925317081294,0.48644212885419841
Alonzo Gee,8.7037037037037042,6.5166828858768602,0.74872526773904347,1.1134927535381633
Darrell Arthur,14.168103448275861,8.3696648273657903,0.59073995739241358,0.87853941909591937
Ben McLemore,20.734756097560975,8.3291051830105793,0.40169776503859289,0.59739876528227986
Nemanja Nedovic,nan,nan,nan,nan
Darren Collison,31.605555555555554,8.4117222200373902,0.26614695018574974,0.39580966901654507
Derrick Williams,13.763513513513514,8.8391148804435105,0.64221355046914064,0.95509015854483059
Carl Landry,13.121428571428572,7.8145097828973213,0.59555327686751491,0.88569771411670062
Omri Casspi,16.805970149253731,10.415771558104113,0.61976615843070659,0.92170674082459647
Reggie Evans,13.452127659574469,9.4163419316979518,0.69998904039510279,1.0410129824919157
Ryan Hollins,7.0489130434782608,7.0118193005368905,0.99473766484100834,1.4793586235131382
Ray McCallum,16.125,10.149948533065603,0.62945417259321568,0.93611460714211037
Ramon Sessions,13.7421875,8.0299499827950669,0.58432836713915215,0.86900420024692659
Nik Stauskas,8.3219178082191778,7.1167690581108518,0.85518377159192127,1.2718162103525121
Rudy Gay,36.481617647058826,10.53010221071202,0.2886413182821394,0.42926294881086319
JJ Hickson,17.945205479452056,8.4275143148283185,0.46962484349806655,0.69841887625308263
Randy Foye,16.21078431372549,12.459070245108542,0.76856677653527139,1.1430007416024368
Nate Robinson,11.726190476190476,7.7137842892055843,0.65782525918098389,0.97830765269122122
JaVale McGee,9.6413043478260878,7.4509098311718249,0.77281139173371793,1.1493132683310998
Jason Thompson,17.648148148148149,9.4103315710859938,0.53321920759563868,0.79299544076832551
Leandro Barbosa,12.526515151515152,7.3360449399731289,0.58564132571905225,0.87095681214264808
DeMarcus Cousins,50.953389830508478,13.270760782984713,0.26044902659329661,0.38733580429768799
Kevin Garnett,19.898936170212767,7.9565155783176298,0.39984627872860579,0.59464526319242617
Shaun Livingston,14.958333333333334,7.7609805607325963,0.51883992606568885,0.77161079345565498
Trey Burke,24.796052631578949,9.192361913233162,0.37071876115984093,0.55132726507101204
Alec Burks,24.944444444444443,7.1445693918438389,0.28641926292469733,0.42595834210786787
Trevor Booker,16.844936708860761,9.9639014953362235,0.59150720881575169,0.87968046366438801
Joe Ingles,13.148734177215189,7.6990174809531426,0.58553297809414995,0.87079567921393564
Rudy Gobert,28.125,12.458279140226489,0.44296103609694182,0.65876487016811958
Dante Exum,11.539634146341463,6.7187168904949477,0.58222962749863749,0.86588298678990872
Enes Kanter,29.283333333333335,12.007059672625182,0.41003049536568631,0.60979107423216306
Rodney Hood,15.925000000000001,9.6077734790371583,0.60331387623467236,0.89723915866356008
Jeremy Evans,6.3881578947368425,6.5491121144708586,1.0251957171983217,1.5246553725986449
Ian Clark,3.9833333333333334,5.2353792032954836,1.3143211389026319,1.9546382726062643
Harrison Barnes,21.271341463414632,7.6809650503166269,0.36109453009944875,0.5370142560063057
Draymond Green,33.281645569620252,11.144833738206049,0.3348642636943151,0.49800500545210696
C.J. McCollum,11.923387096774194,10.455270526491692,0.87687084564421358,1.3040688948059098
Steve Blake,12.737654320987655,6.237976088364908,0.4897272238018488,0.72831482842886974
Steve Novak,3.3714285714285714,4.6266377976803383,1.372307821345863,2.0408751788312061
Justin Holiday,8.8855932203389827,8.4370542071120038,0.94952064514946732,1.41211256420067
Gordon Hayward,34.66776315789474,10.421003483181991,0.30059636197811224,0.44704230673729756
Marreese Speights,18.108552631578949,9.7715859789421913,0.53961165078990481,0.80250218440436449
Festus Ezeli,10.657608695652174,7.2453737530410427,0.67983109156529931,1.0110343896551071
Ognjen Kuzmic,3.359375,3.3553051897952093,0.99878852161345766,1.4853829956775291
Andre Iguodala,19.327922077922079,6.8762869298202398,0.35576959085916915,0.52909508790478388
Arron Afflalo,20.951923076923077,8.5803174127241295,0.40952409863391898,0.60903796876673499
Klay Thompson,34.418831168831169,10.919896853911599,0.3172651854546526,0.47183192577497574
Derrick Favors,33.16554054054054,10.360561171384738,0.31238933551287384,0.46458063640163194
Stephen Curry,45.821874999999999,10.665007978152234,0.23274927047730443,0.34614115114664501
Andrew Bogut,24.339552238805972,8.6821723354894829,0.35671043782173562,0.53049430110106044
Ty Lawson,36.026666666666664,10.851311831685075,0.30120221590539625,0.44794332342098786
O.J. Mayo,20.714788732394368,9.0154921994079444,0.43522008917760596,0.64725265244073793
Danilo Gallinari,21.864406779661017,13.487487978478736,0.61686960521724454,0.91739903123818545
Rasual Butler,13.923333333333334,8.966997800242261,0.64402665551177363,0.95778658060157751
Kevin Seraphin,13.405063291139241,7.5195582374024115,0.56094910364002881,0.83423491755937285
Andre Miller,12.361111111111111,7.4997916637730677,0.60672471886703472,0.90231171159884871
DeJuan Blair,4.8275862068965516,5.8286942026816249,1.2073723705554795,1.7955857019430665
Nene Hilario,21.621323529411764,7.9654679907508834,0.36840797372627787,0.54789069738309426
Glen Rice Jr.,3.7000000000000002,1.6336309252704539,0.44152187169471724,0.65662456690592796
Chris Bosh,36.011363636363633,9.370282463516709,0.26020348904685087,0.38697064461833797
Luol Deng,25.722222222222221,9.1158965351775798,0.35439770547126659,0.52705484096250121
Otto Porter Jr.,12.949324324324325,8.9665454827025126,0.69243346279153239,1.0297764431725254
Shawne Williams,11.507936507936508,8.8876237178867132,0.77230385410601787,1.1485584661427104
Dwyane Wade,34.770161290322584,10.502956100965326,0.30206808686529057,0.44923103345413917
Chris Andersen,15.262499999999999,7.4635306828763888,0.48901101935308039,0.72724970013933898
James Ennis,11.056451612903226,9.1779336394998481,0.83009757206271417,1.2345083985379919
Mario Chalmers,21.887499999999999,10.660905452319291,0.48707734790722063,0.72437397357385203
Shabazz Napier,13.063725490196079,8.3211842812869623,0.63696870295780117,0.94729010163620664
Lavoy Allen,14.734126984126984,9.9019256248665677,0.67204019861739162,0.99944789295881775
Chris Copeland,11.324999999999999,10.759458344988888,0.95006254701888637,1.4129184723631512
Damjan Rudez,7.5625,5.8391650842048488,0.77212100287006269,1.1482865325844556
Norris Cole,17.016666666666666,7.6959024431456013,0.45225675473921262,0.6725893205948491
Ian Mahinmi,14.508196721311476,8.1382542165988561,0.56094181605935611,0.83422407958098543
Kris Humphries,18.96875,9.1323491822915734,0.48144180203184572,0.71599287604069251
John Wall,42.265822784810126,10.391328807156885,0.24585653661736864,0.36563407664885261
Solomon Hill,18.823170731707318,8.0154642015015281,0.42582964983681587,0.63328733484155442
C.J. Miles,21.942857142857143,11.246108137492085,0.51251794897424863,0.76220884592874649
Luis Scola,20.703703703703702,7.8633953296976706,0.37980621449344742,0.56484198651969941
Michael Carter-Williams,33.869402985074629,12.709781949897112,0.37525851741461119,0.55807872105937606
Luc Richard Mbah a Moute,21.201492537313431,8.1626735915888649,0.38500466781869341,0.57257304670516285
JaKarr Sampson,10.956081081081081,8.1832980285134909,0.74691835227875225,1.110805536533499
K.J. McDaniels,16.830645161290324,9.7967849980621136,0.58208018196439959,0.86566073367973251
Alexey Shved,18.839285714285715,13.531334618230481,0.7182509370814284,1.0681717956137047
Garrett Temple,9.6538461538461533,9.1897419695040039,0.95192546297651037,1.4156889724499573
Brandon Davies,12.231481481481481,8.5743148206649522,0.70100378548964037,1.0425220958585155
Hollis Thompson,16.781690140845072,8.2346100585820938,0.49069015036452257,0.72974687806833827
Tony Wroten,30.899999999999999,12.395876678181729,0.4011610575463343,0.59660058211797418
Henry Sims,17.11986301369863,8.0264438806898166,0.46883809025033535,0.69724882886999284
Chris Johnson,11.370689655172415,6.5912620355797475,0.57967126317456452,0.86207822654137567
Nerlens Noel,29.383333333333333,11.411700767826607,0.38837325358456976,0.57758275587565988
Drew Gooden,13.524509803921569,9.2396232203971369,0.6831762004208104,1.0160091843239925
Paul Pierce,22.020547945205479,8.9148901486363048,0.40484415605004681,0.6020780298162941
Marcin Gortat,28.582317073170731,9.8678032752214122,0.34524154392241313,0.51343793770817359
Malcolm Thomas,7.4705882352941178,6.6654908583204087,0.89223105977517281,1.3269123700625491
Rodney Stuckey,23.070422535211268,10.641494180346202,0.46126134725554352,0.68598081270486699
Shayne Whittington,5.7125000000000004,4.3681525361355416,0.76466565183991975,1.1371990486903754
David West,27.412878787878789,7.7963862960598158,0.28440596685916697,0.4229641990272362
Jared Dudley,16.111111111111111,8.8236726337757911,0.54767623244125596,0.81449570674963423
Brandon Knight,32.396825396825399,10.473433646134859,0.32328580093409903,0.48078569292704126
Larry Sanders,20.518518518518519,8.5186238071035607,0.41516758626678002,0.61743087716002198
Jabari Parker,23.879999999999999,8.0146740420306539,0.33562286608168568,0.49913318730672057
Kyle Singler,12.581250000000001,7.8406574858315663,0.62320178724940412,0.92681615539667139
Josh Smith,29.716867469879517,10.674134674211171,0.35919447717799602,0.53418852639554271
Andre Drummond,37.274390243902438,12.80471856484327,0.34352590293379626,0.51088646270016869
Brandon Jennings,30.890243902439025,13.789834206364642,0.4464138985084487,0.66389991427553607
Khris Middleton,25.661392405063292,10.347491177931852,0.40323186733585709,0.5996802587282648
Kentavious Caldwell-Pope,21.667682926829269,9.180297515120337,0.42368616644990437,0.63009957917002113
Caron Butler,11.98076923076923,7.6173470463131734,0.63579782730061807,0.94554879328754549
Joel Anthony,6.6683673469387754,7.0180919020470389,1.0524453043620656,1.5651805413769888
Spencer Dinwiddie,11.823529411764707,9.7332858702722831,0.82321323280909853,1.2242701146145072
D.J. Augustin,19.350609756097562,11.052893297272497,0.5711909565945138,0.84946644444781394
Tony Mitchell,nan,nan,nan,nan
Luigi Datome,8.4404761904761898,8.4045764177562674,0.99574671239989632,1.4808592635919617
Greg Monroe,34.681159420289852,10.525082441514751,0.30348127390911739,0.45133270358669253
Kenneth Faried,28.440000000000001,12.214913901523074,0.42949767586227405,0.63874236698100739
Jonas Jerebko,13.886666666666667,8.1449384603275252,0.58652941384979773,0.87227756321209504
John Henson,18.417910447761194,9.3763269828237412,0.50908744558281249,0.7571070538136131
Ersan Ilyasova,21.254310344827587,11.613993693645243,0.54643004196424583,0.81264239135416305
Giannis Antetokounmpo,27.97530864197531,9.8403351170602633,0.35175072572015942,0.52311829320778147
C.J. Watson,21.100877192982455,8.3232489107966536,0.39445037448797277,0.58662055702901028
Jannero Pargo,6.6388888888888893,5.2367557811216585,0.78880003397648413,1.1730913322529914
Bismack Biyombo,16.46484375,9.8798202207452164,0.6000555104414651,0.89239336694870441
P.J. Hairston,10.744444444444444,7.3406342788727468,0.68320277673065899,1.0160487082050571
Gerald Henderson,21.696874999999999,10.180156746169592,0.46919921630048533,0.69778589000213564
Brian Roberts,13.052083333333334,8.1209971179739284,0.62219930033958271,0.92532527221468153
Gary Neal,16.569444444444443,8.1701274594955091,0.4930839707323359,0.73330693106465472
Jason Maxiell,9.75,7.1809934317381652,0.73651214684494004,1.0953295871544031
Cody Zeller,19.56451612903226,8.3947113869523466,0.42907840559855354,0.63811883466475927
Kemba Walker,33.314516129032256,11.910865638308319,0.35752779935856493,0.53170986866301628
Al Jefferson,33.823076923076925,10.941403149716006,0.32348929030317958,0.48108831920086459
Lance Stephenson,20.446721311475411,9.5888514642980862,0.46896768035452652,0.69744155328863422
Michael Kidd-Gilchrist,24.654545454545456,8.8673990545856221,0.35966589085708639,0.53488960560069765
Marvin Williams,18.442307692307693,8.0849711342563388,0.43839259539241876,0.65197075510530567
Kendall Marshall,11.267857142857142,8.4934420702715219,0.7537761583759196,1.1210043607529951
Nate Wolters,6.166666666666667,4.6766262768510094,0.75837182867854203,1.1278389712571568
Chris Kaman,19.412162162162161,7.5749036379367976,0.3902143189748159,0.58032076013324219
Jerryd Bayless,16.9512987012987,8.3487943268615208,0.49251650118240731,0.73246299903921752
Zaza Pachulia,22.684931506849313,11.355831483242394,0.50058918978061284,0.74446857791171384
Timofey Mozgov,22.669753086419753,8.664657664228379,0.38221226456228657,0.56842022734011755
Joel Freeland,10.119791666666666,7.2908769835813523,0.7204572212288316,1.0714529476146224
Mike Scott,14.113970588235293,7.429322931667639,0.52638078598947591,0.78282544486703187
Will Barton,14.46551724137931,11.036070075449134,0.76292260354713914,1.1346068139592849
Udonis Haslem,11.379032258064516,8.3377403295030152,0.73272842016893969,1.0897024867790972
Justin Hamilton,13.402439024390244,11.779202812688091,0.87888501423150456,1.3070643354875435
Shannon Brown,6.6500000000000004,6.0093676872030386,0.90366431386511858,1.3439157304766556
Thaddeus Young,27.726973684210527,8.2679277564553555,0.29819077446463732,0.44346475382213429
Nikola Pekovic,25.048387096774192,10.118139518302161,0.40394375411122602,0.60073896584002917
Ricky Rubio,33.534090909090907,11.184676872992204,0.33353153670732433,0.49602299428405833
Corey Brewer,22.303125000000001,9.8683336535658963,0.44246416829775631,0.65802593598531822
Andrew Wiggins,28.237804878048781,10.948666870129092,0.38773080688861389,0.57662731898671715
Anthony Bennett,12.535087719298245,8.2340807715787072,0.65688258079774153,0.97690571583415864
Danny Granger,11.435483870967742,7.6354348658997706,0.66769670195456388,0.99298831123042131
Taj Gibson,23.177419354838708,9.0216482692127666,0.38924300117689042,0.57887623117719578
Kirk Hinrich,13.071969696969697,7.0195832047421707,0.53699506405445752,0.7986108366771496
Mike Dunleavy,19.357142857142858,10.179113090931466,0.52585824085992816,0.78204832375169264
Derrick Rose,30.377450980392158,10.690810604091205,0.35193244525328476,0.52338854371491661
Pau Gasol,41.817307692307693,9.5476992092236586,0.2283193188685354,0.33955299494646146
Joakim Noah,29.335820895522389,10.141008877737198,0.34568689636651856,0.51410025904371415
Gerald Green,18.614864864864863,10.024216328231699,0.53850599512823649,0.80085787023437016
Archie Goodwin,10.378048780487806,7.5048155272172394,0.72314321178826513,1.0754475116461433
Isaiah Thomas,27.39179104477612,9.8995163526448238,0.36140449291769688,0.53747522796338654
Tyler Ennis,9.25,7.6492953106805857,0.82695084439790112,1.2298286333382569
Alex Len,18.89855072463768,9.2835558722624487,0.49123110060284431,0.7305513709796233
Anthony Tolliver,12.822368421052632,8.1427693681238527,0.63504409643654469,0.94442785628778558
Shavlik Randolph,4.3809523809523814,4.9910038116213702,1.1392508700440083,1.6942764494735654
Eric Bledsoe,36.070987654320987,12.285550110285891,0.34059367123578582,0.50652569261785396
Goran Dragic,29.397435897435898,9.8133916500695957,0.33381794535779696,0.49644893684349001
Miles Plumlee,12.808219178082192,8.1916624860053346,0.63956295345282288,0.95114823124867798
Marcus Morris,21.12037037037037,9.9614186294478735,0.47164980797035089,0.70143037240956974
Markieff Morris,29.512195121951219,9.7997624088596869,0.3320580650935927,0.49383166986223292
Shabazz Muhammad,21.434210526315791,11.926815716848735,0.5564383023207512,0.82752652290770923
Dorell Wright,10.265625,8.0279442550858526,0.78202196700988513,1.1630110948474937
Chase Budinger,13.582089552238806,10.150700459083634,0.74735926456989399,1.1114612545415405
Mo Williams,28.389705882352942,13.021106742812846,0.45865592256476223,0.68210606499956383
Brandon Bass,19.951219512195124,9.5496137069108471,0.47864811978403998,0.71183815457922306
Avery Bradley,23.087662337662337,10.013540687239965,0.43371825786386015,0.64501915190730119
Rajon Rondo,29.665441176470587,12.413477441495514,0.41844910944191099,0.62231110817868374
Kelly Olynyk,21.72265625,11.494832965112339,0.52916332297586022,0.78696359126637405
Jared Sullinger,29.297413793103448,11.545339389348628,0.39407367049122877,0.58606032861322577
Jeff Green,24.987179487179485,8.7283031030249543,0.34931125809951075,0.51949035431600887
Jorge Gutierrez,6.1624999999999996,5.5222486600259044,0.89610525923341255,1.3326740201742628
Alan Anderson,14.22972972972973,8.0811124239268661,0.56790343719903902,0.84457729594207231
Marcus Thornton,12.979166666666666,8.2431198476484031,0.63510393689746925,0.94451685010498254
Sergey Karasev,10.560606060606061,7.9034778497324911,0.74839245062029325,1.1129977930153259
Jerome Jordan,7.3920454545454541,6.505676798192253,0.88009155763400204,1.3088586883608841
Andrei Kirilenko,2.2857142857142856,3.1537958988223336,1.3797857057347711,2.0519961739914061
Mirza Teletovic,17.912500000000001,10.197811165348305,0.56931255633486699,0.84667291634413855
Cory Jefferson,8.8550000000000004,7.0103949785373754,0.79168774461178715,1.1773858912925639
Bojan Bogdanovic,14.881410256410257,9.4748234708373218,0.63668854682344267,0.94687345772300013
Deron Williams,29.371323529411764,10.793127014884892,0.36747159194501072,0.54649812473607429
Mason Plumlee,20.597560975609756,11.0517690401125,0.53655717068633813,0.79795960836520052
Joe Johnson,27.681249999999999,10.112889303423186,0.36533354900603066,0.5433184600153993
Jarrett Jack,24.128125000000001,10.869332784216825,0.45048393873194975,0.66995281577459009
Tyler Zeller,20.612804878048781,9.369897989403503,0.45456686000951768,0.67602487378001486
Marcus Smart,20.104477611940297,10.239938636709795,0.50933622023723557,0.75747702767037972
Evan Turner,25.789634146341463,11.032812278747375,0.42780026332062171,0.63621800104021031
Robbie Hummel,10.177777777777777,6.9960667160161849,0.68738646773084788,1.0222706293989559
Zach LaVine,19.811688311688311,12.745945939849742,0.64335485897635536,0.95678749508079741
Glenn Robinson III,4.2642857142857142,6.235554735317689,1.4622741422855552,2.1746717137489391
Zach Randolph,34.573943661971832,10.278218505846406,0.29728221363279145,0.44211355606509317
Tony Allen,20.650793650793652,6.9613766949498777,0.33709971697297636,0.50132953733838759
Marc Gasol,37.117283950617285,9.0501283157126622,0.24382517664151859,0.362613069197392
Mike Conley,30.303571428571427,10.647165103500594,0.35135017430526416,0.52252259927687916
Courtney Lee,18.259740259740258,7.0632063641220064,0.38681855621436312,0.57527063375255116
Jon Leuer,10.369047619047619,8.5536562101952622,0.82492206849185079,1.2268114688758345
Quincy Pondexter,13.716666666666667,8.1462905392300815,0.59389724465832916,0.88323488837272313
Kosta Koufos,14.277777777777779,5.9144949065833172,0.41424477944941518,0.61605849299145465
Beno Udrih,15.066455696202532,6.9655411993566663,0.46232115500876003,0.68755694256744493
Vince Carter,12.056818181818182,7.2152076912568521,0.59843381416644958,0.88998160508026569
Jarnell Stokes,6.4210526315789478,8.2268414991800825,1.2812294138067342,1.9054247657513017
Tayshaun Prince,15.931034482758621,7.5387584928040487,0.47321211318466971,0.70375380880194915
Jordan Adams,6.5666666666666664,6.8888757570014496,1.0490673741626573,1.5601569353080271
James Young,6.5483870967741939,4.7790425099415001,0.72980452122259354,1.0853541090374648
Phil Pressey,10.27,7.8092436070522036,0.76039372999534605,1.1308459119357173
Gerald Wallace,4.7578125,4.6435371212005769,0.97598152957910322,1.4514647863496353
Gorgui Dieng,28.065068493150687,10.640676947357314,0.37914309562273768,0.56385580628899956
Cameron Bairstow,1.4444444444444444,2.2857544055769377,1.5824453577071107,2.353388505236218
Nikola Mirotic,20.932926829268293,13.421010843772311,0.64114354161918408,0.95349885776738219
Doug McDermott,4.9930555555555554,6.5915221825113877,1.3201379614487341,1.9632889620283815
Kent Bazemore,12.56,8.4717176534631982,0.67449981317382146,1.0031057940649899
Shelvin Mack,12.568181818181818,8.6915314447581018,0.69155042236773323,1.0284631989755573
Dennis Schroder,19.649350649350648,9.0261188747554542,0.45935965192079975,0.68315264052220659
Thabo Sefolosha,15.620192307692308,7.698276224262008,0.49284132183641044,0.73294606734212675
Mike Muscala,11.21875,9.881539947334586,0.88080578917745611,1.3099208825758411
Pero Antic,11.607142857142858,6.0747551201332604,0.52336351804225012,0.77833821017697746
Amir Johnson,21.453333333333333,8.4838572202349898,0.39545636514457688,0.58811665092956522
Terrence Ross,17.225609756097562,7.8956944193875733,0.45836951673612814,0.68168012663672717
Jonas Valanciunas,26.528124999999999,9.2933038495399174,0.35031891057283232,0.52098891964493999
Kyle Lowry,37.321428571428569,11.739483642412734,0.31455075788282927,0.46779507065406256
DeMar DeRozan,33.054166666666667,10.708986768078018,0.3239829603351474,0.48182249771322477
Tyler Hansbrough,9.6790540540540544,7.4723829741325911,0.77201583258053996,1.1481301249402676
James Johnson,17.639285714285716,10.234978009000336,0.58023766805428101,0.86292057520557597
Patrick Patterson,20.49074074074074,7.7645472787822234,0.37892955540374157,0.56353823254508251
Greivis Vasquez,19.719512195121951,8.3744716291686547,0.42467945181931338,0.63157677796200562
Louis Williams,23.728124999999999,10.064600967867779,0.424163349100183,0.63080923790079146
Chuck Hayes,5.7844827586206895,4.5897421233246529,0.79345765470292062,1.1800180744788511
Lucas Nogueira,4.041666666666667,4.8744657826952347,1.2060533895328416,1.7936241335627221
Landry Fields,4.5961538461538458,5.9334125606925916,1.2909516868452502,1.9198835813446338
Roy Hibbert,24.506578947368421,11.513323708079154,0.46980542379276014,0.69868743250226639
Steven Adams,21.475000000000001,9.056100314072868,0.42170432195915564,0.62715221038981139
Elton Brand,9.1388888888888893,7.1931128877470716,0.78708834030059138,1.1705457276280278
Jeff Teague,33.171232876712331,10.823382987413751,0.32628823377295224,0.48525086507108234
Allen Crabbe,7.7107843137254903,6.1468228681611619,0.79717219650659699,1.1855422841714107
Thomas Robinson,15.125,9.7876932256403126,0.6471202132654752,0.96238727232365662
Wesley Matthews,27.699999999999999,8.9088843487264455,0.32162037360023271,0.47830889489749906
Nicolas Batum,27.08450704225352,9.8002317448885421,0.36183902958246827,0.53812146423751506
