id,away_team_losses,away_team_wins,date,game_id,home_team,home_team_losses,home_team_score,home_team_wins,visit_team,visit_team_score
400578791,11,22,2015-01-03,400578791,San Antonio Spurs,14,101,21,Washington Wizards,92
400578848,15,23,2015-01-10,400578848,Minnesota Timberwolves,31,93,5,San Antonio Spurs,108
400578861,16,23,2015-01-13,400578861,Washington Wizards,12,101,26,San Antonio Spurs,93
400578866,16,24,2015-01-14,400578866,Charlotte Hornets,25,93,15,San Antonio Spurs,98
400578887,10,30,2015-01-16,400578887,San Antonio Spurs,16,110,25,Portland Trail Blazers,96
400578902,27,14,2015-01-18,400578902,San Antonio Spurs,16,89,26,Utah Jazz,69
400578916,16,27,2015-01-20,400578916,Denver Nuggets,24,99,18,San Antonio Spurs,109
400578981,27,19,2015-01-28,400578981,San Antonio Spurs,17,95,30,Charlotte Hornets,86
400579031,37,15,2015-02-04,400579031,San Antonio Spurs,18,110,31,Orlando Magic,103
400579049,29,21,2015-02-06,400579049,San Antonio Spurs,18,98,32,Miami Heat,85
400579128,22,34,2015-02-23,400579128,Utah Jazz,34,90,21,San Antonio Spurs,81
400579145,23,34,2015-02-25,400579145,Portland Trail Blazers,19,111,37,San Antonio Spurs,95
400579213,40,22,2015-03-06,400579213,San Antonio Spurs,23,120,38,Denver Nuggets,111
400579278,51,14,2015-03-15,400579278,San Antonio Spurs,24,123,41,Minnesota Timberwolves,97
400579331,25,44,2015-03-22,400579331,Atlanta Hawks,17,95,53,San Antonio Spurs,114
400579363,31,41,2015-03-25,400579363,San Antonio Spurs,26,130,45,Oklahoma City Thunder,91
400579402,26,48,2015-03-31,400579402,Miami Heat,40,81,34,San Antonio Spurs,95
400579405,26,49,2015-04-01,400579405,Orlando Magic,53,91,22,San Antonio Spurs,103
400579426,48,28,2015-04-03,400579426,San Antonio Spurs,26,123,50,Denver Nuggets,93
400579449,26,52,2015-04-07,400579449,Oklahoma City Thunder,36,88,42,San Antonio Spurs,113
400578363,3,1,2014-11-07,400578363,Charlotte Hornets,3,122,3,Atlanta Hawks,119
400578402,6,3,2014-11-12,400578402,Atlanta Hawks,3,100,4,Utah Jazz,97
400578416,4,5,2014-11-14,400578416,Atlanta Hawks,3,114,5,Miami Heat,103
400578497,5,7,2014-11-25,400578497,Washington Wizards,4,102,9,Atlanta Hawks,106
400578529,14,4,2014-11-29,400578529,Atlanta Hawks,6,105,9,Charlotte Hornets,75
400578559,6,11,2014-12-03,400578559,Miami Heat,9,102,9,Atlanta Hawks,112
400578587,11,9,2014-12-07,400578587,Atlanta Hawks,6,96,13,Denver Nuggets,84
400578622,16,9,2014-12-12,400578622,Atlanta Hawks,6,87,16,Orlando Magic,81
400578635,7,16,2014-12-13,400578635,Orlando Magic,16,100,10,Atlanta Hawks,99
400578784,8,24,2015-01-02,400578784,Utah Jazz,22,92,11,Atlanta Hawks,98
400578793,8,25,2015-01-03,400578793,Portland Trail Blazers,8,107,26,Atlanta Hawks,115
400578850,12,25,2015-01-11,400578850,Atlanta Hawks,8,120,29,Washington Wizards,89
400578934,21,22,2015-01-23,400578934,Atlanta Hawks,8,103,36,Oklahoma City Thunder,93
400578953,36,7,2015-01-25,400578953,Atlanta Hawks,8,112,37,Minnesota Timberwolves,100
400578989,15,32,2015-01-30,400578989,Atlanta Hawks,8,105,39,Portland Trail Blazers,99
400579024,19,31,2015-02-04,400579024,Atlanta Hawks,9,105,41,Washington Wizards,96
400579071,10,43,2015-02-09,400579071,Minnesota Timberwolves,41,105,11,Atlanta Hawks,117
400579150,41,19,2015-02-27,400579150,Atlanta Hawks,12,95,46,Orlando Magic,88
400579163,12,47,2015-02-28,400579163,Miami Heat,33,91,25,Atlanta Hawks,93
400579250,14,50,2015-03-11,400579250,Denver Nuggets,41,115,24,Atlanta Hawks,102
400579318,16,53,2015-03-20,400579318,Oklahoma City Thunder,30,123,39,Atlanta Hawks,115
400579354,17,54,2015-03-25,400579354,Orlando Magic,51,83,22,Atlanta Hawks,95
400579369,39,33,2015-03-27,400579369,Atlanta Hawks,17,99,55,Miami Heat,86
400579379,18,55,2015-03-28,400579379,Charlotte Hornets,41,115,31,Atlanta Hawks,100
400579468,46,33,2015-04-10,400579468,Atlanta Hawks,19,104,60,Charlotte Hornets,80
400579490,20,60,2015-04-12,400579490,Washington Wizards,34,108,46,Atlanta Hawks,99
400578349,2,3,2014-11-05,400578349,Charlotte Hornets,3,96,2,Miami Heat,89
400578399,5,3,2014-11-11,400578399,Portland Trail Blazers,3,102,5,Charlotte Hornets,100
400578464,8,6,2014-11-21,400578464,Charlotte Hornets,9,100,4,Orlando Magic,105
400578487,10,4,2014-11-23,400578487,Miami Heat,6,94,8,Charlotte Hornets,93
400578502,3,12,2014-11-26,400578502,Charlotte Hornets,12,97,4,Portland Trail Blazers,105
400578687,20,8,2014-12-20,400578687,Charlotte Hornets,19,104,8,Utah Jazz,86
400578701,16,12,2014-12-22,400578701,Charlotte Hornets,19,110,9,Denver Nuggets,82
400578730,20,10,2014-12-26,400578730,Oklahoma City Thunder,16,98,15,Charlotte Hornets,75
400578736,21,12,2014-12-27,400578736,Charlotte Hornets,21,94,10,Orlando Magic,102
400578787,24,11,2015-01-03,400578787,Orlando Magic,24,90,13,Charlotte Hornets,98
400578903,33,7,2015-01-19,400578903,Charlotte Hornets,25,105,17,Minnesota Timberwolves,80
400578917,24,18,2015-01-21,400578917,Charlotte Hornets,25,78,18,Miami Heat,76
400579005,27,20,2015-01-31,400579005,Denver Nuggets,29,86,19,Charlotte Hornets,104
400579011,27,21,2015-02-02,400579011,Washington Wizards,18,88,31,Charlotte Hornets,92
400579034,20,31,2015-02-05,400579034,Charlotte Hornets,27,94,22,Washington Wizards,87
400579108,25,30,2015-02-21,400579108,Charlotte Hornets,31,103,22,Oklahoma City Thunder,110
400579174,33,24,2015-03-01,400579174,Orlando Magic,42,83,19,Charlotte Hornets,98
400579230,28,36,2015-03-09,400579230,Charlotte Hornets,34,69,28,Washington Wizards,95
400579289,36,29,2015-03-16,400579289,Utah Jazz,36,94,30,Charlotte Hornets,66
400579337,38,30,2015-03-22,400579337,Minnesota Timberwolves,54,98,15,Charlotte Hornets,109
400579368,41,30,2015-03-27,400579368,Washington Wizards,32,110,41,Charlotte Hornets,107
400579447,44,33,2015-04-07,400579447,Miami Heat,43,105,35,Charlotte Hornets,100
400578299,1,0,2014-10-29,400578299,Miami Heat,0,107,1,Washington Wizards,95
400578377,4,2,2014-11-08,400578377,Miami Heat,2,102,4,Minnesota Timberwolves,92
400578477,6,7,2014-11-22,400578477,Orlando Magic,9,92,6,Miami Heat,99
400578542,8,9,2014-12-01,400578542,Washington Wizards,5,107,11,Miami Heat,86
400578617,12,10,2014-12-10,400578617,Denver Nuggets,12,102,10,Miami Heat,82
400578630,12,11,2014-12-12,400578630,Utah Jazz,17,95,6,Miami Heat,100
400578665,19,7,2014-12-17,400578665,Miami Heat,14,87,12,Utah Jazz,105
400578680,6,19,2014-12-19,400578680,Miami Heat,15,103,12,Washington Wizards,105
400578754,21,13,2014-12-29,400578754,Miami Heat,18,101,14,Orlando Magic,102
400578829,21,15,2015-01-08,400578829,Portland Trail Blazers,8,99,28,Miami Heat,83
400578915,20,21,2015-01-20,400578915,Miami Heat,23,86,18,Oklahoma City Thunder,94
400579029,28,21,2015-02-04,400579029,Minnesota Timberwolves,40,102,9,Miami Heat,101
400579134,31,25,2015-02-25,400579134,Orlando Magic,40,90,19,Miami Heat,93
400579212,34,27,2015-03-06,400579212,Washington Wizards,27,99,35,Miami Heat,97
400579299,22,44,2015-03-18,400579299,Miami Heat,36,108,31,Portland Trail Blazers,104
400579316,44,26,2015-03-20,400579316,Miami Heat,36,108,32,Denver Nuggets,91
400579330,37,32,2015-03-22,400579330,Oklahoma City Thunder,30,93,40,Miami Heat,75
400579499,56,25,2015-04-13,400579499,Miami Heat,45,100,36,Orlando Magic,93
400578308,1,1,2014-10-30,400578308,Orlando Magic,2,98,0,Washington Wizards,105
400578364,3,2,2014-11-07,400578364,Orlando Magic,4,112,2,Minnesota Timberwolves,103
400578424,7,4,2014-11-15,400578424,Washington Wizards,2,98,7,Orlando Magic,93
400578578,14,8,2014-12-05,400578578,Utah Jazz,15,93,5,Orlando Magic,98
400578610,6,15,2014-12-10,400578610,Orlando Magic,15,89,9,Washington Wizards,91
400578675,19,8,2014-12-19,400578675,Orlando Magic,19,94,10,Utah Jazz,101
400578822,25,13,2015-01-07,400578822,Denver Nuggets,20,93,16,Orlando Magic,90
400578849,27,13,2015-01-10,400578849,Portland Trail Blazers,8,103,29,Orlando Magic,92
400578901,20,20,2015-01-18,400578901,Orlando Magic,29,99,15,Oklahoma City Thunder,127
400579015,36,15,2015-02-02,400579015,Oklahoma City Thunder,24,104,24,Orlando Magic,97
400579068,39,16,2015-02-09,400579068,Washington Wizards,20,96,33,Orlando Magic,80
400579312,23,44,2015-03-20,400579312,Orlando Magic,49,111,22,Portland Trail Blazers,104
400579336,44,27,2015-03-22,400579336,Orlando Magic,50,100,22,Denver Nuggets,119
400579425,53,23,2015-04-03,400579425,Minnesota Timberwolves,60,84,16,Orlando Magic,97
400578570,10,9,2014-12-05,400578570,Washington Wizards,5,119,13,Denver Nuggets,89
400578642,18,6,2014-12-14,400578642,Washington Wizards,6,93,17,Utah Jazz,84
400578655,19,5,2014-12-16,400578655,Washington Wizards,6,109,18,Minnesota Timberwolves,95
400578781,10,22,2015-01-02,400578781,Oklahoma City Thunder,17,109,17,Washington Wizards,102
400578925,20,22,2015-01-21,400578925,Washington Wizards,14,103,29,Oklahoma City Thunder,105
400578948,15,29,2015-01-24,400578948,Portland Trail Blazers,13,103,32,Washington Wizards,96
400578958,15,30,2015-01-25,400578958,Denver Nuggets,26,115,18,Washington Wizards,117
400579140,25,33,2015-02-25,400579140,Minnesota Timberwolves,43,97,13,Washington Wizards,77
400579283,21,44,2015-03-16,400579283,Washington Wizards,28,105,39,Portland Trail Blazers,97
400579307,28,40,2015-03-18,400579307,Utah Jazz,37,84,30,Washington Wizards,88
400578328,1,1,2014-11-01,400578328,Oklahoma City Thunder,2,102,1,Denver Nuggets,91
400578388,5,1,2014-11-09,400578388,Portland Trail Blazers,3,116,4,Denver Nuggets,100
400578407,3,6,2014-11-12,400578407,Denver Nuggets,6,113,1,Portland Trail Blazers,130
400578460,10,3,2014-11-19,400578460,Denver Nuggets,7,107,4,Oklahoma City Thunder,100
400578543,8,9,2014-12-01,400578543,Utah Jazz,13,101,5,Denver Nuggets,103
400578551,4,14,2014-12-02,400578551,Denver Nuggets,9,103,9,Portland Trail Blazers,105
400578732,23,5,2014-12-26,400578732,Denver Nuggets,17,106,13,Minnesota Timberwolves,102
400578806,20,15,2015-01-05,400578806,Minnesota Timberwolves,28,101,5,Denver Nuggets,110
400578898,32,7,2015-01-17,400578898,Denver Nuggets,22,105,18,Minnesota Timberwolves,113
400579074,25,27,2015-02-09,400579074,Denver Nuggets,33,114,19,Oklahoma City Thunder,124
400579118,35,20,2015-02-22,400579118,Oklahoma City Thunder,25,119,31,Denver Nuggets,94
400579158,35,22,2015-02-27,400579158,Denver Nuggets,38,82,20,Utah Jazz,104
400579194,39,22,2015-03-04,400579194,Minnesota Timberwolves,47,85,13,Denver Nuggets,100
400579377,41,31,2015-03-27,400579377,Denver Nuggets,45,107,28,Utah Jazz,91
400579383,46,28,2015-03-28,400579383,Portland Trail Blazers,25,120,47,Denver Nuggets,114
400579413,47,28,2015-04-01,400579413,Utah Jazz,41,98,34,Denver Nuggets,84
400578539,11,4,2014-11-30,400578539,Portland Trail Blazers,4,107,13,Minnesota Timberwolves,93
400578613,5,17,2014-12-10,400578613,Minnesota Timberwolves,16,90,5,Portland Trail Blazers,82
400578627,13,10,2014-12-12,400578627,Minnesota Timberwolves,17,92,5,Oklahoma City Thunder,111
400578764,25,5,2014-12-30,400578764,Utah Jazz,21,100,11,Minnesota Timberwolves,94
400578790,22,12,2015-01-03,400578790,Minnesota Timberwolves,27,89,5,Utah Jazz,101
400578964,37,7,2015-01-26,400578964,Oklahoma City Thunder,22,92,23,Minnesota Timberwolves,84
400579220,20,41,2015-03-07,400579220,Minnesota Timberwolves,47,121,14,Portland Trail Blazers,113
400579263,50,14,2015-03-13,400579263,Oklahoma City Thunder,29,113,36,Minnesota Timberwolves,99
400579344,54,16,2015-03-23,400579344,Utah Jazz,39,104,31,Minnesota Timberwolves,106
400579398,41,33,2015-03-30,400579398,Minnesota Timberwolves,58,84,16,Utah Jazz,104
400579464,62,16,2015-04-08,400579464,Portland Trail Blazers,27,116,51,Minnesota Timberwolves,91
400579514,37,45,2015-04-15,400579514,Minnesota Timberwolves,66,113,16,Oklahoma City Thunder,138
400578307,1,0,2014-10-29,400578307,Portland Trail Blazers,0,106,1,Oklahoma City Thunder,89
400578449,9,3,2014-11-18,400578449,Utah Jazz,7,98,5,Oklahoma City Thunder,81
400578511,11,5,2014-11-26,400578511,Oklahoma City Thunder,12,97,4,Utah Jazz,82
400578716,7,23,2014-12-23,400578716,Oklahoma City Thunder,16,111,13,Portland Trail Blazers,115
400578834,24,13,2015-01-09,400578834,Oklahoma City Thunder,19,99,18,Utah Jazz,94
400579161,27,32,2015-02-27,400579161,Portland Trail Blazers,19,115,38,Oklahoma City Thunder,112
400579382,32,41,2015-03-28,400579382,Utah Jazz,41,94,32,Oklahoma City Thunder,89
400579501,30,51,2015-04-13,400579501,Oklahoma City Thunder,37,101,44,Portland Trail Blazers,90
400579021,31,17,2015-02-03,400579021,Portland Trail Blazers,16,103,33,Utah Jazz,102
400579104,18,36,2015-02-20,400579104,Utah Jazz,34,92,20,Portland Trail Blazers,76
400579362,25,45,2015-03-25,400579362,Utah Jazz,40,89,31,Portland Trail Blazers,92
400579483,43,37,2015-04-11,400579483,Portland Trail Blazers,29,105,51,Utah Jazz,111
