Player Name,Predicted Points,Actual Points,Difference,Pct Error
Spencer Hawes,15.308945869353213,22.500000000000004,7.1910541306467906,0.31960240580652399
Spencer Hawes,15.042225829777813,10.750000000000004,4.2922258297778093,0.39927682137467979
Spencer Hawes,14.803836412357178,26.000000000000004,11.196163587642825,0.43062167644780092
Spencer Hawes,14.666410461937961,21.500000000000004,6.8335895380620428,0.31784137386335076
Spencer Hawes,16.013117983330666,15.500000000000004,0.5131179833306625,0.03310438602133306
Spencer Hawes,15.446918175729557,13.500000000000004,1.9469181757295537,0.1442161611651521
Spencer Hawes,12.728370965591157,12.750000000000004,0.021629034408846337,0.0016963948555957908
Spencer Hawes,11.772092666996835,24.250000000000004,12.477907333003168,0.51455287971147079
Spencer Hawes,13.345690482354753,25.000000000000004,11.654309517645251,0.46617238070580996
Spencer Hawes,15.376920101560561,20.000000000000004,4.6230798984394426,0.23115399492197208
Spencer Hawes,17.355564907465777,23.750000000000004,6.394435092534227,0.26923937231723055
Spencer Hawes,14.850293101036314,16.000000000000004,1.1497068989636894,0.071856681185230573
Spencer Hawes,14.647288052024642,11.250000000000004,3.3972880520246385,0.30198116017996779
Spencer Hawes,14.00064260630516,22.750000000000004,8.7493573936948437,0.38458713818438867
Spencer Hawes,13.768334531203553,24.500000000000004,10.73166546879645,0.43802716199169178
Spencer Hawes,15.564861728922157,13.250000000000004,2.3148617289221534,0.1747065455790304
Spencer Hawes,11.61353599345432,22.750000000000004,11.136464006545683,0.48951490138662335
Spencer Hawes,11.910302137550303,11.500000000000004,0.41030213755029976,0.035678446743504316
Spencer Hawes,13.122547039212622,20.250000000000004,7.127452960787382,0.35197298571789537
Spencer Hawes,14.970982377703802,17.250000000000004,2.2790176222962018,0.13211696361137398
Spencer Hawes,16.888107353399569,19.500000000000004,2.6118926466004346,0.13394321264617612
Spencer Hawes,18.489877539011879,19.000000000000004,0.51012246098812497,0.026848550578322361
Spencer Hawes,19.620916980885802,19.750000000000004,0.12908301911420139,0.0065358490690734872
Spencer Hawes,18.898887906323232,21.000000000000004,2.1011120936767718,0.10005295684175101
Spencer Hawes,22.300973602867035,23.500000000000004,1.1990263971329682,0.051022399877998642
Spencer Hawes,23.614318642705786,35.250000000000007,11.635681357294221,0.33009025127075797
Spencer Hawes,25.37848005955372,20.250000000000004,5.1284800595537163,0.25325827454586247
Spencer Hawes,24.790393641361227,24.000000000000004,0.79039364136122359,0.03293306839005098
Spencer Hawes,24.133759530794322,15.250000000000004,8.8837595307943182,0.58254160857667647
Spencer Hawes,23.308086933122034,13.250000000000004,10.058086933122031,0.75910090061298319
Spencer Hawes,18.076258416268569,15.250000000000004,2.8262584162685656,0.18532842073892228
J.J. Redick,19.567490021489974,39.0,19.432509978510026,0.49826948662846221
J.J. Redick,22.579957228659712,21.500000000000004,1.0799572286597083,0.050230568774870143
J.J. Redick,22.452981706997484,21.000000000000004,1.4529817069974804,0.069189605095118109
J.J. Redick,20.796268578262875,21.000000000000004,0.20373142173712822,0.0097014962731965804
J.J. Redick,17.505707025699255,19.250000000000004,1.7442929743007483,0.090612622041597299
J.J. Redick,16.977407880462422,21.750000000000004,4.7725921195375811,0.21942952273736002
J.J. Redick,16.556121788180047,14.000000000000004,2.5561217881800431,0.18258012772714588
J.J. Redick,16.834848147630879,16.000000000000004,0.83484814763087556,0.052178009226929709
J.J. Redick,19.212804982727487,23.750000000000004,4.5371950172725164,0.19103979020094802
J.J. Redick,20.418404559908598,28.750000000000004,8.3315954400914052,0.28979462400317929
J.J. Redick,20.705229870396188,24.000000000000004,3.2947701296038154,0.13728208873349229
J.J. Redick,20.484915613972806,31.500000000000004,11.015084386027198,0.34968521860403801
J.J. Redick,20.534595066572791,29.000000000000004,8.4654049334272123,0.29191051494576592
J.J. Redick,22.332826295334684,19.750000000000004,2.5828262953346801,0.13077601495365468
J.J. Redick,20.849582990140469,20.500000000000004,0.34958299014046545,0.017052828787339776
J.J. Redick,21.302788735077108,39.25,17.947211264922892,0.45725379018911827
J.J. Redick,24.938737384566437,15.500000000000004,9.4387373845664335,0.60895079900428595
J.J. Redick,23.836093938435198,20.000000000000004,3.8360939384351944,0.19180469692175969
J.J. Redick,21.75762155370364,13.000000000000004,8.7576215537036362,0.67366319643874106
J.J. Redick,22.083904030580978,33.75,11.666095969419022,0.34566210279760062
J.J. Redick,22.206874590231529,25.750000000000004,3.543125409768475,0.13759710329197961
J.J. Redick,20.479732913005122,20.250000000000004,0.22973291300511889,0.011344835210129326
J.J. Redick,21.287827766159513,17.750000000000004,3.5378277661595092,0.19931424034701456
J.J. Redick,21.030455867269577,32.25,11.219544132730423,0.34789284132497433
J.J. Redick,23.769011292858295,22.750000000000004,1.0190112928582913,0.044791705180584222
J.J. Redick,24.180936802763629,27.500000000000004,3.3190631972363747,0.1206932071722318
J.J. Redick,24.065684112751711,21.250000000000004,2.8156841127517076,0.13250278177655092
J.J. Redick,22.349192873616751,16.000000000000004,6.3491928736167473,0.3968245546010466
J.J. Redick,24.454918967882421,18.500000000000004,5.954918967882417,0.32188751177742786
J.J. Redick,21.502904225680901,26.000000000000004,4.4970957743191029,0.17296522208919624
J.J. Redick,21.10822475237465,20.000000000000004,1.108224752374646,0.05541123761873229
J.J. Redick,19.825614206454166,16.000000000000004,3.8256142064541621,0.23910088790338507
J.J. Redick,21.779284272323199,17.750000000000004,4.0292842723231956,0.22700193083510956
J.J. Redick,20.862630993577923,23.000000000000004,2.1373690064220803,0.0929290872357426
J.J. Redick,20.838966959240551,24.500000000000004,3.6610330407594525,0.14942992003099803
J.J. Redick,20.7653672168593,22.500000000000004,1.7346327831407038,0.077094790361809051
J.J. Redick,19.38565829950743,26.750000000000004,7.3643417004925738,0.27530249347635788
J.J. Redick,18.698382822406476,20.750000000000004,2.0516171775935277,0.098873116992459154
J.J. Redick,19.551011717986203,15.500000000000004,4.0510117179861993,0.261355594708787
J.J. Redick,16.574616360543207,25.500000000000004,8.9253836394567969,0.35001504468458022
J.J. Redick,16.236733455415759,30.250000000000004,14.013266544584244,0.46324848081270226
J.J. Redick,19.075154419337437,23.750000000000004,4.6748455806625664,0.19683560339631856
J.J. Redick,19.887167710698527,33.0,13.112832289301473,0.39735855422125677
J.J. Redick,20.449475241833483,20.250000000000004,0.19947524183347909,0.0098506292263446441
J.J. Redick,23.373352068026804,18.000000000000004,5.3733520680268008,0.29851955933482222
J.J. Redick,23.251549345090282,25.750000000000004,2.4984506549097212,0.097027209899406636
J.J. Redick,23.559583870628021,24.500000000000004,0.94041612937198238,0.038384331811101319
J.J. Redick,24.045103630776875,26.250000000000004,2.2048963692231283,0.08399605216088106
J.J. Redick,24.025892492841187,37.0,12.974107507158813,0.35065155424753547
J.J. Redick,26.557437363698526,26.250000000000004,0.30743736369852215,0.011711899569467509
J.J. Redick,28.63093254884334,33.25,4.6190674511566598,0.13891932183929803
J.J. Redick,28.290064092376667,48.75,20.459935907623333,0.41969099297688889
J.J. Redick,30.154563107195642,22.000000000000004,8.1545631071956386,0.37066195941798352
J.J. Redick,31.903049047373706,29.500000000000004,2.4030490473737025,0.081459289741481436
J.J. Redick,31.340713548565823,30.750000000000004,0.59071354856581948,0.01921019670132746
J.J. Redick,31.168434805612659,41.0,9.8315651943873412,0.2397942730338376
J.J. Redick,31.488522554133922,33.5,2.0114774458660776,0.060044102861673956
J.J. Redick,29.64395057125774,26.500000000000004,3.1439505712577365,0.11863964419840513
J.J. Redick,28.045955323975491,21.750000000000004,6.2959553239754875,0.28946921029772349
J.J. Redick,25.39992740110473,25.250000000000004,0.14992740110472624,0.0059377188556327216
J.J. Redick,22.503416956096071,39.25,16.746583043903929,0.42666453615041855
J.J. Redick,21.908990765946275,18.750000000000004,3.158990765946271,0.16847950751713442
J.J. Redick,22.543418132610181,37.0,14.456581867389819,0.39071842884837349
J.J. Redick,24.824445486982103,36.0,11.175554513017897,0.3104320698060527
J.J. Redick,26.792047680323911,12.500000000000004,14.292047680323908,1.1433638144259122
J.J. Redick,25.822192534733507,38.0,12.177807465266493,0.320468617507013
J.J. Redick,24.476649613385188,24.250000000000004,0.22664961338518452,0.0093463758096983297
J.J. Redick,23.808448896752971,26.250000000000004,2.4415511032470327,0.093011470599886945
J.J. Redick,22.624424268494881,15.250000000000004,7.3744242684948773,0.48356880449146727
Chris Paul,42.659807308027233,49.0,6.3401926919727671,0.12939168759128097
Chris Paul,41.969586853270705,39.5,2.4695868532707053,0.062521186158752032
Chris Paul,43.728806728471426,56.75,13.021193271528574,0.22944833958640659
Chris Paul,42.699847594416724,27.750000000000004,14.94984759441672,0.53873324664564748
Chris Paul,38.857143420677318,37.5,1.3571434206773176,0.036190491218061803
Chris Paul,37.166999339047479,51.0,13.833000660952521,0.27123530707750043
Chris Paul,34.335560280189171,43.25,8.9144397198108294,0.20611421317481687
Chris Paul,35.895158687357451,54.75,18.854841312642549,0.34438066324461275
Chris Paul,36.395588393532016,38.0,1.6044116064679841,0.042221358064946951
Chris Paul,35.744884949431089,32.25,3.4948849494310892,0.1083685255637547
Chris Paul,35.34358786536216,40.750000000000007,5.4064121346378471,0.13267269042056065
Chris Paul,36.488277282533318,28.750000000000004,7.7382772825333141,0.2691574706968109
Chris Paul,34.566650408411896,44.750000000000007,10.183349591588112,0.22756088472822592
Chris Paul,32.927949486187103,52.0,19.072050513812897,0.36677020218870954
Chris Paul,34.514316467894567,46.25,11.735683532105433,0.25374450880227967
Chris Paul,37.775923332529345,55.000000000000007,17.224076667470662,0.31316503031764836
Chris Paul,39.837359735748237,34.25,5.5873597357482367,0.16313459082476603
Chris Paul,42.427098957742601,25.750000000000004,16.677098957742597,0.64765432845602311
Chris Paul,45.27500566961497,26.000000000000004,19.275005669614966,0.7413463719082678
Chris Paul,41.876323047513345,51.0,9.1236769524866546,0.17889562651934618
Chris Paul,38.903642796418623,51.75,12.846357203581377,0.24823878654263531
Chris Paul,39.798677395112605,51.250000000000007,11.451322604887402,0.22344044107097366
Chris Paul,38.284153006978684,51.5,13.215846993021316,0.25661838821400612
Chris Paul,40.026938755526146,47.000000000000007,6.9730612444738611,0.1483630052015715
Chris Paul,44.36299471441135,42.75,1.6129947144113501,0.0377308705125462
Chris Paul,43.822599928350797,27.750000000000004,16.072599928350794,0.57919279021083936
Chris Paul,42.034781620568502,46.750000000000007,4.715218379431505,0.10086028619104823
Chris Paul,41.382701075209098,19.750000000000004,21.632701075209095,1.0953266367194476
Chris Paul,38.214261970708648,58.5,20.285738029291352,0.34676475263745898
Chris Paul,37.854690730218834,32.500000000000007,5.3546907302188274,0.16475971477596388
Chris Paul,38.402046987744185,52.0,13.597953012255815,0.26149909638953489
Chris Paul,38.409783852782795,43.5,5.0902161472172054,0.11701646315441852
Chris Paul,38.124947466902483,40.750000000000007,2.6250525330975236,0.064418467069877874
Chris Paul,36.91342332401473,50.0,13.08657667598527,0.26173153351970541
Chris Paul,39.229419965588562,51.5,12.270580034411438,0.23826368998857161
Chris Paul,40.54211427424255,32.0,8.5421142742425502,0.26694107107007969
Chris Paul,41.928836345764395,27.000000000000004,14.928836345764392,0.55291986465794041
Chris Paul,40.83323575201716,43.25,2.4167642479828402,0.055878942149892259
Chris Paul,38.79911628082948,55.999999999999993,17.200883719170513,0.30715863784233061
Chris Paul,40.157454349806059,34.25,5.9074543498060592,0.17248041897243968
Chris Paul,35.723161022241044,37.75,2.0268389777589562,0.05369109874858162
Chris Paul,36.20116677938789,51.5,15.29883322061211,0.29706472273033224
Chris Paul,38.642294337471128,33.25,5.3922943374711281,0.16217426578860536
Chris Paul,38.135667164591759,47.5,9.3643328354082414,0.1971438491664893
Chris Paul,38.024069202128914,28.500000000000004,9.52406920212891,0.33417786674136524
Chris Paul,37.785865381723717,46.5,8.7141346182762831,0.18740074447905986
Chris Paul,39.238072754643994,52.0,12.761927245356006,0.2454216777953078
Chris Paul,39.635989616163478,56.5,16.864010383836522,0.29847805989091192
Chris Paul,44.160843955046403,41.0,3.1608439550464027,0.077093755001131775
Chris Paul,43.894767843282899,54.75,10.855232156717101,0.19826908048798358
Chris Paul,47.492228786474179,25.750000000000004,21.742228786474175,0.84435839947472513
Chris Paul,43.518499797886719,58.5,14.981500202113281,0.25609402054894498
Chris Paul,42.561458350553018,48.250000000000014,5.6885416494469965,0.1178972362579688
Chris Paul,41.957380795055286,49.0,7.0426192049447138,0.14372692254989211
Chris Paul,41.560066402335572,55.25,13.689933597664428,0.24778160357763671
Chris Paul,42.635189908658923,60.000000000000007,17.364810091341084,0.28941350152235135
Chris Paul,46.240962046238238,63.500000000000007,17.259037953761769,0.27179587328758686
Chris Paul,45.610366034526479,39.75,5.8603660345264785,0.14743059206355921
Chris Paul,49.056492665031655,29.500000000000004,19.556492665031652,0.66293195474683553
Chris Paul,45.921961297733652,55.5,9.5780387022663476,0.17257727391470898
Chris Paul,44.96853475210041,31.250000000000004,13.718534752100407,0.43899311206721298
Chris Paul,43.512957652201393,37.25,6.2629576522013934,0.1681330913342656
Chris Paul,40.633886951209149,41.75,1.1161130487908508,0.02673324667762517
Chris Paul,37.833000999555807,54.75,16.916999000444193,0.30898628311313592
Chris Paul,39.571147146675344,63.500000000000007,23.928852853324663,0.37683232839881353
Chris Paul,41.143781945626799,56.75,15.606218054373201,0.27499943708146612
Chris Paul,44.052709579113994,46.25,2.1972904208860058,0.047508982073210936
Chris Paul,43.32176248054293,41.25,2.0717624805429296,0.050224544982858901
Chris Paul,41.994379166173871,46.750000000000007,4.7556208338261357,0.10172450981446278
Chris Paul,42.162653515968103,44.5,2.3373464840318974,0.052524640090604438
Chris Paul,39.05100174215525,84.25,45.19899825784475,0.5364866262058724
Chris Paul,41.562469629962465,48.250000000000014,6.6875303700375497,0.13860166570026006
Chris Paul,41.84189882414725,38.5,3.3418988241472505,0.086802566860967545
Chris Paul,43.494463400470323,45.75,2.2555365995296768,0.049301346437807141
Chris Paul,42.693060000484643,47.25,4.5569399995153574,0.096443174592917624
Chris Paul,43.886016013512787,43.25,0.63601601351278703,0.014705572566769642
Chris Paul,37.505867842529732,40.750000000000007,3.2441321574702755,0.079610605091295084
Matt Barnes,15.917636715770474,11.750000000000004,4.1676367157704703,0.35469248644855056
Matt Barnes,14.855337928925085,13.500000000000004,1.3553379289250813,0.10039540214259859
Matt Barnes,14.991321781520949,17.000000000000004,2.008678218479055,0.1181575422634738
Matt Barnes,14.4497905132394,10.500000000000004,3.949790513239396,0.37617052507041854
Matt Barnes,14.55221112999345,28.250000000000004,13.697788870006553,0.48487748212412574
Matt Barnes,15.958207305768548,12.000000000000004,3.9582073057685445,0.32985060881404527
Matt Barnes,16.236439391693011,16.250000000000004,0.01356060830699235,0.00083449897273799056
Matt Barnes,15.986753908425818,17.500000000000004,1.5132460915741852,0.086471205232810572
Matt Barnes,16.224295825785326,17.750000000000004,1.5257041742146775,0.08595516474448886
Matt Barnes,15.455160659245809,29.250000000000004,13.794839340754194,0.47161843900014333
Matt Barnes,18.823848830346112,24.000000000000004,5.1761511696538918,0.21567296540224545
Matt Barnes,19.118770273236759,22.500000000000004,3.3812297267632445,0.15027687674503307
Matt Barnes,21.203110497586753,19.750000000000004,1.4531104975867493,0.073575215067683497
Matt Barnes,21.523657269323195,20.000000000000004,1.5236572693231913,0.076182863466159559
Matt Barnes,24.031075322702005,35.75,11.718924677297995,0.32780208887546841
Matt Barnes,24.558182252767043,19.500000000000004,5.0581822527670397,0.25939396168036094
Matt Barnes,24.511291856356792,12.500000000000004,12.011291856356788,0.96090334850854275
Matt Barnes,22.821474805563323,29.000000000000004,6.1785251944366806,0.21305259291160966
Matt Barnes,23.007570017539194,11.750000000000004,11.257570017539191,0.958091065322484
Matt Barnes,20.234743527903639,12.000000000000004,8.2347435279036354,0.68622862732530276
Matt Barnes,18.226264880033241,13.500000000000004,4.7262648800332379,0.35009369481727681
Matt Barnes,17.83633090671934,20.000000000000004,2.1636690932806637,0.10818345466403316
Matt Barnes,18.742203882248248,11.500000000000004,7.2422038822482442,0.62975685932593406
Matt Barnes,15.941388890180496,26.000000000000004,10.058611109819507,0.38686965806998097
Matt Barnes,17.613866005030165,22.750000000000004,5.136133994969839,0.22576413164702586
Matt Barnes,18.26537919414266,12.000000000000004,6.2653791941426569,0.52211493284522126
Matt Barnes,17.567712843742584,19.500000000000004,1.93228715625742,0.099091649038842031
Matt Barnes,17.491913210795978,28.250000000000004,10.758086789204025,0.38081723147624863
Matt Barnes,19.076244769569197,30.500000000000004,11.423755230430807,0.37454935181740345
Matt Barnes,20.061614293846183,17.750000000000004,2.3116142938461799,0.13023179120260167
Matt Barnes,19.34203566747134,26.750000000000004,7.4079643325286639,0.27693324607583786
Matt Barnes,20.994568960010103,29.500000000000004,8.5054310399899009,0.28831969627084408
Matt Barnes,22.179555548148606,51.0,28.820444451851394,0.56510675395787047
Matt Barnes,27.004049704827764,16.750000000000004,10.254049704827761,0.61218207193001539
Matt Barnes,23.374619155021307,17.750000000000004,5.6246191550213034,0.31687995239556632
Matt Barnes,22.17928794280677,16.250000000000004,5.9292879428067664,0.36487925801887783
Matt Barnes,22.456009249790661,33.25,10.793990750209339,0.32463130075817559
Matt Barnes,22.443299359491633,26.250000000000004,3.806700640508371,0.14501716725746172
Matt Barnes,20.822047804869346,21.000000000000004,0.17795219513065774,0.008473914053840844
Matt Barnes,22.374831623826118,21.500000000000004,0.87483162382611468,0.040689842968656492
Matt Barnes,20.937601239788595,18.250000000000004,2.6876012397885916,0.14726582135827895
Matt Barnes,19.781975632906526,26.500000000000004,6.7180243670934772,0.25351035347522555
Matt Barnes,21.216131285200703,30.250000000000004,9.0338687147993006,0.29864028809253884
Matt Barnes,23.344828528406573,30.250000000000004,6.9051714715934303,0.22827013129234477
Matt Barnes,23.974700206701325,19.500000000000004,4.4747002067013213,0.22947180547186258
Matt Barnes,24.7915187341432,29.250000000000004,4.458481265856804,0.15242670994382235
Matt Barnes,23.86426663863708,19.750000000000004,4.1142666386370763,0.20831729815883926
Matt Barnes,22.989070349145251,17.500000000000004,5.4890703491452477,0.31366116280829981
Matt Barnes,22.201679132322646,22.750000000000004,0.54832086767735788,0.024102016161642099
Matt Barnes,20.21494378341227,20.000000000000004,0.2149437834122665,0.010747189170613323
Matt Barnes,20.442194924094423,14.000000000000004,6.4421949240944194,0.46015678029245843
Matt Barnes,21.006377105121054,23.500000000000004,2.4936228948789498,0.1061116125480404
Matt Barnes,20.706803218847451,40.25,19.543196781152549,0.48554526164354161
Matt Barnes,20.775588658226148,23.500000000000004,2.7244113417738554,0.1159323975222917
Matt Barnes,22.932642246442974,32.0,9.067357753557026,0.28335492979865706
Matt Barnes,23.15515229220016,17.000000000000004,6.1551522922001567,0.36206778189412681
Matt Barnes,23.647421536094839,23.750000000000004,0.10257846390516434,0.0043190932170595504
Matt Barnes,23.909442178980132,21.000000000000004,2.9094421789801288,0.13854486566572038
Matt Barnes,22.541989730445327,33.0,10.458010269554673,0.3169094021077174
Matt Barnes,21.173400114229338,31.750000000000004,10.576599885770666,0.33312125624474531
Matt Barnes,21.035766808705965,23.500000000000004,2.4642331912940385,0.10486098686357609
Matt Barnes,21.535728941706971,14.250000000000004,7.2857289417069673,0.51127922397943615
Matt Barnes,21.803621877628011,14.500000000000004,7.3036218776280073,0.50369806052606936
Matt Barnes,22.477748381365906,24.000000000000004,1.5222516186340975,0.063427150776420721
Matt Barnes,21.457856779381682,21.250000000000004,0.20785677938167879,0.0097814955003142946
Matt Barnes,20.658980831531913,18.750000000000004,1.9089808315319097,0.10181231101503517
Matt Barnes,21.263375184415139,16.250000000000004,5.0133751844151355,0.30851539596400829
Matt Barnes,21.558754733289845,18.250000000000004,3.3087547332898417,0.18130162922136114
Blake Griffin,43.473137271579262,34.5,8.9731372715792617,0.26009093540809453
Blake Griffin,42.009904317174879,46.5,4.4900956828251211,0.096561197480110134
Blake Griffin,41.588125670951001,37.0,4.5881256709510012,0.12400339651218922
Blake Griffin,39.160298905402342,36.5,2.6602989054023425,0.0728849015178724
Blake Griffin,37.965486611717267,27.500000000000004,10.465486611717264,0.38056314951699138
Blake Griffin,39.006320125067077,47.25,8.2436798749329228,0.17446941534249572
Blake Griffin,36.043657964527199,21.500000000000004,14.543657964527196,0.67644920765242755
Blake Griffin,35.360356142716491,55.999999999999993,20.639643857283502,0.36856506888006257
Blake Griffin,38.568731313469918,35.250000000000007,3.318731313469911,0.094148406055883982
Blake Griffin,36.450053318279778,44.5,8.0499466817202219,0.18089767824090386
Blake Griffin,40.104209660144477,40.0,0.10420966014447686,0.0026052415036119216
Blake Griffin,41.802157045389251,39.0,2.8021570453892508,0.071850180651006429
Blake Griffin,42.367828755609011,44.0,1.6321712443909888,0.037094801008886111
Blake Griffin,40.727737058016068,47.75,7.0222629419839322,0.14706309826144362
Blake Griffin,40.985258510967689,59.5,18.514741489032311,0.31117212586608928
Blake Griffin,41.886876478334059,42.5,0.61312352166594053,0.014426435803904483
Blake Griffin,42.214076172282958,22.000000000000004,20.214076172282955,0.9188216441946796
Blake Griffin,40.774080141960539,34.5,6.274080141960539,0.18185739541914606
Blake Griffin,41.67219884455227,42.250000000000007,0.57780115544773736,0.013675766992845853
Blake Griffin,41.758282576765957,60.000000000000007,18.24171742323405,0.30402862372056744
Blake Griffin,41.495979100736236,55.000000000000007,13.504020899263772,0.24552765271388671
Blake Griffin,44.935131848981754,43.5,1.4351318489817544,0.032991536758201254
Blake Griffin,45.608968732134286,40.5,5.1089687321342865,0.12614737610208115
Blake Griffin,46.881087757008444,52.0,5.1189122429915557,0.098440620057529918
Blake Griffin,49.176703146676601,50.750000000000007,1.5732968533234057,0.031000923218195184
Blake Griffin,47.927687753905246,41.0,6.9276877539052464,0.16896799399768894
Blake Griffin,48.270681872909222,49.0,0.72931812709077803,0.014884043410015878
Blake Griffin,50.904240367732598,39.75,11.154240367732598,0.28060982057188927
Blake Griffin,50.599456963357994,22.500000000000004,28.099456963357991,1.2488647539270217
Blake Griffin,45.019905836807894,46.5,1.4800941631921063,0.03182998200413132
Blake Griffin,46.08805033652726,56.25,10.16194966347274,0.18065688290618204
Blake Griffin,45.135599095985611,42.75,2.3855990959856115,0.055803487625394423
Blake Griffin,41.978738616918704,37.5,4.4787386169187045,0.11943302978449878
