"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"PG","Russell Westbrook",12300,"NY@OKC 08:00PM ET",58.542,"OKC"
"PG","Stephen Curry",10800,"Chi@GS 10:30PM ET",54.917,"GS"
"PF","Anthony Davis",10700,"SA@NO 08:00PM ET",43.167,"NO"
"SG","James Harden",10400,"Hou@Mem 08:00PM ET",50.583,"Hou"
"C","Andre Drummond",9900,"Det@Min 08:00PM ET",50.773,"Det"
"SF","Kevin Durant",9800,"NY@OKC 08:00PM ET",46.438,"OKC"
"PF","Blake Griffin",9600,"LAC@Por 10:00PM ET",46.800,"LAC"
"PG","Damian Lillard",8800,"LAC@Por 10:00PM ET",42.942,"Por"
"PG","Chris Paul",8600,"LAC@Por 10:00PM ET",34.464,"LAC"
"SF","Carmelo Anthony",8500,"NY@OKC 08:00PM ET",41.250,"NY"
"SG","Eric Bledsoe",8400,"Pho@Den 09:00PM ET",41.614,"Pho"
"SF","Kawhi Leonard",8200,"SA@NO 08:00PM ET",40.425,"SA"
"PG","Kyle Lowry",8100,"Tor@LAL 10:30PM ET",41.788,"Tor"
"SG","Jimmy Butler",7900,"Chi@GS 10:30PM ET",36.705,"Chi"
"PG","Reggie Jackson",7700,"Det@Min 08:00PM ET",35.955,"Det"
"C","Dwight Howard",7600,"Hou@Mem 08:00PM ET",37.781,"Hou"
"PF","Derrick Favors",7600,"Uta@Dal 08:30PM ET",36.818,"Uta"
"C","DeAndre Jordan",7500,"LAC@Por 10:00PM ET",34.475,"LAC"
"PG","Brandon Knight",7500,"Pho@Den 09:00PM ET",36.909,"Pho"
"PF","Draymond Green",7400,"Chi@GS 10:30PM ET",38.083,"GS"
"PG","Ricky Rubio",7400,"Det@Min 08:00PM ET",35.125,"Min"
"C","Pau Gasol",7300,"Chi@GS 10:30PM ET",34.545,"Chi"
"PG","Isaiah Thomas",7300,"Bkn@Bos 07:30PM ET",35.682,"Bos"
"C","Karl-Anthony Towns",7300,"Det@Min 08:00PM ET",36.250,"Min"
"C","Brook Lopez",7200,"Bkn@Bos 07:30PM ET",37.667,"Bkn"
"C","Marc Gasol",7100,"Hou@Mem 08:00PM ET",30.500,"Mem"
"SG","DeMar DeRozan",7100,"Tor@LAL 10:30PM ET",35.288,"Tor"
"C","Jahlil Okafor",7100,"Phi@Cha 07:00PM ET",32.875,"Phi"
"PF","LaMarcus Aldridge",7000,"SA@NO 08:00PM ET",31.818,"SA"
"PF","Serge Ibaka",7000,"NY@OKC 08:00PM ET",31.208,"OKC"
"SF","Nicolas Batum",7000,"Phi@Cha 07:00PM ET",33.417,"Cha"
"SG","Tyreke Evans",6800,"SA@NO 08:00PM ET",0,"NO"
"SG","Andrew Wiggins",6800,"Det@Min 08:00PM ET",30.227,"Min"
"PG","Kemba Walker",6700,"Phi@Cha 07:00PM ET",32.979,"Cha"
"C","Rudy Gobert",6700,"Uta@Dal 08:30PM ET",32.250,"Uta"
"SG","Eric Gordon",6500,"SA@NO 08:00PM ET",30.500,"NO"
"SG","C.J. McCollum",6500,"LAC@Por 10:00PM ET",31.615,"Por"
"PF","Nerlens Noel",6500,"Phi@Cha 07:00PM ET",28.400,"Phi"
"PF","Dirk Nowitzki",6400,"Uta@Dal 08:30PM ET",31.841,"Dal"
"PF","Thaddeus Young",6400,"Bkn@Bos 07:30PM ET",31.708,"Bkn"
"C","Tim Duncan",6300,"SA@NO 08:00PM ET",31.227,"SA"
"PF","Zach Randolph",6300,"Hou@Mem 08:00PM ET",29.167,"Mem"
"PF","Ryan Anderson",6300,"SA@NO 08:00PM ET",30.750,"NO"
"SF","Danilo Gallinari",6300,"Pho@Den 09:00PM ET",30.917,"Den"
"SG","Klay Thompson",6300,"Chi@GS 10:30PM ET",27.227,"GS"
"SF","Marcus Morris",6300,"Det@Min 08:00PM ET",28.909,"Det"
"SF","Gordon Hayward",6300,"Uta@Dal 08:30PM ET",27.341,"Uta"
"PG","Jarrett Jack",6200,"Bkn@Bos 07:30PM ET",33.455,"Bkn"
"PG","Mike Conley",6200,"Hou@Mem 08:00PM ET",30.083,"Mem"
"SF","Al-Farouq Aminu",6200,"LAC@Por 10:00PM ET",28.231,"Por"
"C","Jared Sullinger",6200,"Bkn@Bos 07:30PM ET",31.068,"Bos"
"SG","Kobe Bryant",6100,"Tor@LAL 10:30PM ET",28.719,"LAL"
