"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"PG","Ish Smith",4700,"Dal@NO 08:00PM ET",26.583,"NO"
"PF","Dwight Powell",4700,"Dal@NO 08:00PM ET",25.667,"Dal"
"SG","Evan Turner",4600,"Bos@Mil 08:00PM ET",18.900,"Bos"
"SG","Avery Bradley",4600,"Bos@Mil 08:00PM ET",22.850,"Bos"
"SG","Langston Galloway",4600,"NY@Tor 07:30PM ET",24.321,"NY"
"PG","Trey Burke",4600,"Uta@Cle 07:00PM ET",20.833,"Uta"
"SG","J.R. Smith",4500,"Uta@Cle 07:00PM ET",13.875,"Cle"
"PG","Jerryd Bayless",4500,"Bos@Mil 08:00PM ET",22.250,"Mil"
"C","Omer Asik",4500,"Dal@NO 08:00PM ET",3.250,"NO"
"PF","Nemanja Bjelica",4500,"Cha@Min 08:00PM ET",24.042,"Min"
"PG","D'Angelo Russell",4500,"LAL@Mia 07:30PM ET",19.292,"LAL"
"SG","Arron Afflalo",4400,"NY@Tor 07:30PM ET",0,"NY"
"PG","Jeremy Lin",4400,"Cha@Min 08:00PM ET",22.000,"Cha"
"PG","Matthew Dellavedova",4300,"Uta@Cle 07:00PM ET",22.286,"Cle"
"PF","Luis Scola",4200,"NY@Tor 07:30PM ET",20.500,"Tor"
"SG","Jeremy Lamb",4200,"Cha@Min 08:00PM ET",21.100,"Cha"
"C","Gorgui Dieng",4200,"Cha@Min 08:00PM ET",15.750,"Min"
"PF","David Lee",4100,"Bos@Mil 08:00PM ET",15.800,"Bos"
"SF","Luol Deng",4100,"LAL@Mia 07:30PM ET",18.000,"Mia"
"SG","Wesley Matthews",4100,"Dal@NO 08:00PM ET",16.550,"Dal"
"C","Timofey Mozgov",4100,"Uta@Cle 07:00PM ET",17.929,"Cle"
"SF","Chandler Parsons",4000,"Dal@NO 08:00PM ET",9.625,"Dal"
"PF","John Henson",4000,"Bos@Mil 08:00PM ET",19.167,"Mil"
"PF","Kyle O'Quinn",3900,"NY@Tor 07:30PM ET",19.500,"NY"
"PG","Toney Douglas",3800,"Dal@NO 08:00PM ET",19.375,"NO"
"SG","Gerald Green",3800,"LAL@Mia 07:30PM ET",12.333,"Mia"
"SG","O.J. Mayo",3800,"Bos@Mil 08:00PM ET",0,"Mil"
"C","Kelly Olynyk",3800,"Bos@Mil 08:00PM ET",20.250,"Bos"
"SG","Dion Waiters",3800,"OKC@Was 07:00PM ET",18.536,"OKC"
"PG","J.J. Barea",3700,"Dal@NO 08:00PM ET",20.042,"Dal"
"PF","Amir Johnson",3700,"Bos@Mil 08:00PM ET",18.450,"Bos"
"PG","Greivis Vasquez",3700,"Bos@Mil 08:00PM ET",18.643,"Mil"
"C","Steven Adams",3700,"OKC@Was 07:00PM ET",19.607,"OKC"
"SF","Justise Winslow",3700,"LAL@Mia 07:30PM ET",16.143,"Mia"
"PG","Devin Harris",3600,"Dal@NO 08:00PM ET",17.375,"Dal"
"SG","Iman Shumpert",3600,"Uta@Cle 07:00PM ET",0,"Cle"
"PG","Jerian Grant",3600,"NY@Tor 07:30PM ET",17.893,"NY"
"PF","Jabari Parker",3600,"Bos@Mil 08:00PM ET",8.917,"Mil"
"PF","Cody Zeller",3500,"Cha@Min 08:00PM ET",16.000,"Cha"
"PG","Zach LaVine",3500,"Cha@Min 08:00PM ET",18.500,"Min"
"SF","Richard Jefferson",3400,"Uta@Cle 07:00PM ET",14.143,"Cle"
"PG","Raymond Felton",3400,"Dal@NO 08:00PM ET",15.167,"Dal"
"PF","Kris Humphries",3400,"OKC@Was 07:00PM ET",15.000,"Was"
"SF","Luke Babbitt",3400,"Dal@NO 08:00PM ET",16.000,"NO"
"PF","Nene Hilario",3300,"OKC@Was 07:00PM ET",16.625,"Was"
"SG","Sasha Vujacic",3300,"NY@Tor 07:30PM ET",15.643,"NY"
"SG","Nick Young",3300,"LAL@Mia 07:30PM ET",15.667,"LAL"
"C","Alexis Ajinca",3300,"Dal@NO 08:00PM ET",11.875,"NO"
"PG","Cory Joseph",3300,"NY@Tor 07:30PM ET",15.321,"Tor"
"PG","José Calderón",3200,"NY@Tor 07:30PM ET",13.429,"NY"
"C","Nikola Pekovic",3200,"Cha@Min 08:00PM ET",0,"Min"
"SF","Shabazz Muhammad",3200,"Cha@Min 08:00PM ET",11.292,"Min"
"PF","Kevin Garnett",3100,"Cha@Min 08:00PM ET",12.458,"Min"
"PG","Mario Chalmers",3100,"LAL@Mia 07:30PM ET",15.500,"Mia"
"PG","D.J. Augustin",3100,"OKC@Was 07:00PM ET",16.071,"OKC"
"SF","James Johnson",3100,"NY@Tor 07:30PM ET",5.500,"Tor"
"PF","Patrick Patterson",3100,"NY@Tor 07:30PM ET",13.714,"Tor"
"SF","Derrick Williams",3100,"NY@Tor 07:30PM ET",15.214,"NY"
"PG","Andre Miller",3000,"Cha@Min 08:00PM ET",3.250,"Min"
"SF","Metta World Peace",3000,"LAL@Mia 07:30PM ET",16.125,"LAL"
"C","Nick Collison",3000,"OKC@Was 07:00PM ET",5.875,"OKC"
"SG","James Jones",3000,"Uta@Cle 07:00PM ET",5.286,"Cle"
"PF","Louis Amundson",3000,"NY@Tor 07:30PM ET",0,"NY"
"SG","Alan Anderson",3000,"OKC@Was 07:00PM ET",0,"Was"
"C","Chris Andersen",3000,"LAL@Mia 07:30PM ET",3.500,"Mia"
"PF","Drew Gooden",3000,"OKC@Was 07:00PM ET",15.375,"Was"
"PF","Amar'e Stoudemire",3000,"LAL@Mia 07:30PM ET",5.750,"Mia"
"SF","Tayshaun Prince",3000,"Cha@Min 08:00PM ET",8.208,"Min"
"SF","Steve Novak",3000,"OKC@Was 07:00PM ET",0,"OKC"
"SG","Gary Neal",3000,"OKC@Was 07:00PM ET",10.583,"Was"
"PF","Chris Copeland",3000,"Bos@Mil 08:00PM ET",7.071,"Mil"
"C","Kendrick Perkins",3000,"Dal@NO 08:00PM ET",9.667,"NO"
"PF","Udonis Haslem",3000,"LAL@Mia 07:30PM ET",7.625,"Mia"
"PF","Charlie Villanueva",3000,"Dal@NO 08:00PM ET",11.750,"Dal"
"PF","Brandon Bass",3000,"LAL@Mia 07:30PM ET",11.000,"LAL"
"SF","Jared Dudley",3000,"OKC@Was 07:00PM ET",12.650,"Was"
"C","Anderson Varejao",3000,"Uta@Cle 07:00PM ET",6.292,"Cle"
"C","Sasha Kaun",3000,"Uta@Cle 07:00PM ET",3.125,"Cle"
"PG","Brian Roberts",3000,"Cha@Min 08:00PM ET",3.000,"Cha"
"SG","Anthony Morrow",3000,"OKC@Was 07:00PM ET",5.833,"OKC"
"SG","Garrett Temple",3000,"OKC@Was 07:00PM ET",2.188,"Was"
"PG","Ramon Sessions",3000,"OKC@Was 07:00PM ET",16.167,"Was"
"SF","Martell Webster",3000,"OKC@Was 07:00PM ET",0,"Was"
"SF","Dante Cunningham",3000,"Dal@NO 08:00PM ET",12.875,"NO"
"PF","Tyler Hansbrough",3000,"Cha@Min 08:00PM ET",3.083,"Cha"
"PF","Josh McRoberts",3000,"LAL@Mia 07:30PM ET",8.571,"Mia"
"SF","Alonzo Gee",3000,"Dal@NO 08:00PM ET",7.583,"NO"
"C","Spencer Hawes",3000,"Cha@Min 08:00PM ET",13.833,"Cha"
"SF","Quincy Pondexter",3000,"Dal@NO 08:00PM ET",0,"NO"
"SF","Lance Thomas",3000,"NY@Tor 07:30PM ET",10.000,"NY"
"PF","Trevor Booker",3000,"Uta@Cle 07:00PM ET",14.100,"Uta"
"C","JaVale McGee",3000,"Dal@NO 08:00PM ET",0,"Dal"
"SG","Elijah Millsap",3000,"Uta@Cle 07:00PM ET",1.600,"Uta"
"SF","Jeremy Evans",3000,"Dal@NO 08:00PM ET",7.100,"Dal"
"SF","Kyle Singler",3000,"OKC@Was 07:00PM ET",4.208,"OKC"
"C","Robert Sacre",3000,"LAL@Mia 07:30PM ET",4.000,"LAL"
"C","DeJuan Blair",3000,"OKC@Was 07:00PM ET",1.625,"Was"
"PG","Norris Cole",3000,"Dal@NO 08:00PM ET",0,"NO"
"C","Jeff Withey",3000,"Uta@Cle 07:00PM ET",0.000,"Uta"
"C","Tyler Zeller",3000,"Bos@Mil 08:00PM ET",6.950,"Bos"
"SF","Chris Johnson",3000,"Uta@Cle 07:00PM ET",3.438,"Uta"
"C","Miles Plumlee",3000,"Bos@Mil 08:00PM ET",6.929,"Mil"
"PF","Jonas Jerebko",3000,"Bos@Mil 08:00PM ET",10.100,"Bos"
"SG","John Jenkins",3000,"Dal@NO 08:00PM ET",11.333,"Dal"
"SF","Ryan Kelly",3000,"LAL@Mia 07:30PM ET",14.750,"LAL"
"SG","Jared Cunningham",3000,"Uta@Cle 07:00PM ET",5.857,"Cle"
"PG","Troy Daniels",3000,"Cha@Min 08:00PM ET",2.750,"Cha"
"SG","Andre Roberson",3000,"OKC@Was 07:00PM ET",11.714,"OKC"
"SG","Joe Harris",3000,"Uta@Cle 07:00PM ET",2.563,"Cle"
"SG","Terrence Ross",3000,"NY@Tor 07:30PM ET",11.464,"Tor"
"PF","Kevin Seraphin",3000,"NY@Tor 07:30PM ET",5.250,"NY"
"C","Tibor Pleiss",3000,"Uta@Cle 07:00PM ET",1.625,"Uta"
"C","Tarik Black",3000,"LAL@Mia 07:30PM ET",11.688,"LAL"
"SF","Anthony Brown",3000,"LAL@Mia 07:30PM ET",5.500,"LAL"
"SF","Josh Huestis",3000,"OKC@Was 07:00PM ET",0,"OKC"
"SG","Joe Ingles",3000,"Uta@Cle 07:00PM ET",12.208,"Uta"
"PF","Adreian Payne",3000,"Cha@Min 08:00PM ET",7.167,"Min"
"PG","Marcelo Huertas",3000,"LAL@Mia 07:30PM ET",8.625,"LAL"
"C","Salah Mejri",3000,"Dal@NO 08:00PM ET",3.000,"Dal"
"SG","Tyler Johnson",3000,"LAL@Mia 07:30PM ET",15.000,"Mia"
"C","Bismack Biyombo",3000,"NY@Tor 07:30PM ET",14.536,"Tor"
"SG","James Ennis",3000,"LAL@Mia 07:30PM ET",0.500,"Mia"
"SF","Michael Kidd-Gilchrist",3000,"Cha@Min 08:00PM ET",0,"Cha"
"PF","Johnny O'Bryant",3000,"Bos@Mil 08:00PM ET",12.536,"Mil"
"PF","Larry Nance Jr.",3000,"LAL@Mia 07:30PM ET",10.375,"LAL"
"SG","Josh Richardson",3000,"LAL@Mia 07:30PM ET",-0.500,"Mia"
"C","Frank Kaminsky",3000,"Cha@Min 08:00PM ET",7.375,"Cha"
"SF","P.J. Hairston",3000,"Cha@Min 08:00PM ET",10.000,"Cha"
"SG","Norman Powell",3000,"NY@Tor 07:30PM ET",1.500,"Tor"
"C","Lucas Nogueira",3000,"NY@Tor 07:30PM ET",5.000,"Tor"
"SG","R.J. Hunter",3000,"Bos@Mil 08:00PM ET",1.375,"Bos"
"SF","Justin Anderson",3000,"Dal@NO 08:00PM ET",4.800,"Dal"
"PF","Mitch McGary",3000,"OKC@Was 07:00PM ET",2.125,"OKC"
"SF","Anthony Bennett",3000,"NY@Tor 07:30PM ET",4.000,"Tor"
"SF","Cleanthony Early",3000,"NY@Tor 07:30PM ET",2.000,"NY"
"PG","Raul Neto",3000,"Uta@Cle 07:00PM ET",10.875,"Uta"
"PG","Delon Wright",3000,"NY@Tor 07:30PM ET",0.375,"Tor"
"PF","Jordan Mickey",3000,"Bos@Mil 08:00PM ET",6.125,"Bos"
"PG","Terry Rozier",3000,"Bos@Mil 08:00PM ET",5.917,"Bos"
"PG","Tyler Ennis",3000,"Bos@Mil 08:00PM ET",10.750,"Mil"
"SG","James Young",3000,"Bos@Mil 08:00PM ET",0,"Bos"
"PG","Aaron Harrison",3000,"Cha@Min 08:00PM ET",0,"Cha"
"PG","Cameron Payne",3000,"OKC@Was 07:00PM ET",3.250,"OKC"
"PG","Dante Exum",3000,"Uta@Cle 07:00PM ET",0,"Uta"
"SF","Bruno Caboclo",3000,"NY@Tor 07:30PM ET",0,"Tor"
"SF","Damien Inglis",3000,"Bos@Mil 08:00PM ET",4.063,"Mil"
"SF","Damjan Rudez",3000,"Cha@Min 08:00PM ET",1.375,"Min"
"PG","Tyus Jones",3000,"Cha@Min 08:00PM ET",0,"Min"
"SF","Kelly Oubre Jr.",3000,"OKC@Was 07:00PM ET",4.000,"Was"
"PF","Trey Lyles",3000,"Uta@Cle 07:00PM ET",3.750,"Uta"
"SG","Rashad Vaughn",3000,"Bos@Mil 08:00PM ET",4.750,"Mil"
