"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"PG","Beno Udrih",3000,"Mem@LAC 10:30PM ET",13.643,"Mem"
"PF","Carl Landry",3000,"Chi@Phi 07:00PM ET",0,"Phi"
"PF","Jason Smith",3000,"Orl@Ind 07:00PM ET",10.833,"Orl"
"PF","Joel Anthony",3000,"Det@GS 10:30PM ET",0,"Det"
"PF","Jason Thompson",3000,"Det@GS 10:30PM ET",7.813,"GS"
"SF","Luc Richard Mbah a Moute",3000,"Mem@LAC 10:30PM ET",0.375,"LAC"
"C","Aron Baynes",3000,"Det@GS 10:30PM ET",8.400,"Det"
"SG","Brandon Rush",3000,"Det@GS 10:30PM ET",6.000,"GS"
"SF","Thabo Sefolosha",3000,"Min@Atl 08:00PM ET",18.200,"Atl"
"SF","Wesley Johnson",3000,"Mem@LAC 10:30PM ET",8.917,"LAC"
"SF","Chase Budinger",3000,"Orl@Ind 07:00PM ET",7.208,"Ind"
"SG","Jodie Meeks",3000,"Det@GS 10:30PM ET",2.000,"Det"
"PF","Darrell Arthur",3000,"Por@Den 09:00PM ET",13.833,"Den"
"SG","Justin Holiday",3000,"Min@Atl 08:00PM ET",11.300,"Atl"
"PF","Mike Scott",3000,"Min@Atl 08:00PM ET",8.656,"Atl"
"SG","E'Twaun Moore",3000,"Chi@Phi 07:00PM ET",9.143,"Chi"
"C","Cole Aldrich",3000,"Mem@LAC 10:30PM ET",0.750,"LAC"
"SG","James Anderson",3000,"SA@Sac 10:00PM ET",8.250,"Sac"
"C","Lavoy Allen",3000,"Orl@Ind 07:00PM ET",11.750,"Ind"
"PG","Patty Mills",3000,"SA@Sac 10:00PM ET",16.167,"SA"
"PF","JaMychal Green",3000,"Mem@LAC 10:30PM ET",14.179,"Mem"
"PF","Andrew Nicholson",3000,"Orl@Ind 07:00PM ET",0.750,"Orl"
"PG","Seth Curry",3000,"SA@Sac 10:00PM ET",7.188,"Sac"
"PF","Quincy Acy",3000,"SA@Sac 10:00PM ET",7.000,"Sac"
"PG","Shelvin Mack",3000,"Min@Atl 08:00PM ET",1.500,"Atl"
"SG","Ian Clark",3000,"Det@GS 10:30PM ET",7.750,"GS"
"SG","Lamar Patterson",3000,"Min@Atl 08:00PM ET",6.179,"Atl"
"C","Shayne Whittington",3000,"Orl@Ind 07:00PM ET",-1.000,"Ind"
"SF","Solomon Hill",3000,"Orl@Ind 07:00PM ET",0.000,"Ind"
"SG","C.J. Wilcox",3000,"Mem@LAC 10:30PM ET",0,"LAC"
"PG","Tim Frazier",3000,"Por@Den 09:00PM ET",1.833,"Por"
"C","Mike Muscala",3000,"Min@Atl 08:00PM ET",4.417,"Atl"
"SG","Allen Crabbe",3000,"Por@Den 09:00PM ET",11.083,"Por"
"PF","Cameron Bairstow",3000,"Chi@Phi 07:00PM ET",3.250,"Chi"
"SG","Tim Hardaway Jr.",3000,"Min@Atl 08:00PM ET",0,"Atl"
"SF","Duje Dukan",3000,"SA@Sac 10:00PM ET",0,"Sac"
"PG","Phil Pressey",3000,"Chi@Phi 07:00PM ET",6.917,"Phi"
"PG","Kendall Marshall",3000,"Chi@Phi 07:00PM ET",0,"Phi"
"SF","Reggie Bullock",3000,"Det@GS 10:30PM ET",0.833,"Det"
"PG","Pablo Prigioni",3000,"Mem@LAC 10:30PM ET",3.625,"LAC"
"PG","Shabazz Napier",3000,"Orl@Ind 07:00PM ET",6.208,"Orl"
"PG","Russ Smith",3000,"Mem@LAC 10:30PM ET",4.438,"Mem"
"C","Boban Marjanovic",3000,"SA@Sac 10:00PM ET",5.667,"SA"
"PF","Eric Moreland",3000,"SA@Sac 10:00PM ET",2.583,"Sac"
"SF","Jonathon Simmons",3000,"SA@Sac 10:00PM ET",0,"SA"
"SF","Devyn Marble",3000,"Orl@Ind 07:00PM ET",0,"Orl"
"PF","Adreian Payne",3000,"Min@Atl 08:00PM ET",7.167,"Min"
"SG","Joe Young",3000,"Orl@Ind 07:00PM ET",-0.250,"Ind"
"PG","Ray McCallum",3000,"SA@Sac 10:00PM ET",2.250,"SA"
"SG","Austin Rivers",3000,"Mem@LAC 10:30PM ET",11.333,"LAC"
"SF","Pat Connaughton",3000,"Por@Den 09:00PM ET",2.500,"Por"
"SG","Darrun Hilliard",3000,"Det@GS 10:30PM ET",0,"Det"
"PG","Spencer Dinwiddie",3000,"Det@GS 10:30PM ET",2.250,"Det"
"SG","Ben McLemore",3000,"SA@Sac 10:00PM ET",10.393,"Sac"
"SF","Branden Dawson",3000,"Mem@LAC 10:30PM ET",0,"LAC"
"PF","James Michael McAdoo",3000,"Det@GS 10:30PM ET",6.083,"GS"
"PF","Rakeem Christmas",3000,"Orl@Ind 07:00PM ET",0,"Ind"
"SF","Jakarr Sampson",3000,"Chi@Phi 07:00PM ET",8.083,"Phi"
"PF","Jarnell Stokes",3000,"Mem@LAC 10:30PM ET",1.250,"Mem"
"PF","Richaun Holmes",3000,"Chi@Phi 07:00PM ET",9.208,"Phi"
"SG","Jordan Adams",3000,"Mem@LAC 10:30PM ET",9.500,"Mem"
"SF","Kyle Anderson",3000,"SA@Sac 10:00PM ET",5.542,"SA"
"SF","Glenn Robinson III",3000,"Orl@Ind 07:00PM ET",12.500,"Ind"
"PF","Jarell Martin",3000,"Mem@LAC 10:30PM ET",0,"Mem"
"PF","Bobby Portis",3000,"Chi@Phi 07:00PM ET",12.000,"Chi"
"PF","Christian Wood",3000,"Chi@Phi 07:00PM ET",2.500,"Phi"
"PF","Noah Vonleh",3000,"Por@Den 09:00PM ET",6.333,"Por"
"C","Joel Embiid",3000,"Chi@Phi 07:00PM ET",0,"Phi"
"C","Nikola Jokic",3000,"Por@Den 09:00PM ET",12.000,"Den"
"C","Walter Tavares",3000,"Min@Atl 08:00PM ET",1.125,"Atl"
"SF","Damjan Rudez",3000,"Min@Atl 08:00PM ET",1.375,"Min"
"C","Cristiano Felício",3000,"Chi@Phi 07:00PM ET",0,"Chi"
"SG","Mario Hezonja",3000,"Orl@Ind 07:00PM ET",7.429,"Orl"
"PG","Tyus Jones",3000,"Min@Atl 08:00PM ET",0,"Min"
"PF","Cliff Alexander",3000,"Por@Den 09:00PM ET",0,"Por"
"SF","Stanley Johnson",3000,"Det@GS 10:30PM ET",14.050,"Det"
"PF","Kevon Looney",3000,"Det@GS 10:30PM ET",0,"GS"
"SF","Luis Montero",3000,"Por@Den 09:00PM ET",2.125,"Por"
