"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"C","Mason Plumlee",6000,"Dal@Por 10:00PM ET",28.458,"Por"
"PF","Tristan Thompson",5900,"Was@Cle 07:00PM ET",24.368,"Cle"
"SG","Kobe Bryant",5800,"LAL@Phi 07:00PM ET",27.442,"LAL"
"PF","Nerlens Noel",5800,"LAL@Phi 07:00PM ET",26.536,"Phi"
"PG","Mo Williams",5700,"Was@Cle 07:00PM ET",27.036,"Cle"
"PF","Markieff Morris",5700,"Pho@Bkn 07:30PM ET",24.183,"Pho"
"C","Marcin Gortat",5600,"Was@Cle 07:00PM ET",27.071,"Was"
"SF","Otto Porter",5500,"Was@Cle 07:00PM ET",24.768,"Was"
"PG","Zach LaVine",5400,"Orl@Min 08:00PM ET",25.691,"Min"
"SG","J.R. Smith",5300,"Was@Cle 07:00PM ET",21.250,"Cle"
"SG","Jordan Clarkson",5300,"LAL@Phi 07:00PM ET",25.844,"LAL"
"SF","Joe Johnson",5200,"Pho@Bkn 07:30PM ET",24.324,"Bkn"
"SF","Jeff Green",5200,"Mem@NO 08:00PM ET",19.861,"Mem"
"PG","D'Angelo Russell",5100,"LAL@Phi 07:00PM ET",22.750,"LAL"
"PG","Isaiah Canaan",5000,"LAL@Phi 07:00PM ET",19.986,"Phi"
"PG","Tony Wroten",4900,"LAL@Phi 07:00PM ET",0,"Phi"
"SG","Rondae Hollis-Jefferson",4900,"Pho@Bkn 07:30PM ET",18.853,"Bkn"
"C","Roy Hibbert",4700,"LAL@Phi 07:00PM ET",23.813,"LAL"
"PG","T.J. McConnell",4700,"LAL@Phi 07:00PM ET",24.097,"Phi"
"SF","Jerami Grant",4700,"LAL@Phi 07:00PM ET",22.750,"Phi"
"PG","Matthew Dellavedova",4600,"Was@Cle 07:00PM ET",20.547,"Cle"
"PF","Ed Davis",4500,"Dal@Por 10:00PM ET",20.569,"Por"
"SF","T.J. Warren",4500,"Pho@Bkn 07:30PM ET",20.125,"Pho"
"C","Tyson Chandler",4400,"Pho@Bkn 07:30PM ET",19.133,"Pho"
"SG","Wesley Matthews",4400,"Dal@Por 10:00PM ET",19.125,"Dal"
"PF","Nemanja Bjelica",4400,"Orl@Min 08:00PM ET",19.769,"Min"
"PF","Dwight Powell",4400,"Dal@Por 10:00PM ET",21.736,"Dal"
"SF","Matt Barnes",4300,"Mem@NO 08:00PM ET",18.931,"Mem"
"C","Gorgui Dieng",4300,"Orl@Min 08:00PM ET",19.603,"Min"
"C","Meyers Leonard",4200,"Dal@Por 10:00PM ET",17.636,"Por"
"PF","Nene Hilario",4100,"Was@Cle 07:00PM ET",17.604,"Was"
"PF","Kris Humphries",4100,"Was@Cle 07:00PM ET",15.143,"Was"
"SF","Chandler Parsons",4100,"Dal@Por 10:00PM ET",14.365,"Dal"
"PG","Jrue Holiday",4100,"Mem@NO 08:00PM ET",20.692,"NO"
"C","Timofey Mozgov",4000,"Was@Cle 07:00PM ET",16.250,"Cle"
"SF","Aaron Gordon",4000,"Orl@Min 08:00PM ET",19.618,"Orl"
"SG","Kevin Martin",3900,"Orl@Min 08:00PM ET",17.547,"Min"
"PG","Lou Williams",3900,"LAL@Phi 07:00PM ET",20.357,"LAL"
"PG","Mario Chalmers",3900,"Mem@NO 08:00PM ET",18.350,"Mem"
"SG","Hollis Thompson",3900,"LAL@Phi 07:00PM ET",19.139,"Phi"
"PF","JaMychal Green",3800,"Mem@NO 08:00PM ET",15.250,"Mem"
"SF","P.J. Tucker",3700,"Pho@Bkn 07:30PM ET",15.500,"Pho"
"SG","Courtney Lee",3700,"Mem@NO 08:00PM ET",16.944,"Mem"
"SF","Tony Allen",3600,"Mem@NO 08:00PM ET",16.819,"Mem"
"SG","Iman Shumpert",3600,"Was@Cle 07:00PM ET",0,"Cle"
"SG","Nick Young",3500,"LAL@Phi 07:00PM ET",15.453,"LAL"
"PG","Ramon Sessions",3500,"Was@Cle 07:00PM ET",17.089,"Was"
"PF","Jon Leuer",3500,"Pho@Bkn 07:30PM ET",16.588,"Pho"
"PG","Raymond Felton",3400,"Dal@Por 10:00PM ET",17.153,"Dal"
"PF","Andrew Nicholson",3400,"Orl@Min 08:00PM ET",14.781,"Orl"
"C","Dewayne Dedmon",3400,"Orl@Min 08:00PM ET",13.679,"Orl"
"SF","Mirza Teletovic",3400,"Pho@Bkn 07:30PM ET",14.147,"Pho"
"SG","Nik Stauskas",3400,"LAL@Phi 07:00PM ET",16.984,"Phi"
"PF","Channing Frye",3300,"Orl@Min 08:00PM ET",13.250,"Orl"
"PG","J.J. Barea",3300,"Dal@Por 10:00PM ET",17.391,"Dal"
"C","Alexis Ajinca",3300,"Mem@NO 08:00PM ET",11.125,"NO"
"SG","Allen Crabbe",3300,"Dal@Por 10:00PM ET",13.639,"Por"
"SF","Bojan Bogdanovic",3300,"Pho@Bkn 07:30PM ET",14.118,"Bkn"
"SF","Maurice Harkless",3300,"Dal@Por 10:00PM ET",14.806,"Por"
"PG","Shane Larkin",3300,"Pho@Bkn 07:30PM ET",16.765,"Bkn"
"SF","Metta World Peace",3200,"LAL@Phi 07:00PM ET",13.083,"LAL"
"PG","Devin Harris",3200,"Dal@Por 10:00PM ET",16.779,"Dal"
"SG","Gary Neal",3200,"Was@Cle 07:00PM ET",14.231,"Was"
"PF","Brandon Bass",3200,"LAL@Phi 07:00PM ET",13.533,"LAL"
"PF","Brandan Wright",3200,"Mem@NO 08:00PM ET",14.571,"Mem"
"C","Nikola Pekovic",3200,"Orl@Min 08:00PM ET",0,"Min"
"C","Omer Asik",3200,"Mem@NO 08:00PM ET",8.100,"NO"
"C","Alex Len",3200,"Pho@Bkn 07:30PM ET",13.324,"Pho"
"SF","Shabazz Muhammad",3200,"Orl@Min 08:00PM ET",11.412,"Min"
"PF","Kevin Garnett",3100,"Orl@Min 08:00PM ET",13.767,"Min"
"SF","Richard Jefferson",3100,"Was@Cle 07:00PM ET",12.044,"Cle"
"PG","C.J. Watson",3100,"Orl@Min 08:00PM ET",13.875,"Orl"
"SG","Garrett Temple",3100,"Was@Cle 07:00PM ET",10.667,"Was"
"SF","Dante Cunningham",3100,"Mem@NO 08:00PM ET",13.191,"NO"
"PG","Shabazz Napier",3100,"Orl@Min 08:00PM ET",10.344,"Orl"
"SG","Vince Carter",3000,"Mem@NO 08:00PM ET",11.571,"Mem"
"PG","Andre Miller",3000,"Orl@Min 08:00PM ET",13.861,"Min"
"SG","James Jones",3000,"Was@Cle 07:00PM ET",5.941,"Cle"
"C","Chris Kaman",3000,"Dal@Por 10:00PM ET",8.167,"Por"
"SG","Alan Anderson",3000,"Was@Cle 07:00PM ET",0,"Was"
"PG","Ronnie Price",3000,"Pho@Bkn 07:30PM ET",9.100,"Pho"
"PF","Drew Gooden",3000,"Was@Cle 07:00PM ET",11.542,"Was"
"SF","Tayshaun Prince",3000,"Orl@Min 08:00PM ET",7.779,"Min"
"C","Kendrick Perkins",3000,"Mem@NO 08:00PM ET",9.667,"NO"
"PF","Charlie Villanueva",3000,"Dal@Por 10:00PM ET",11.828,"Dal"
"SF","Jared Dudley",3000,"Was@Cle 07:00PM ET",15.173,"Was"
"C","Anderson Varejao",3000,"Was@Cle 07:00PM ET",6.679,"Cle"
"PG","Toney Douglas",3000,"Mem@NO 08:00PM ET",14.117,"NO"
"PF","Carl Landry",3000,"LAL@Phi 07:00PM ET",0,"Phi"
"C","Sasha Kaun",3000,"Was@Cle 07:00PM ET",1.875,"Cle"
"PF","Jason Smith",3000,"Orl@Min 08:00PM ET",11.479,"Orl"
"SF","Martell Webster",3000,"Was@Cle 07:00PM ET",0,"Was"
"SF","Alonzo Gee",3000,"Mem@NO 08:00PM ET",11.338,"NO"
"C","Andrea Bargnani",3000,"Pho@Bkn 07:30PM ET",8.544,"Bkn"
"SG","Wayne Ellington",3000,"Pho@Bkn 07:30PM ET",7.984,"Bkn"
"SF","Quincy Pondexter",3000,"Mem@NO 08:00PM ET",0,"NO"
"SG","Gerald Henderson",3000,"Dal@Por 10:00PM ET",9.275,"Por"
"PG","Donald Sloan",3000,"Pho@Bkn 07:30PM ET",4.000,"Bkn"
"SG","Sonny Weems",3000,"Pho@Bkn 07:30PM ET",4.500,"Pho"
"C","JaVale McGee",3000,"Dal@Por 10:00PM ET",11.625,"Dal"
"SF","Jeremy Evans",3000,"Dal@Por 10:00PM ET",4.839,"Dal"
"C","Robert Sacre",3000,"LAL@Phi 07:00PM ET",4.000,"LAL"
"C","DeJuan Blair",3000,"Was@Cle 07:00PM ET",5.458,"Was"
"PG","Norris Cole",3000,"Mem@NO 08:00PM ET",0,"NO"
"SF","Luke Babbitt",3000,"Mem@NO 08:00PM ET",12.673,"NO"
"SF","Willie Reed",3000,"Pho@Bkn 07:30PM ET",0,"Bkn"
"SG","John Jenkins",3000,"Dal@Por 10:00PM ET",6.929,"Dal"
"SF","Ryan Kelly",3000,"LAL@Phi 07:00PM ET",11.792,"LAL"
"PF","Cory Jefferson",3000,"Pho@Bkn 07:30PM ET",4.500,"Pho"
"PF","Thomas Robinson",3000,"Pho@Bkn 07:30PM ET",10.441,"Bkn"
"SG","Jared Cunningham",3000,"Was@Cle 07:00PM ET",6.950,"Cle"
"PG","Tim Frazier",3000,"Dal@Por 10:00PM ET",2.475,"Por"
"SG","Joe Harris",3000,"Was@Cle 07:00PM ET",1.950,"Cle"
"C","Tarik Black",3000,"LAL@Phi 07:00PM ET",9.844,"LAL"
"PG","Phil Pressey",3000,"LAL@Phi 07:00PM ET",12.875,"Phi"
"SF","Anthony Brown",3000,"LAL@Phi 07:00PM ET",2.500,"LAL"
"PG","Kendall Marshall",3000,"LAL@Phi 07:00PM ET",0,"Phi"
"PG","Russ Smith",3000,"Mem@NO 08:00PM ET",2.833,"Mem"
"SG","Markel Brown",3000,"Pho@Bkn 07:30PM ET",6.786,"Bkn"
"SF","Devyn Marble",3000,"Orl@Min 08:00PM ET",0.950,"Orl"
"PF","Adreian Payne",3000,"Orl@Min 08:00PM ET",9.208,"Min"
"PG","Marcelo Huertas",3000,"LAL@Phi 07:00PM ET",10.844,"LAL"
"C","Salah Mejri",3000,"Dal@Por 10:00PM ET",2.350,"Dal"
"PG","Bryce Cotton",3000,"Pho@Bkn 07:30PM ET",0,"Pho"
"SF","Pat Connaughton",3000,"Dal@Por 10:00PM ET",1.042,"Por"
"SG","James Ennis",3000,"Mem@NO 08:00PM ET",0.950,"Mem"
"PF","Larry Nance Jr.",3000,"LAL@Phi 07:00PM ET",10.977,"LAL"
"SF","Jakarr Sampson",3000,"LAL@Phi 07:00PM ET",10.042,"Phi"
"SF","Sergey Karasev",3000,"Pho@Bkn 07:30PM ET",2.281,"Bkn"
"PF","Richaun Holmes",3000,"LAL@Phi 07:00PM ET",9.667,"Phi"
"SG","Jordan Adams",3000,"Mem@NO 08:00PM ET",9.500,"Mem"
"SF","Justin Anderson",3000,"Dal@Por 10:00PM ET",4.875,"Dal"
"SG","Archie Goodwin",3000,"Pho@Bkn 07:30PM ET",8.455,"Pho"
"PF","Jarell Martin",3000,"Mem@NO 08:00PM ET",0,"Mem"
"PF","Christian Wood",3000,"LAL@Phi 07:00PM ET",9.182,"Phi"
"PF","Noah Vonleh",3000,"Dal@Por 10:00PM ET",7.778,"Por"
"C","Joel Embiid",3000,"LAL@Phi 07:00PM ET",0,"Phi"
"SF","Damjan Rudez",3000,"Orl@Min 08:00PM ET",4.438,"Min"
"SG","Mario Hezonja",3000,"Orl@Min 08:00PM ET",6.897,"Orl"
"PG","Tyus Jones",3000,"Orl@Min 08:00PM ET",2.875,"Min"
"PF","Cliff Alexander",3000,"Dal@Por 10:00PM ET",3.833,"Por"
"SF","Kelly Oubre Jr.",3000,"Was@Cle 07:00PM ET",6.083,"Was"
"SG","Devin Booker",3000,"Pho@Bkn 07:30PM ET",8.500,"Pho"
"PF","Chris McCullough",3000,"Pho@Bkn 07:30PM ET",0,"Bkn"
"SF","Luis Montero",3000,"Dal@Por 10:00PM ET",2.125,"Por"
