"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"PG","Mo Williams",5500,"Cle@NO 09:30PM ET",26.617,"Cle"
"SF","Trevor Ariza",5300,"Hou@Dal 08:30PM ET",25.526,"Hou"
"SG","J.R. Smith",5300,"Cle@NO 09:30PM ET",21.800,"Cle"
"SF","Otto Porter",5300,"Pho@Was 07:00PM ET",23.656,"Was"
"SF","Joe Johnson",5200,"Bkn@NY 07:00PM ET",24.028,"Bkn"
"PG","Michael Carter-Williams",5100,"Mil@Det 07:30PM ET",24.143,"Mil"
"PG","D'Angelo Russell",5100,"LAL@Atl 08:00PM ET",23.083,"LAL"
"PG","Jerryd Bayless",5000,"Mil@Det 07:30PM ET",24.347,"Mil"
"PG","Dennis Schroder",5000,"LAL@Atl 08:00PM ET",21.702,"Atl"
"PF","Terrence Jones",4900,"Hou@Dal 08:30PM ET",21.732,"Hou"
"SG","Rondae Hollis-Jefferson",4900,"Bkn@NY 07:00PM ET",18.903,"Bkn"
"SF","Kent Bazemore",4800,"LAL@Atl 08:00PM ET",23.938,"Atl"
"SG","Kentavious Caldwell-Pope",4800,"Mil@Det 07:30PM ET",22.882,"Det"
"SF","T.J. Warren",4800,"Pho@Was 07:00PM ET",19.792,"Pho"
"C","Roy Hibbert",4700,"LAL@Atl 08:00PM ET",23.264,"LAL"
"SG","Arron Afflalo",4600,"Bkn@NY 07:00PM ET",21.795,"NY"
"SG","Wesley Matthews",4600,"Hou@Dal 08:30PM ET",19.809,"Dal"
"SF","Thabo Sefolosha",4600,"LAL@Atl 08:00PM ET",20.868,"Atl"
"PF","Donatas Motiejunas",4600,"Hou@Dal 08:30PM ET",0,"Hou"
"PG","Matthew Dellavedova",4500,"Cle@NO 09:30PM ET",20.897,"Cle"
"PF","Jabari Parker",4500,"Mil@Det 07:30PM ET",17.115,"Mil"
"C","Tyson Chandler",4400,"Pho@Was 07:00PM ET",19.133,"Pho"
"SG","Kyle Korver",4400,"LAL@Atl 08:00PM ET",20.671,"Atl"
"PG","Patrick Beverley",4400,"Hou@Dal 08:30PM ET",15.396,"Hou"
"SG","O.J. Mayo",4400,"Mil@Det 07:30PM ET",17.219,"Mil"
"PF","Dwight Powell",4400,"Hou@Dal 08:30PM ET",21.289,"Dal"
"PF","Ersan Ilyasova",4300,"Mil@Det 07:30PM ET",18.566,"Det"
"PG","Brandon Jennings",4200,"Mil@Det 07:30PM ET",0,"Det"
"SF","Stanley Johnson",4200,"Mil@Det 07:30PM ET",16.579,"Det"
"PF","Nene Hilario",4100,"Pho@Was 07:00PM ET",17.604,"Was"
"PG","Lou Williams",4100,"LAL@Atl 08:00PM ET",20.750,"LAL"
"PG","Jose Calderon",4100,"Bkn@NY 07:00PM ET",18.289,"NY"
"PF","Jon Leuer",4100,"Pho@Was 07:00PM ET",17.289,"Pho"
"SF","Marcus Thornton",4100,"Hou@Dal 08:30PM ET",19.574,"Hou"
"SF","Chandler Parsons",4100,"Hou@Dal 08:30PM ET",14.365,"Dal"
"PG","Jrue Holiday",4100,"Cle@NO 09:30PM ET",20.732,"NO"
"C","Robin Lopez",4000,"Bkn@NY 07:00PM ET",19.803,"NY"
"PG","Ty Lawson",3900,"Hou@Dal 08:30PM ET",19.028,"Hou"
"PF","Kris Humphries",3800,"Pho@Was 07:00PM ET",14.406,"Was"
"SF","Jared Dudley",3800,"Pho@Was 07:00PM ET",15.433,"Was"
"C","Alex Len",3800,"Pho@Was 07:00PM ET",15.013,"Pho"
"PG","Raymond Felton",3700,"Hou@Dal 08:30PM ET",17.329,"Dal"
"SF","P.J. Tucker",3700,"Pho@Was 07:00PM ET",15.776,"Pho"
"SG","Langston Galloway",3700,"Bkn@NY 07:00PM ET",18.961,"NY"
"C","Timofey Mozgov",3700,"Cle@NO 09:30PM ET",15.200,"Cle"
"PG","Shane Larkin",3700,"Bkn@NY 07:00PM ET",17.819,"Bkn"
"SG","Iman Shumpert",3600,"Cle@NO 09:30PM ET",0,"Cle"
"PF","John Henson",3600,"Mil@Det 07:30PM ET",15.183,"Mil"
"SF","Mirza Teletovic",3600,"Pho@Was 07:00PM ET",15.171,"Pho"
"SG","Nick Young",3500,"LAL@Atl 08:00PM ET",14.853,"LAL"
"PG","Ramon Sessions",3500,"Pho@Was 07:00PM ET",16.109,"Was"
"PG","Greivis Vasquez",3500,"Mil@Det 07:30PM ET",17.047,"Mil"
"SF","Corey Brewer",3400,"Hou@Dal 08:30PM ET",13.803,"Hou"
"PG","J.J. Barea",3300,"Hou@Dal 08:30PM ET",17.391,"Dal"
"PF","Brandon Bass",3300,"LAL@Atl 08:00PM ET",13.500,"LAL"
"C","Omer Asik",3300,"Cle@NO 09:30PM ET",7.708,"NO"
"SF","Bojan Bogdanovic",3300,"Bkn@NY 07:00PM ET",14.236,"Bkn"
"PG","Jason Terry",3200,"Hou@Dal 08:30PM ET",10.000,"Hou"
"SF","Metta World Peace",3200,"LAL@Atl 08:00PM ET",13.107,"LAL"
"PG","Devin Harris",3200,"Hou@Dal 08:30PM ET",16.069,"Dal"
"SG","Gary Neal",3200,"Pho@Was 07:00PM ET",13.911,"Was"
"PG","Norris Cole",3200,"Cle@NO 09:30PM ET",14.625,"NO"
"C","Alexis Ajinca",3200,"Cle@NO 09:30PM ET",11.266,"NO"
"PF","Kevin Seraphin",3200,"Bkn@NY 07:00PM ET",10.783,"NY"
"SF","Richard Jefferson",3100,"Cle@NO 09:30PM ET",12.181,"Cle"
"PF","Anthony Tolliver",3100,"Mil@Det 07:30PM ET",10.792,"Det"
"SG","Garrett Temple",3100,"Pho@Was 07:00PM ET",11.196,"Was"
"SF","Dante Cunningham",3100,"Cle@NO 09:30PM ET",12.434,"NO"
"SF","Alonzo Gee",3100,"Cle@NO 09:30PM ET",11.039,"NO"
"SG","Wayne Ellington",3100,"Bkn@NY 07:00PM ET",8.515,"Bkn"
"PF","Mike Scott",3100,"LAL@Atl 08:00PM ET",9.342,"Atl"
"SF","Derrick Williams",3100,"Bkn@NY 07:00PM ET",12.736,"NY"
"PF","Thomas Robinson",3100,"Bkn@NY 07:00PM ET",10.625,"Bkn"
"C","Mike Muscala",3100,"LAL@Atl 08:00PM ET",10.567,"Atl"
"PG","Jerian Grant",3100,"Bkn@NY 07:00PM ET",13.263,"NY"
"PF","Johnny O'Bryant",3100,"Mil@Det 07:30PM ET",9.471,"Mil"
"PG","Tyler Ennis",3100,"Mil@Det 07:30PM ET",7.972,"Mil"
"SG","Devin Booker",3100,"Pho@Was 07:00PM ET",8.817,"Pho"
"SG","Rashad Vaughn",3100,"Mil@Det 07:30PM ET",5.250,"Mil"
"PG","Steve Blake",3000,"Mil@Det 07:30PM ET",10.233,"Det"
"SG","James Jones",3000,"Cle@NO 09:30PM ET",5.694,"Cle"
"PF","Louis Amundson",3000,"Bkn@NY 07:00PM ET",6.333,"NY"
"SG","Alan Anderson",3000,"Pho@Was 07:00PM ET",0,"Was"
"PG","Ronnie Price",3000,"Pho@Was 07:00PM ET",8.618,"Pho"
"PF","Drew Gooden",3000,"Pho@Was 07:00PM ET",11.542,"Was"
"PF","Chris Copeland",3000,"Mil@Det 07:30PM ET",4.533,"Mil"
"C","Ryan Hollins",3000,"Pho@Was 07:00PM ET",0.750,"Was"
"C","Kendrick Perkins",3000,"Cle@NO 09:30PM ET",9.667,"NO"
"PF","Charlie Villanueva",3000,"Hou@Dal 08:30PM ET",12.235,"Dal"
"SG","Sasha Vujacic",3000,"Bkn@NY 07:00PM ET",9.875,"NY"
"C","Anderson Varejao",3000,"Cle@NO 09:30PM ET",6.633,"Cle"
"PG","Toney Douglas",3000,"Cle@NO 09:30PM ET",13.625,"NO"
"C","Sasha Kaun",3000,"Cle@NO 09:30PM ET",1.875,"Cle"
"PF","Joel Anthony",3000,"Mil@Det 07:30PM ET",6.000,"Det"
"C","Aron Baynes",3000,"Mil@Det 07:30PM ET",10.632,"Det"
"C","Andrea Bargnani",3000,"Bkn@NY 07:00PM ET",8.544,"Bkn"
"SF","Quincy Pondexter",3000,"Cle@NO 09:30PM ET",0,"NO"
"SG","Jodie Meeks",3000,"Mil@Det 07:30PM ET",2.000,"Det"
"SF","Lance Thomas",3000,"Bkn@NY 07:00PM ET",9.842,"NY"
"PG","Donald Sloan",3000,"Bkn@NY 07:00PM ET",4.000,"Bkn"
"SG","Sonny Weems",3000,"Pho@Was 07:00PM ET",4.500,"Pho"
"C","JaVale McGee",3000,"Hou@Dal 08:30PM ET",11.625,"Dal"
"SF","Jeremy Evans",3000,"Hou@Dal 08:30PM ET",4.839,"Dal"
"C","Tiago Splitter",3000,"LAL@Atl 08:00PM ET",12.339,"Atl"
"SG","Justin Holiday",3000,"LAL@Atl 08:00PM ET",8.196,"Atl"
"C","Robert Sacre",3000,"LAL@Atl 08:00PM ET",4.000,"LAL"
"C","DeJuan Blair",3000,"Pho@Was 07:00PM ET",5.458,"Was"
"SF","Luke Babbitt",3000,"Cle@NO 09:30PM ET",12.673,"NO"
"C","Miles Plumlee",3000,"Mil@Det 07:30PM ET",4.467,"Mil"
"SF","Willie Reed",3000,"Bkn@NY 07:00PM ET",0,"Bkn"
"PG","Shelvin Mack",3000,"LAL@Atl 08:00PM ET",8.528,"Atl"
"PF","Kyle O'Quinn",3000,"Bkn@NY 07:00PM ET",13.074,"NY"
"SG","Lamar Patterson",3000,"LAL@Atl 08:00PM ET",8.700,"Atl"
"SG","John Jenkins",3000,"Hou@Dal 08:30PM ET",6.063,"Dal"
"SF","Ryan Kelly",3000,"LAL@Atl 08:00PM ET",11.792,"LAL"
"PF","Cory Jefferson",3000,"Pho@Was 07:00PM ET",4.500,"Pho"
"SG","Jared Cunningham",3000,"Cle@NO 09:30PM ET",6.516,"Cle"
"SG","Joe Harris",3000,"Cle@NO 09:30PM ET",1.950,"Cle"
"C","Tarik Black",3000,"LAL@Atl 08:00PM ET",9.844,"LAL"
"SG","Tim Hardaway Jr.",3000,"LAL@Atl 08:00PM ET",5.438,"Atl"
"SF","Anthony Brown",3000,"LAL@Atl 08:00PM ET",2.500,"LAL"
"SF","Reggie Bullock",3000,"Mil@Det 07:30PM ET",1.600,"Det"
"SG","Markel Brown",3000,"Bkn@NY 07:00PM ET",5.938,"Bkn"
"PG","Marcelo Huertas",3000,"LAL@Atl 08:00PM ET",10.844,"LAL"
"C","Salah Mejri",3000,"Hou@Dal 08:30PM ET",2.350,"Dal"
"PG","Bryce Cotton",3000,"Pho@Was 07:00PM ET",0,"Pho"
"SG","Darrun Hilliard",3000,"Mil@Det 07:30PM ET",5.750,"Det"
"PG","Spencer Dinwiddie",3000,"Mil@Det 07:30PM ET",11.333,"Det"
"PF","Larry Nance Jr.",3000,"LAL@Atl 08:00PM ET",10.038,"LAL"
"SF","K.J. McDaniels",3000,"Hou@Dal 08:30PM ET",3.643,"Hou"
"SF","Sergey Karasev",3000,"Bkn@NY 07:00PM ET",2.281,"Bkn"
"SF","Sam Dekker",3000,"Hou@Dal 08:30PM ET",1.083,"Hou"
"SF","Justin Anderson",3000,"Hou@Dal 08:30PM ET",4.550,"Dal"
"PF","Montrezl Harrell",3000,"Hou@Dal 08:30PM ET",7.393,"Hou"
"SG","Archie Goodwin",3000,"Pho@Was 07:00PM ET",8.455,"Pho"
"SF","Cleanthony Early",3000,"Bkn@NY 07:00PM ET",2.214,"NY"
"SF","Damien Inglis",3000,"Mil@Det 07:30PM ET",4.800,"Mil"
"C","Walter Tavares",3000,"LAL@Atl 08:00PM ET",1.500,"Atl"
"SF","Kelly Oubre Jr.",3000,"Pho@Was 07:00PM ET",5.159,"Was"
"PF","Chris McCullough",3000,"Bkn@NY 07:00PM ET",0,"Bkn"
