"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SF","Evan Fournier",5800,"Orl@Phi 07:00PM ET",34.250,"Orl"
"PF","Thaddeus Young",5700,"Bkn@Mil 08:30PM ET",26.150,"Bkn"
"PG","Jarrett Jack",5600,"Bkn@Mil 08:30PM ET",26.375,"Bkn"
"SG","Eric Gordon",5600,"NO@Dal 08:30PM ET",26.250,"NO"
"SG","Khris Middleton",5600,"Bkn@Mil 08:30PM ET",23.950,"Mil"
"SF","Trevor Ariza",5500,"Hou@LAC 10:30PM ET",24.650,"Hou"
"PF","Ryan Anderson",5500,"NO@Dal 08:30PM ET",28.500,"NO"
"C","Zaza Pachulia",5400,"NO@Dal 08:30PM ET",26.150,"Dal"
"PF","Marvin Williams",5400,"Cha@SA 08:30PM ET",31.050,"Cha"
"C","Marcin Gortat",5300,"Was@Atl 07:30PM ET",21.750,"Was"
"PG","Jrue Holiday",5300,"NO@Dal 08:30PM ET",25.750,"NO"
"SG","Alec Burks",5200,"Mem@Uta 09:00PM ET",24.850,"Uta"
"SF","Rodney Hood",5100,"Mem@Uta 09:00PM ET",23.000,"Uta"
"SF","Otto Porter",5100,"Was@Atl 07:30PM ET",26.438,"Was"
"PG","T.J. McConnell",5000,"Orl@Phi 07:00PM ET",25.438,"Phi"
"SF","Harrison Barnes",5000,"GS@Sac 10:00PM ET",24.650,"GS"
"PG","Tony Wroten",4900,"Orl@Phi 07:00PM ET",0,"Phi"
"PG","Denis Schroder",4900,"Was@Atl 07:30PM ET",22.625,"Atl"
"C","Andrew Bogut",4800,"GS@Sac 10:00PM ET",29.750,"GS"
"PG","Darren Collison",4800,"GS@Sac 10:00PM ET",23.750,"Sac"
"C","Kosta Koufos",4800,"GS@Sac 10:00PM ET",23.050,"Sac"
"SG","Marcus Thornton",4800,"Hou@LAC 10:30PM ET",27.167,"Hou"
"SG","J.J. Redick",4700,"Hou@LAC 10:30PM ET",20.550,"LAC"
"SF","Robert Covington",4700,"Orl@Phi 07:00PM ET",11.500,"Phi"
"SF","Joe Johnson",4600,"Bkn@Mil 08:30PM ET",20.950,"Bkn"
"SG","Kent Bazemore",4600,"Was@Atl 07:30PM ET",24.042,"Atl"
"PF","Donatas Motiejunas",4600,"Hou@LAC 10:30PM ET",0,"Hou"
"C","Willie Cauley-Stein",4600,"GS@Sac 10:00PM ET",19.450,"Sac"
"PG","Tony Parker",4500,"Cha@SA 08:30PM ET",18.650,"SA"
"PG","Jeremy Lin",4500,"Cha@SA 08:30PM ET",22.750,"Cha"
"C","Festus Ezeli",4500,"GS@Sac 10:00PM ET",22.500,"GS"
"C","Omer Asik",4500,"NO@Dal 08:30PM ET",3.250,"NO"
"PF","Dwight Powell",4500,"NO@Dal 08:30PM ET",25.350,"Dal"
"SF","Andre Iguodala",4400,"GS@Sac 10:00PM ET",22.100,"GS"
"PG","Ish Smith",4400,"NO@Dal 08:30PM ET",23.563,"NO"
"PG","Trey Burke",4400,"Mem@Uta 09:00PM ET",18.350,"Uta"
"SG","Kyle Korver",4300,"Was@Atl 07:30PM ET",18.000,"Atl"
"SG","Danny Green",4300,"Cha@SA 08:30PM ET",18.100,"SA"
"PG","Jerryd Bayless",4300,"Bkn@Mil 08:30PM ET",19.100,"Mil"
"SG","Courtney Lee",4200,"Mem@Uta 09:00PM ET",19.125,"Mem"
"SG","Wesley Matthews",4200,"NO@Dal 08:30PM ET",15.813,"Dal"
"SF","Chandler Parsons",4200,"NO@Dal 08:30PM ET",10.167,"Dal"
"SG","Jeremy Lamb",4200,"Cha@SA 08:30PM ET",24.375,"Cha"
"SG","Nik Stauskas",4200,"Orl@Phi 07:00PM ET",23.833,"Phi"
"SF","Aaron Gordon",4200,"Orl@Phi 07:00PM ET",20.750,"Orl"
"SG","Manu Ginóbili",4100,"Cha@SA 08:30PM ET",23.550,"SA"
"SG","Jamal Crawford",4000,"Hou@LAC 10:30PM ET",17.100,"LAC"
"SF","Tony Allen",4000,"Mem@Uta 09:00PM ET",16.917,"Mem"
"SF","Corey Brewer",4000,"Hou@LAC 10:30PM ET",20.450,"Hou"
"PF","Josh Smith",3900,"Hou@LAC 10:30PM ET",13.850,"LAC"
"PG","J.J. Barea",3800,"NO@Dal 08:30PM ET",20.700,"Dal"
"PG","Toney Douglas",3800,"NO@Dal 08:30PM ET",26.625,"NO"
"SF","Jeff Green",3800,"Mem@Uta 09:00PM ET",15.208,"Mem"
"PG","Greivis Vasquez",3800,"Bkn@Mil 08:30PM ET",19.800,"Mil"
"SG","O.J. Mayo",3800,"Bkn@Mil 08:30PM ET",0,"Mil"
"PF","John Henson",3800,"Bkn@Mil 08:30PM ET",8.250,"Mil"
"SF","Omri Casspi",3800,"GS@Sac 10:00PM ET",18.350,"Sac"
"PG","Isaiah Canaan",3800,"Orl@Phi 07:00PM ET",17.688,"Phi"
"C","Dewayne Dedmon",3800,"Orl@Phi 07:00PM ET",16.313,"Orl"
"SF","Jerami Grant",3800,"Orl@Phi 07:00PM ET",21.500,"Phi"
"SG","Marco Belinelli",3700,"GS@Sac 10:00PM ET",19.500,"Sac"
"SG","Hollis Thompson",3700,"Orl@Phi 07:00PM ET",19.750,"Phi"
"PF","Jabari Parker",3700,"Bkn@Mil 08:30PM ET",8.500,"Mil"
"PF","Clint Capela",3700,"Hou@LAC 10:30PM ET",19.000,"Hou"
"PG","Devin Harris",3600,"NO@Dal 08:30PM ET",16.650,"Dal"
"SF","Matt Barnes",3600,"Mem@Uta 09:00PM ET",16.083,"Mem"
"SF","Paul Pierce",3500,"Hou@LAC 10:30PM ET",13.950,"LAC"
"PG","Raymond Felton",3500,"NO@Dal 08:30PM ET",16.050,"Dal"
"PF","Kris Humphries",3500,"Was@Atl 07:30PM ET",13.375,"Was"
"PF","Brandan Wright",3500,"Mem@Uta 09:00PM ET",16.667,"Mem"
"C","Tiago Splitter",3500,"Was@Atl 07:30PM ET",15.958,"Atl"
"SF","Bojan Bogdanovic",3500,"Bkn@Mil 08:30PM ET",16.900,"Bkn"
"PF","Cody Zeller",3500,"Cha@SA 08:30PM ET",16.950,"Cha"
"PG","Patrick Beverley",3300,"Hou@LAC 10:30PM ET",13.950,"Hou"
"C","Alexis Ajinca",3300,"NO@Dal 08:30PM ET",11.438,"NO"
"PF","JaMychal Green",3300,"Mem@Uta 09:00PM ET",15.542,"Mem"
"SF","Luke Babbitt",3300,"NO@Dal 08:30PM ET",17.500,"NO"
"PF","Drew Gooden",3200,"Was@Atl 07:30PM ET",15.375,"Was"
"PF","Boris Diaw",3200,"Cha@SA 08:30PM ET",16.050,"SA"
"C","Marreese Speights",3200,"GS@Sac 10:00PM ET",16.250,"GS"
"PG","Norris Cole",3200,"NO@Dal 08:30PM ET",0,"NO"
"SF","Lance Stephenson",3200,"Hou@LAC 10:30PM ET",14.150,"LAC"
"SG","Tim Hardaway Jr.",3200,"Was@Atl 07:30PM ET",0,"Atl"
"PF","Nene Hilario",3100,"Was@Atl 07:30PM ET",14.188,"Was"
"SG","Vince Carter",3000,"Mem@Uta 09:00PM ET",6.250,"Mem"
"PG","Jason Terry",3000,"Hou@LAC 10:30PM ET",6.250,"Hou"
"PF","Matt Bonner",3000,"Cha@SA 08:30PM ET",0,"SA"
"PF","David West",3000,"Cha@SA 08:30PM ET",7.150,"SA"
"PF","Chuck Hayes",3000,"Hou@LAC 10:30PM ET",1.250,"Hou"
"PF","Channing Frye",3000,"Orl@Phi 07:00PM ET",5.000,"Orl"
"SG","Alan Anderson",3000,"Was@Atl 07:30PM ET",0,"Was"
"SF","Caron Butler",3000,"GS@Sac 10:00PM ET",5.938,"Sac"
"SG","Rasual Butler",3000,"Cha@SA 08:30PM ET",7.375,"SA"
"SG","Gary Neal",3000,"Was@Atl 07:30PM ET",10.875,"Was"
"PG","C.J. Watson",3000,"Orl@Phi 07:00PM ET",12.900,"Orl"
"PF","Chris Copeland",3000,"Bkn@Mil 08:30PM ET",9.100,"Mil"
"C","Kendrick Perkins",3000,"NO@Dal 08:30PM ET",9.667,"NO"
"PG","Leandro Barbosa",3000,"GS@Sac 10:00PM ET",11.350,"GS"
"PF","Charlie Villanueva",3000,"NO@Dal 08:30PM ET",11.750,"Dal"
"SF","Jared Dudley",3000,"Was@Atl 07:30PM ET",12.250,"Was"
"PG","Shaun Livingston",3000,"GS@Sac 10:00PM ET",10.700,"GS"
"PG","Beno Udrih",3000,"Mem@Uta 09:00PM ET",15.333,"Mem"
"PF","Carl Landry",3000,"Orl@Phi 07:00PM ET",0,"Phi"
"PG","Brian Roberts",3000,"Cha@SA 08:30PM ET",3.667,"Cha"
"PF","Jason Smith",3000,"Orl@Phi 07:00PM ET",10.125,"Orl"
"SG","Garrett Temple",3000,"Was@Atl 07:30PM ET",0.750,"Was"
"PF","Jason Thompson",3000,"GS@Sac 10:00PM ET",11.625,"GS"
"PG","Ramon Sessions",3000,"Was@Atl 07:30PM ET",17.313,"Was"
"SF","Martell Webster",3000,"Was@Atl 07:30PM ET",0,"Was"
"SF","Luc Richard Mbah a Moute",3000,"Hou@LAC 10:30PM ET",0.500,"LAC"
"SF","Dante Cunningham",3000,"NO@Dal 08:30PM ET",13.938,"NO"
"PF","Tyler Hansbrough",3000,"Cha@SA 08:30PM ET",4.625,"Cha"
"SF","Alonzo Gee",3000,"NO@Dal 08:30PM ET",9.375,"NO"
"SG","Brandon Rush",3000,"GS@Sac 10:00PM ET",7.500,"GS"
"C","Andrea Bargnani",3000,"Bkn@Mil 08:30PM ET",10.900,"Bkn"
"SF","Thabo Sefolosha",3000,"Was@Atl 07:30PM ET",18.250,"Atl"
"SF","Wesley Johnson",3000,"Hou@LAC 10:30PM ET",8.350,"LAC"
"SG","Wayne Ellington",3000,"Bkn@Mil 08:30PM ET",8.650,"Bkn"
"C","Spencer Hawes",3000,"Cha@SA 08:30PM ET",15.500,"Cha"
"SF","Quincy Pondexter",3000,"NO@Dal 08:30PM ET",0,"NO"
"PG","Donald Sloan",3000,"Bkn@Mil 08:30PM ET",4.000,"Bkn"
"PF","Trevor Booker",3000,"Mem@Uta 09:00PM ET",14.625,"Uta"
"C","JaVale McGee",3000,"NO@Dal 08:30PM ET",0,"Dal"
"SG","Elijah Millsap",3000,"Mem@Uta 09:00PM ET",1.600,"Uta"
"SF","Jeremy Evans",3000,"NO@Dal 08:30PM ET",6.688,"Dal"
"SG","Justin Holiday",3000,"Was@Atl 07:30PM ET",11.583,"Atl"
"PF","Mike Scott",3000,"Was@Atl 07:30PM ET",6.958,"Atl"
"C","Cole Aldrich",3000,"Hou@LAC 10:30PM ET",0.750,"LAC"
"SG","James Anderson",3000,"GS@Sac 10:00PM ET",8.313,"Sac"
"C","DeJuan Blair",3000,"Was@Atl 07:30PM ET",0.250,"Was"
"PG","Patty Mills",3000,"Cha@SA 08:30PM ET",13.700,"SA"
"C","Jeff Withey",3000,"Mem@Uta 09:00PM ET",0.000,"Uta"
"SF","Chris Johnson",3000,"Mem@Uta 09:00PM ET",3.438,"Uta"
"PF","Andrew Nicholson",3000,"Orl@Phi 07:00PM ET",0.750,"Orl"
"PG","Seth Curry",3000,"GS@Sac 10:00PM ET",5.583,"Sac"
"C","Miles Plumlee",3000,"Bkn@Mil 08:30PM ET",8.900,"Mil"
"PF","Quincy Acy",3000,"GS@Sac 10:00PM ET",2.750,"Sac"
"SF","Willie Reed",3000,"Bkn@Mil 08:30PM ET",0,"Bkn"
"PG","Shelvin Mack",3000,"Was@Atl 07:30PM ET",1.500,"Atl"
"SG","Ian Clark",3000,"GS@Sac 10:00PM ET",8.583,"GS"
"SG","Lamar Patterson",3000,"Was@Atl 07:30PM ET",6.500,"Atl"
"SG","C.J. Wilcox",3000,"Hou@LAC 10:30PM ET",0,"LAC"
"SG","John Jenkins",3000,"NO@Dal 08:30PM ET",11.333,"Dal"
"PF","Thomas Robinson",3000,"Bkn@Mil 08:30PM ET",12.000,"Bkn"
"PG","Troy Daniels",3000,"Cha@SA 08:30PM ET",3.375,"Cha"
"C","Mike Muscala",3000,"Was@Atl 07:30PM ET",0.375,"Atl"
"C","Tibor Pleiss",3000,"Mem@Uta 09:00PM ET",1.625,"Uta"
"SF","Duje Dukan",3000,"GS@Sac 10:00PM ET",0,"Sac"
"PG","Phil Pressey",3000,"Orl@Phi 07:00PM ET",2.750,"Phi"
"PG","Kendall Marshall",3000,"Orl@Phi 07:00PM ET",0,"Phi"
"PG","Pablo Prigioni",3000,"Hou@LAC 10:30PM ET",2.250,"LAC"
"PG","Shabazz Napier",3000,"Orl@Phi 07:00PM ET",4.188,"Orl"
"PG","Russ Smith",3000,"Mem@Uta 09:00PM ET",4.438,"Mem"
"SG","Markel Brown",3000,"Bkn@Mil 08:30PM ET",8.800,"Bkn"
"SG","Joe Ingles",3000,"Mem@Uta 09:00PM ET",12.550,"Uta"
"C","Boban Marjanovic",3000,"Cha@SA 08:30PM ET",6.875,"SA"
"PF","Eric Moreland",3000,"GS@Sac 10:00PM ET",2.583,"Sac"
"SF","Jonathon Simmons",3000,"Cha@SA 08:30PM ET",0,"SA"
"SF","Devyn Marble",3000,"Orl@Phi 07:00PM ET",0,"Orl"
"C","Salah Mejri",3000,"NO@Dal 08:30PM ET",3.000,"Dal"
"PG","Ray McCallum",3000,"Cha@SA 08:30PM ET",2.750,"SA"
"SG","Austin Rivers",3000,"Hou@LAC 10:30PM ET",10.500,"LAC"
"SF","Michael Kidd-Gilchrist",3000,"Cha@SA 08:30PM ET",0,"Cha"
"PF","Johnny O'Bryant",3000,"Bkn@Mil 08:30PM ET",10.650,"Mil"
"SF","K.J. McDaniels",3000,"Hou@LAC 10:30PM ET",2.625,"Hou"
"SG","Ben McLemore",3000,"GS@Sac 10:00PM ET",8.500,"Sac"
"C","Frank Kaminsky",3000,"Cha@SA 08:30PM ET",6.550,"Cha"
"SF","Branden Dawson",3000,"Hou@LAC 10:30PM ET",0,"LAC"
"SF","P.J. Hairston",3000,"Cha@SA 08:30PM ET",10.550,"Cha"
"PF","James Michael McAdoo",3000,"GS@Sac 10:00PM ET",5.500,"GS"
"SF","Jakarr Sampson",3000,"Orl@Phi 07:00PM ET",9.625,"Phi"
"PG","Shane Larkin",3000,"Bkn@Mil 08:30PM ET",13.900,"Bkn"
"PF","Jarnell Stokes",3000,"Mem@Uta 09:00PM ET",2.500,"Mem"
"SF","Sergey Karasev",3000,"Bkn@Mil 08:30PM ET",0.750,"Bkn"
"SF","Sam Dekker",3000,"Hou@LAC 10:30PM ET",1.625,"Hou"
"PF","Richaun Holmes",3000,"Orl@Phi 07:00PM ET",7.375,"Phi"
"SG","Jordan Adams",3000,"Mem@Uta 09:00PM ET",9.500,"Mem"
"SF","Kyle Anderson",3000,"Cha@SA 08:30PM ET",4.350,"SA"
"SF","Justin Anderson",3000,"NO@Dal 08:30PM ET",6.000,"Dal"
"PF","Montrezl Harrell",3000,"Hou@LAC 10:30PM ET",10.550,"Hou"
"PG","Raul Neto",3000,"Mem@Uta 09:00PM ET",11.250,"Uta"
"PF","Jarell Martin",3000,"Mem@Uta 09:00PM ET",0,"Mem"
"SF","Rondae Hollis-Jefferson",3000,"Bkn@Mil 08:30PM ET",10.750,"Bkn"
"PF","Christian Wood",3000,"Orl@Phi 07:00PM ET",4.167,"Phi"
"PG","Tyler Ennis",3000,"Bkn@Mil 08:30PM ET",5.500,"Mil"
"PG","Aaron Harrison",3000,"Cha@SA 08:30PM ET",0,"Cha"
"C","Joel Embiid",3000,"Orl@Phi 07:00PM ET",0,"Phi"
"PG","Dante Exum",3000,"Mem@Uta 09:00PM ET",0,"Uta"
"SF","Damien Inglis",3000,"Bkn@Mil 08:30PM ET",5.417,"Mil"
"C","Walter Tavares",3000,"Was@Atl 07:30PM ET",2.250,"Atl"
"SG","Mario Hezonja",3000,"Orl@Phi 07:00PM ET",5.700,"Orl"
"SF","Kelly Oubre Jr.",3000,"Was@Atl 07:30PM ET",0.000,"Was"
"PF","Trey Lyles",3000,"Mem@Uta 09:00PM ET",4.500,"Uta"
"PF","Kevon Looney",3000,"GS@Sac 10:00PM ET",0,"GS"
"SG","Rashad Vaughn",3000,"Bkn@Mil 08:30PM ET",5.833,"Mil"
"PF","Chris McCullough",3000,"Bkn@Mil 08:30PM ET",0,"Bkn"
