"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"TE","Jermaine Gresham",2500,"LA@Ari 04:25PM ET",2.700,"Ari"
"TE","Cory Harkey",2500,"LA@Ari 04:25PM ET",0.000,"LA"
"TE","Tyler Higbee",2500,"LA@Ari 04:25PM ET",0.400,"LA"
"TE","Temarrick Hemingway",2500,"LA@Ari 04:25PM ET",0.000,"LA"
"TE","Troy Niklas",2500,"LA@Ari 04:25PM ET",0.333,"Ari"
"TE","Sean McGrath",2500,"NO@SD 04:25PM ET",0.767,"SD"
"TE","Josh Hill",2500,"NO@SD 04:25PM ET",0.000,"NO"
"TE","Asante Cleveland",2500,"NO@SD 04:25PM ET",0.000,"SD"
"TE","Chris Manhertz",2500,"NO@SD 04:25PM ET",0.000,"NO"
"TE","Kyle Nelson",2500,"Dal@SF 04:25PM ET",0.000,"SF"
"TE","Garrett Celek",2500,"Dal@SF 04:25PM ET",3.400,"SF"
"TE","Gavin Escobar",2500,"Dal@SF 04:25PM ET",0.000,"Dal"
"TE","Blake Bell",2500,"Dal@SF 04:25PM ET",0.533,"SF"
"TE","Geoff Swaim",2500,"Dal@SF 04:25PM ET",2.667,"Dal"
"TE","David Johnson",2500,"KC@Pit 08:30PM ET",0.500,"Pit"
"TE","James Winchester",2500,"KC@Pit 08:30PM ET",0.000,"KC"
"TE","James O'Shaughnessy",2500,"KC@Pit 08:30PM ET",0.000,"KC"
"TE","Xavier Grimble",2500,"KC@Pit 08:30PM ET",3.533,"Pit"
"TE","Ross Travis",2500,"KC@Pit 08:30PM ET",1.000,"KC"
"TE","Demetrius Harris",2500,"KC@Pit 08:30PM ET",2.467,"KC"
"DST","Titans ",2400,"Ten@Hou 01:00PM ET",6.000,"Ten"
"DST","Falcons ",2400,"Car@Atl 01:00PM ET",4.000,"Atl"
"DST","Ravens ",2400,"Oak@Bal 01:00PM ET",10.333,"Bal"
"DST","Chargers ",2300,"NO@SD 04:25PM ET",8.333,"SD"
"DST","Saints ",2000,"NO@SD 04:25PM ET",1.000,"NO"
