"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"PF","Amir Johnson",4300,"Bos@Hou 08:00PM ET",21.083,"Bos"
"SG","Danny Green",4200,"Por@SA 08:30PM ET",18.194,"SA"
"C","Meyers Leonard",4200,"Por@SA 08:30PM ET",18.056,"Por"
"SG","C.J. Miles",4100,"Ind@Chi 08:00PM ET",20.214,"Ind"
"SF","Chandler Parsons",4000,"Dal@Phi 07:00PM ET",10.792,"Dal"
"PG","Isaiah Canaan",4000,"Dal@Phi 07:00PM ET",19.275,"Phi"
"C","Ian Mahinmi",3900,"Ind@Chi 08:00PM ET",20.278,"Ind"
"C","Kelly Olynyk",3900,"Bos@Hou 08:00PM ET",19.031,"Bos"
"PF","David Lee",3800,"Bos@Hou 08:00PM ET",15.889,"Bos"
"PG","J.J. Barea",3800,"Dal@Phi 07:00PM ET",18.100,"Dal"
"SG","Rodney Stuckey",3800,"Ind@Chi 08:00PM ET",19.000,"Ind"
"SF","T.J. Warren",3800,"LAL@Pho 09:00PM ET",17.139,"Pho"
"C","Steven Adams",3800,"OKC@Mem 08:00PM ET",18.800,"OKC"
"SF","Tony Allen",3700,"OKC@Mem 08:00PM ET",16.682,"Mem"
"SG","Courtney Lee",3600,"OKC@Mem 08:00PM ET",18.500,"Mem"
"SG","Gerald Henderson",3600,"Por@SA 08:30PM ET",6.833,"Por"
"PF","Taj Gibson",3600,"Ind@Chi 08:00PM ET",16.417,"Chi"
"SG","Hollis Thompson",3600,"Dal@Phi 07:00PM ET",17.650,"Phi"
"SF","Doug McDermott",3600,"Ind@Chi 08:00PM ET",15.417,"Chi"
"SF","Maurice Harkless",3600,"Por@SA 08:30PM ET",15.159,"Por"
"PG","Devin Harris",3500,"Dal@Phi 07:00PM ET",18.400,"Dal"
"PG","Raymond Felton",3500,"Dal@Phi 07:00PM ET",16.625,"Dal"
"SF","Corey Brewer",3500,"Bos@Hou 08:00PM ET",13.400,"Hou"
"SG","Nick Young",3500,"LAL@Pho 09:00PM ET",16.325,"LAL"
"SF","Jeff Green",3500,"OKC@Mem 08:00PM ET",15.841,"Mem"
"SF","Matt Barnes",3400,"OKC@Mem 08:00PM ET",14.864,"Mem"
"SF","P.J. Tucker",3400,"LAL@Pho 09:00PM ET",14.556,"Pho"
"PG","Aaron Brooks",3400,"Ind@Chi 08:00PM ET",15.750,"Chi"
"PF","Jon Leuer",3400,"LAL@Pho 09:00PM ET",16.806,"Pho"
"PG","Patrick Beverley",3300,"Bos@Hou 08:00PM ET",11.857,"Hou"
"PG","Patty Mills",3300,"Por@SA 08:30PM ET",16.750,"SA"
"SG","Tony Snell",3300,"Ind@Chi 08:00PM ET",14.667,"Chi"
"SF","Metta World Peace",3200,"LAL@Pho 09:00PM ET",14.292,"LAL"
"PF","Boris Diaw",3200,"Por@SA 08:30PM ET",15.667,"SA"
"PF","Brandon Bass",3200,"LAL@Pho 09:00PM ET",13.333,"LAL"
"SG","Anthony Morrow",3200,"OKC@Mem 08:00PM ET",6.333,"OKC"
"PG","Mario Chalmers",3200,"OKC@Mem 08:00PM ET",17.469,"Mem"
"PF","Brandan Wright",3200,"OKC@Mem 08:00PM ET",14.571,"Mem"
"SG","Allen Crabbe",3200,"Por@SA 08:30PM ET",14.614,"Por"
"SF","Kyle Anderson",3200,"Por@SA 08:30PM ET",8.000,"SA"
"C","Myles Turner",3200,"Ind@Chi 08:00PM ET",12.031,"Ind"
"PF","David West",3100,"Por@SA 08:30PM ET",13.250,"SA"
"C","Chris Kaman",3100,"Por@SA 08:30PM ET",8.000,"Por"
"PF","Charlie Villanueva",3100,"Dal@Phi 07:00PM ET",16.028,"Dal"
"PG","D.J. Augustin",3100,"OKC@Mem 08:00PM ET",14.575,"OKC"
"SG","John Jenkins",3100,"Dal@Phi 07:00PM ET",10.375,"Dal"
"SG","Vince Carter",3000,"OKC@Mem 08:00PM ET",6.250,"Mem"
"PG","Jason Terry",3000,"Bos@Hou 08:00PM ET",7.563,"Hou"
"PF","Matt Bonner",3000,"Por@SA 08:30PM ET",1.125,"SA"
"C","Nick Collison",3000,"OKC@Mem 08:00PM ET",8.429,"OKC"
"PG","Kirk Hinrich",3000,"Ind@Chi 08:00PM ET",4.250,"Chi"
"PG","Ronnie Price",3000,"LAL@Pho 09:00PM ET",9.250,"Pho"
"SG","Rasual Butler",3000,"Por@SA 08:30PM ET",8.625,"SA"
"SF","Mike Dunleavy",3000,"Ind@Chi 08:00PM ET",0,"Chi"
"SF","Steve Novak",3000,"OKC@Mem 08:00PM ET",4.750,"OKC"
"PF","Carl Landry",3000,"Dal@Phi 07:00PM ET",0,"Phi"
"SF","Chase Budinger",3000,"Ind@Chi 08:00PM ET",10.475,"Ind"
"SG","Sonny Weems",3000,"LAL@Pho 09:00PM ET",4.688,"Pho"
"C","JaVale McGee",3000,"Dal@Phi 07:00PM ET",0,"Dal"
"SF","Jeremy Evans",3000,"Dal@Phi 07:00PM ET",7.188,"Dal"
"SG","E'Twaun Moore",3000,"Ind@Chi 08:00PM ET",11.139,"Chi"
"SF","Kyle Singler",3000,"OKC@Mem 08:00PM ET",7.028,"OKC"
"C","Robert Sacre",3000,"LAL@Pho 09:00PM ET",4.000,"LAL"
"C","Lavoy Allen",3000,"Ind@Chi 08:00PM ET",13.222,"Ind"
"PF","JaMychal Green",3000,"OKC@Mem 08:00PM ET",15.227,"Mem"
"C","Tyler Zeller",3000,"Bos@Hou 08:00PM ET",7.208,"Bos"
"PF","Jonas Jerebko",3000,"Bos@Hou 08:00PM ET",8.722,"Bos"
"C","Shayne Whittington",3000,"Ind@Chi 08:00PM ET",-1.000,"Ind"
"SF","Solomon Hill",3000,"Ind@Chi 08:00PM ET",0.000,"Ind"
"SF","Ryan Kelly",3000,"LAL@Pho 09:00PM ET",12.450,"LAL"
"PF","Cory Jefferson",3000,"LAL@Pho 09:00PM ET",4.500,"Pho"
"PG","Tim Frazier",3000,"Por@SA 08:30PM ET",1.400,"Por"
"SG","Andre Roberson",3000,"OKC@Mem 08:00PM ET",12.225,"OKC"
"PF","Cameron Bairstow",3000,"Ind@Chi 08:00PM ET",2.875,"Chi"
"C","Tarik Black",3000,"LAL@Pho 09:00PM ET",10.875,"LAL"
"PG","Phil Pressey",3000,"Dal@Phi 07:00PM ET",12.000,"Phi"
"SF","Anthony Brown",3000,"LAL@Pho 09:00PM ET",3.750,"LAL"
"SF","Josh Huestis",3000,"OKC@Mem 08:00PM ET",0,"OKC"
"PG","Kendall Marshall",3000,"Dal@Phi 07:00PM ET",0,"Phi"
"PG","Russ Smith",3000,"OKC@Mem 08:00PM ET",5.100,"Mem"
"C","Boban Marjanovic",3000,"Por@SA 08:30PM ET",4.050,"SA"
"SF","Jonathon Simmons",3000,"Por@SA 08:30PM ET",9.500,"SA"
"SG","Joe Young",3000,"Ind@Chi 08:00PM ET",-0.250,"Ind"
"PG","Marcelo Huertas",3000,"LAL@Pho 09:00PM ET",10.542,"LAL"
"C","Salah Mejri",3000,"Dal@Phi 07:00PM ET",2.350,"Dal"
"PG","Ray McCallum",3000,"Por@SA 08:30PM ET",3.167,"SA"
"SF","Pat Connaughton",3000,"Por@SA 08:30PM ET",1.563,"Por"
"SG","James Ennis",3000,"OKC@Mem 08:00PM ET",0.500,"Mem"
"PF","Larry Nance Jr.",3000,"LAL@Pho 09:00PM ET",11.667,"LAL"
"SF","K.J. McDaniels",3000,"Bos@Hou 08:00PM ET",1.750,"Hou"
"PF","Rakeem Christmas",3000,"Ind@Chi 08:00PM ET",0,"Ind"
"SF","Jakarr Sampson",3000,"Dal@Phi 07:00PM ET",10.925,"Phi"
"C","Alex Len",3000,"LAL@Pho 09:00PM ET",13.250,"Pho"
"SF","Mirza Teletovic",3000,"LAL@Pho 09:00PM ET",8.583,"Pho"
"SF","Sam Dekker",3000,"Bos@Hou 08:00PM ET",1.083,"Hou"
"SG","R.J. Hunter",3000,"Bos@Hou 08:00PM ET",7.500,"Bos"
"PF","Richaun Holmes",3000,"Dal@Phi 07:00PM ET",10.714,"Phi"
"SG","Jordan Adams",3000,"OKC@Mem 08:00PM ET",9.500,"Mem"
"SF","Justin Anderson",3000,"Dal@Phi 07:00PM ET",6.667,"Dal"
"PF","Montrezl Harrell",3000,"Bos@Hou 08:00PM ET",9.000,"Hou"
"SF","Glenn Robinson III",3000,"Ind@Chi 08:00PM ET",10.083,"Ind"
"PF","Mitch McGary",3000,"OKC@Mem 08:00PM ET",3.650,"OKC"
"SG","Archie Goodwin",3000,"LAL@Pho 09:00PM ET",9.000,"Pho"
"PF","Jarell Martin",3000,"OKC@Mem 08:00PM ET",0,"Mem"
"PF","Jordan Mickey",3000,"Bos@Hou 08:00PM ET",6.125,"Bos"
"PF","Bobby Portis",3000,"Ind@Chi 08:00PM ET",9.500,"Chi"
"PF","Christian Wood",3000,"Dal@Phi 07:00PM ET",9.583,"Phi"
"PG","Terry Rozier",3000,"Bos@Hou 08:00PM ET",4.900,"Bos"
"PF","Noah Vonleh",3000,"Por@SA 08:30PM ET",6.432,"Por"
"SG","James Young",3000,"Bos@Hou 08:00PM ET",0.000,"Bos"
"PG","Cameron Payne",3000,"OKC@Mem 08:00PM ET",1.900,"OKC"
"C","Joel Embiid",3000,"Dal@Phi 07:00PM ET",0,"Phi"
"C","Cristiano Felício",3000,"Ind@Chi 08:00PM ET",1.500,"Chi"
"PF","Cliff Alexander",3000,"Por@SA 08:30PM ET",11.000,"Por"
"SG","Devin Booker",3000,"LAL@Pho 09:00PM ET",6.708,"Pho"
"SF","Luis Montero",3000,"Por@SA 08:30PM ET",2.125,"Por"
