"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"C","Greg Monroe",7000,"Mil@SA 08:30PM ET",35.833,"Mil"
"SG","Bradley Beal",7000,"LAL@Was 07:00PM ET",31.659,"Was"
"C","Pau Gasol",6800,"Den@Chi 08:00PM ET",35.267,"Chi"
"SF","Giannis Antetokounmpo",6800,"Mil@SA 08:30PM ET",31.559,"Mil"
"C","Jahlil Okafor",6800,"Phi@NY 07:30PM ET",32.528,"Phi"
"PF","LaMarcus Aldridge",6600,"Mil@SA 08:30PM ET",31.594,"SA"
"SG","Tyreke Evans",6600,"NO@Hou 08:00PM ET",0,"NO"
"C","Al Horford",6500,"Tor@Atl 08:00PM ET",33.950,"Atl"
"PG","Jeff Teague",6500,"Tor@Atl 08:00PM ET",32.294,"Atl"
"PF","Ryan Anderson",6400,"NO@Hou 08:00PM ET",30.882,"NO"
"PF","Julius Randle",6300,"LAL@Was 07:00PM ET",27.844,"LAL"
"C","Al Jefferson",6200,"GS@Cha 07:00PM ET",27.941,"Cha"
"SG","Klay Thompson",6200,"GS@Cha 07:00PM ET",27.347,"GS"
"PG","George Hill",6100,"Ind@LAC 10:30PM ET",27.942,"Ind"
"SG","Monta Ellis",6100,"Ind@LAC 10:30PM ET",28.453,"Ind"
"PG","Derrick Rose",6100,"Den@Chi 08:00PM ET",27.500,"Chi"
"C","Tim Duncan",6000,"Mil@SA 08:30PM ET",30.044,"SA"
"SG","Eric Gordon",6000,"NO@Hou 08:00PM ET",28.279,"NO"
"SG","Kobe Bryant",5900,"LAL@Was 07:00PM ET",27.442,"LAL"
"SF","DeMarre Carroll",5900,"Tor@Atl 08:00PM ET",25.717,"Tor"
"SF","Marcus Morris",5900,"Pho@Det 07:30PM ET",27.361,"Det"
"PF","Kenneth Faried",5800,"Den@Chi 08:00PM ET",26.967,"Den"
"SG","Khris Middleton",5800,"Mil@SA 08:30PM ET",26.069,"Mil"
"SG","Will Barton",5800,"Den@Chi 08:00PM ET",26.389,"Den"
"PF","Nerlens Noel",5800,"Phi@NY 07:30PM ET",26.536,"Phi"
"PF","Marvin Williams",5700,"GS@Cha 07:00PM ET",25.838,"Cha"
"PF","Markieff Morris",5700,"Pho@Det 07:30PM ET",24.183,"Pho"
"C","Jonas Valanciunas",5700,"Tor@Atl 08:00PM ET",26.714,"Tor"
"PF","Nikola Mirotic",5700,"Den@Chi 08:00PM ET",25.117,"Chi"
"SF","C.J. Miles",5600,"Ind@LAC 10:30PM ET",24.385,"Ind"
"C","Marcin Gortat",5600,"LAL@Was 07:00PM ET",27.071,"Was"
"SG","Jordan Clarkson",5600,"LAL@Was 07:00PM ET",25.844,"LAL"
"SF","Harrison Barnes",5600,"GS@Cha 07:00PM ET",24.897,"GS"
"SF","Wilson Chandler",5500,"Den@Chi 08:00PM ET",0,"Den"
"SF","Otto Porter",5500,"LAL@Was 07:00PM ET",24.768,"Was"
"C","Clint Capela",5500,"NO@Hou 08:00PM ET",22.347,"Hou"
"PG","Emmanuel Mudiay",5500,"Den@Chi 08:00PM ET",27.542,"Den"
"PG","Tony Parker",5400,"Mil@SA 08:30PM ET",24.722,"SA"
"SF","Trevor Ariza",5400,"NO@Hou 08:00PM ET",25.861,"Hou"
"PG","Isaiah Canaan",5400,"Phi@NY 07:30PM ET",19.986,"Phi"
"PF","Luis Scola",5300,"Tor@Atl 08:00PM ET",20.750,"Tor"
"PG","Jerryd Bayless",5300,"Mil@SA 08:30PM ET",24.347,"Mil"
"C","Jusuf Nurkic",5300,"Den@Chi 08:00PM ET",0,"Den"
"SF","Andre Iguodala",5200,"GS@Cha 07:00PM ET",22.816,"GS"
"PF","Terrence Jones",5200,"NO@Hou 08:00PM ET",21.250,"Hou"
"PG","Michael Carter-Williams",5200,"Mil@SA 08:30PM ET",24.481,"Mil"
"SF","Kent Bazemore",5100,"Tor@Atl 08:00PM ET",24.417,"Atl"
"PG","D'Angelo Russell",5100,"LAL@Was 07:00PM ET",22.750,"LAL"
"SG","Jamal Crawford",5000,"Ind@LAC 10:30PM ET",18.486,"LAC"
"SF","Jerami Grant",5000,"Phi@NY 07:30PM ET",22.750,"Phi"
"PG","Dennis Schroder",5000,"Tor@Atl 08:00PM ET",21.913,"Atl"
"C","Roy Hibbert",4900,"LAL@Was 07:00PM ET",23.813,"LAL"
"C","Bismack Biyombo",4900,"Tor@Atl 08:00PM ET",16.292,"Tor"
"PG","Tony Wroten",4900,"Phi@NY 07:30PM ET",0,"Phi"
"PF","Jordan Hill",4800,"Ind@LAC 10:30PM ET",23.607,"Ind"
"SG","Jeremy Lamb",4800,"GS@Cha 07:00PM ET",23.766,"Cha"
"SG","Kentavious Caldwell-Pope",4800,"Pho@Det 07:30PM ET",22.708,"Det"
"SF","T.J. Warren",4800,"Pho@Det 07:30PM ET",20.125,"Pho"
"C","Ian Mahinmi",4700,"Ind@LAC 10:30PM ET",22.633,"Ind"
"PG","T.J. McConnell",4700,"Phi@NY 07:30PM ET",24.097,"Phi"
"SG","Arron Afflalo",4600,"Phi@NY 07:30PM ET",21.625,"NY"
"SG","O.J. Mayo",4600,"Mil@SA 08:30PM ET",17.893,"Mil"
"PF","Donatas Motiejunas",4600,"NO@Hou 08:00PM ET",0,"Hou"
"C","Andrew Bogut",4500,"GS@Cha 07:00PM ET",21.712,"GS"
"PF","Jabari Parker",4500,"Mil@SA 08:30PM ET",17.104,"Mil"
"C","Nikola Jokic",4500,"Den@Chi 08:00PM ET",17.588,"Den"
"C","Tyson Chandler",4400,"Pho@Det 07:30PM ET",19.133,"Pho"
"SG","Kyle Korver",4400,"Tor@Atl 08:00PM ET",20.708,"Atl"
"SG","J.J. Redick",4400,"Ind@LAC 10:30PM ET",19.750,"LAC"
"PF","Ersan Ilyasova",4300,"Pho@Det 07:30PM ET",17.875,"Det"
"SF","Thabo Sefolosha",4300,"Tor@Atl 08:00PM ET",20.344,"Atl"
"PG","Jeremy Lin",4300,"GS@Cha 07:00PM ET",20.662,"Cha"
"C","Festus Ezeli",4300,"GS@Cha 07:00PM ET",21.303,"GS"
"SG","Danny Green",4200,"Mil@SA 08:30PM ET",19.278,"SA"
"PF","Darrell Arthur",4200,"Den@Chi 08:00PM ET",14.588,"Den"
"SF","Marcus Thornton",4200,"NO@Hou 08:00PM ET",20.250,"Hou"
"PG","Brandon Jennings",4200,"Pho@Det 07:30PM ET",0,"Det"
"SG","Manu Ginobili",4100,"Mil@SA 08:30PM ET",22.196,"SA"
"PF","Nene Hilario",4100,"LAL@Was 07:00PM ET",17.604,"Was"
"PF","Kris Humphries",4100,"LAL@Was 07:00PM ET",15.143,"Was"
"C","Joakim Noah",4100,"Den@Chi 08:00PM ET",20.000,"Chi"
"PG","Jose Calderon",4100,"Phi@NY 07:30PM ET",17.806,"NY"
"PG","Patrick Beverley",4100,"NO@Hou 08:00PM ET",14.341,"Hou"
"PG","Jrue Holiday",4100,"NO@Hou 08:00PM ET",20.692,"NO"
"SG","Hollis Thompson",4100,"Phi@NY 07:30PM ET",19.139,"Phi"
"SG","Gary Harris",4100,"Den@Chi 08:00PM ET",18.438,"Den"
"C","Robin Lopez",4000,"Phi@NY 07:30PM ET",19.917,"NY"
"SG","Austin Rivers",4000,"Ind@LAC 10:30PM ET",14.264,"LAC"
"SF","Stanley Johnson",4000,"Pho@Det 07:30PM ET",16.889,"Det"
"SG","Rodney Stuckey",3900,"Ind@LAC 10:30PM ET",18.273,"Ind"
"PG","Lou Williams",3900,"LAL@Was 07:00PM ET",20.357,"LAL"
"PG","Ty Lawson",3900,"NO@Hou 08:00PM ET",18.971,"Hou"
"PF","Taj Gibson",3900,"Den@Chi 08:00PM ET",17.117,"Chi"
"C","Lavoy Allen",3900,"Ind@LAC 10:30PM ET",15.833,"Ind"
"PG","Cory Joseph",3900,"Tor@Atl 08:00PM ET",19.083,"Tor"
"C","Joffrey Lauvergne",3900,"Den@Chi 08:00PM ET",17.450,"Den"
"PF","David West",3800,"Mil@SA 08:30PM ET",12.569,"SA"
"PF","Josh Smith",3800,"Ind@LAC 10:30PM ET",15.931,"LAC"
"PF","J.J. Hickson",3800,"Den@Chi 08:00PM ET",15.883,"Den"
"SG","Langston Galloway",3800,"Phi@NY 07:30PM ET",19.583,"NY"
"PF","Cody Zeller",3800,"GS@Cha 07:00PM ET",16.283,"Cha"
"SF","P.J. Tucker",3700,"Pho@Det 07:30PM ET",15.500,"Pho"
"PF","Jon Leuer",3700,"Pho@Det 07:30PM ET",16.588,"Pho"
"PG","Jameer Nelson",3600,"Den@Chi 08:00PM ET",16.688,"Den"
"PG","Aaron Brooks",3600,"Den@Chi 08:00PM ET",16.150,"Chi"
"SG","Brandon Rush",3600,"GS@Cha 07:00PM ET",8.409,"GS"
"PG","Patty Mills",3600,"Mil@SA 08:30PM ET",16.458,"SA"
"PF","John Henson",3600,"Mil@SA 08:30PM ET",15.375,"Mil"
"SG","Nick Young",3500,"LAL@Was 07:00PM ET",15.453,"LAL"
"PG","Ramon Sessions",3500,"LAL@Was 07:00PM ET",17.089,"Was"
"PG","Greivis Vasquez",3500,"Mil@SA 08:30PM ET",17.047,"Mil"
"PF","Patrick Patterson",3500,"Tor@Atl 08:00PM ET",13.819,"Tor"
"SF","Paul Pierce",3400,"Ind@LAC 10:30PM ET",11.485,"LAC"
"PF","Boris Diaw",3400,"Mil@SA 08:30PM ET",14.083,"SA"
"SF","Corey Brewer",3400,"NO@Hou 08:00PM ET",13.194,"Hou"
"SF","Doug McDermott",3400,"Den@Chi 08:00PM ET",13.467,"Chi"
"SF","Mirza Teletovic",3400,"Pho@Det 07:30PM ET",14.147,"Pho"
"SG","Nik Stauskas",3400,"Phi@NY 07:30PM ET",16.984,"Phi"
"PG","Kirk Hinrich",3300,"Den@Chi 08:00PM ET",14.607,"Chi"
"SF","Jared Dudley",3300,"LAL@Was 07:00PM ET",15.173,"Was"
"C","Alexis Ajinca",3300,"NO@Hou 08:00PM ET",11.125,"NO"
"C","Alex Len",3300,"Pho@Det 07:30PM ET",13.324,"Pho"
"SF","Metta World Peace",3200,"LAL@Was 07:00PM ET",13.083,"LAL"
"PG","Randy Foye",3200,"Den@Chi 08:00PM ET",10.181,"Den"
"SG","Gary Neal",3200,"LAL@Was 07:00PM ET",14.231,"Was"
"PG","Leandro Barbosa",3200,"GS@Cha 07:00PM ET",13.891,"GS"
"PF","Brandon Bass",3200,"LAL@Was 07:00PM ET",13.533,"LAL"
"SF","Chase Budinger",3200,"Ind@LAC 10:30PM ET",10.859,"Ind"
"C","Omer Asik",3200,"NO@Hou 08:00PM ET",8.100,"NO"
"SF","Lance Stephenson",3200,"Ind@LAC 10:30PM ET",12.456,"LAC"
"SF","Tony Snell",3200,"Den@Chi 08:00PM ET",13.300,"Chi"
"C","Myles Turner",3200,"Ind@LAC 10:30PM ET",12.031,"Ind"
"SG","Garrett Temple",3100,"LAL@Was 07:00PM ET",10.667,"Was"
"SF","Dante Cunningham",3100,"NO@Hou 08:00PM ET",13.191,"NO"
"C","Frank Kaminsky",3100,"GS@Cha 07:00PM ET",10.344,"Cha"
"PG","Jason Terry",3000,"NO@Hou 08:00PM ET",10.000,"Hou"
"SG","Mike Miller",3000,"Den@Chi 08:00PM ET",4.827,"Den"
"PF","Matt Bonner",3000,"Mil@SA 08:30PM ET",1.375,"SA"
"PG","Steve Blake",3000,"Pho@Det 07:30PM ET",10.696,"Det"
"PF","Louis Amundson",3000,"Phi@NY 07:30PM ET",6.333,"NY"
"SG","Alan Anderson",3000,"LAL@Was 07:00PM ET",0,"Was"
"PG","Ronnie Price",3000,"Pho@Det 07:30PM ET",9.100,"Pho"
"PF","Drew Gooden",3000,"LAL@Was 07:00PM ET",11.542,"Was"
"SG","Rasual Butler",3000,"Mil@SA 08:30PM ET",6.438,"SA"
"SF","Mike Dunleavy",3000,"Den@Chi 08:00PM ET",0,"Chi"
"PF","Chris Copeland",3000,"Mil@SA 08:30PM ET",4.571,"Mil"
"C","Ryan Hollins",3000,"LAL@Was 07:00PM ET",0,"Was"
"C","Kendrick Perkins",3000,"NO@Hou 08:00PM ET",9.667,"NO"
"PF","Anthony Tolliver",3000,"Pho@Det 07:30PM ET",10.765,"Det"
"PG","Shaun Livingston",3000,"GS@Cha 07:00PM ET",11.632,"GS"
"SG","Sasha Vujacic",3000,"Phi@NY 07:30PM ET",10.365,"NY"
"PG","Toney Douglas",3000,"NO@Hou 08:00PM ET",14.117,"NO"
"PF","Carl Landry",3000,"Phi@NY 07:30PM ET",0,"Phi"
"PG","Brian Roberts",3000,"GS@Cha 07:00PM ET",3.714,"Cha"
"PF","Joel Anthony",3000,"Pho@Det 07:30PM ET",6.000,"Det"
"PF","Jason Thompson",3000,"GS@Cha 07:00PM ET",6.056,"GS"
"SF","Luc Richard Mbah a Moute",3000,"Ind@LAC 10:30PM ET",4.531,"LAC"
"PF","Tyler Hansbrough",3000,"GS@Cha 07:00PM ET",5.900,"Cha"
"C","Aron Baynes",3000,"Pho@Det 07:30PM ET",10.931,"Det"
"SF","Alonzo Gee",3000,"NO@Hou 08:00PM ET",11.338,"NO"
"SF","Wesley Johnson",3000,"Ind@LAC 10:30PM ET",8.625,"LAC"
"C","Spencer Hawes",3000,"GS@Cha 07:00PM ET",12.969,"Cha"
"SF","Quincy Pondexter",3000,"NO@Hou 08:00PM ET",0,"NO"
"SG","Jodie Meeks",3000,"Pho@Det 07:30PM ET",2.000,"Det"
"SF","Lance Thomas",3000,"Phi@NY 07:30PM ET",9.611,"NY"
"C","Marreese Speights",3000,"GS@Cha 07:00PM ET",10.883,"GS"
"SG","Sonny Weems",3000,"Pho@Det 07:30PM ET",4.500,"Pho"
"C","Tiago Splitter",3000,"Tor@Atl 08:00PM ET",12.339,"Atl"
"SG","Justin Holiday",3000,"Tor@Atl 08:00PM ET",8.196,"Atl"
"PF","Mike Scott",3000,"Tor@Atl 08:00PM ET",9.361,"Atl"
"SF","James Johnson",3000,"Tor@Atl 08:00PM ET",9.143,"Tor"
"SG","E'Twaun Moore",3000,"Den@Chi 08:00PM ET",10.617,"Chi"
"C","Cole Aldrich",3000,"Ind@LAC 10:30PM ET",2.050,"LAC"
"C","Robert Sacre",3000,"LAL@Was 07:00PM ET",4.000,"LAL"
"C","DeJuan Blair",3000,"LAL@Was 07:00PM ET",5.458,"Was"
"PG","Norris Cole",3000,"NO@Hou 08:00PM ET",0,"NO"
"SF","Luke Babbitt",3000,"NO@Hou 08:00PM ET",12.673,"NO"
"C","Miles Plumlee",3000,"Mil@SA 08:30PM ET",4.589,"Mil"
"PG","Shelvin Mack",3000,"Tor@Atl 08:00PM ET",8.528,"Atl"
"PF","Kyle O'Quinn",3000,"Phi@NY 07:30PM ET",13.734,"NY"
"SG","Ian Clark",3000,"GS@Cha 07:00PM ET",7.933,"GS"
"SG","Lamar Patterson",3000,"Tor@Atl 08:00PM ET",9.321,"Atl"
"C","Shayne Whittington",3000,"Ind@LAC 10:30PM ET",-1.000,"Ind"
"SF","Derrick Williams",3000,"Phi@NY 07:30PM ET",12.779,"NY"
"SF","Solomon Hill",3000,"Ind@LAC 10:30PM ET",5.208,"Ind"
"SG","C.J. Wilcox",3000,"Ind@LAC 10:30PM ET",0,"LAC"
"SF","Ryan Kelly",3000,"LAL@Was 07:00PM ET",11.792,"LAL"
"PF","Cory Jefferson",3000,"Pho@Det 07:30PM ET",4.500,"Pho"
"PG","Troy Daniels",3000,"GS@Cha 07:00PM ET",2.550,"Cha"
"C","Mike Muscala",3000,"Tor@Atl 08:00PM ET",10.571,"Atl"
"SG","Terrence Ross",3000,"Tor@Atl 08:00PM ET",10.146,"Tor"
"PF","Kevin Seraphin",3000,"Phi@NY 07:30PM ET",9.911,"NY"
"PF","Cameron Bairstow",3000,"Den@Chi 08:00PM ET",2.875,"Chi"
"C","Tarik Black",3000,"LAL@Was 07:00PM ET",9.844,"LAL"
"SG","Tim Hardaway Jr.",3000,"Tor@Atl 08:00PM ET",5.438,"Atl"
"PG","Phil Pressey",3000,"Phi@NY 07:30PM ET",12.875,"Phi"
"SF","Anthony Brown",3000,"LAL@Was 07:00PM ET",2.500,"LAL"
"PG","Jerian Grant",3000,"Phi@NY 07:30PM ET",13.028,"NY"
"PG","Kendall Marshall",3000,"Phi@NY 07:30PM ET",0,"Phi"
"SF","Reggie Bullock",3000,"Pho@Det 07:30PM ET",1.600,"Det"
"PG","Pablo Prigioni",3000,"Ind@LAC 10:30PM ET",6.050,"LAC"
"C","Boban Marjanovic",3000,"Mil@SA 08:30PM ET",4.278,"SA"
"SF","Jonathon Simmons",3000,"Mil@SA 08:30PM ET",7.450,"SA"
"SG","Joe Young",3000,"Ind@LAC 10:30PM ET",3.542,"Ind"
"PG","Marcelo Huertas",3000,"LAL@Was 07:00PM ET",10.844,"LAL"
"PG","Ray McCallum",3000,"Mil@SA 08:30PM ET",2.425,"SA"
"PG","Bryce Cotton",3000,"Pho@Det 07:30PM ET",0,"Pho"
"SG","Darrun Hilliard",3000,"Pho@Det 07:30PM ET",5.750,"Det"
"PG","Spencer Dinwiddie",3000,"Pho@Det 07:30PM ET",11.333,"Det"
"SF","Michael Kidd-Gilchrist",3000,"GS@Cha 07:00PM ET",0,"Cha"
"PF","Johnny O'Bryant",3000,"Mil@SA 08:30PM ET",9.656,"Mil"
"PF","Larry Nance Jr.",3000,"LAL@Was 07:00PM ET",10.977,"LAL"
"SF","K.J. McDaniels",3000,"NO@Hou 08:00PM ET",3.643,"Hou"
"SF","Branden Dawson",3000,"Ind@LAC 10:30PM ET",0,"LAC"
"SF","P.J. Hairston",3000,"GS@Cha 07:00PM ET",9.589,"Cha"
"PF","James Michael McAdoo",3000,"GS@Cha 07:00PM ET",4.192,"GS"
"PF","Rakeem Christmas",3000,"Ind@LAC 10:30PM ET",0,"Ind"
"SF","Jakarr Sampson",3000,"Phi@NY 07:30PM ET",10.042,"Phi"
"SG","Norman Powell",3000,"Tor@Atl 08:00PM ET",3.406,"Tor"
"C","Lucas Nogueira",3000,"Tor@Atl 08:00PM ET",4.500,"Tor"
"SF","Kostas Papanikolaou",3000,"Den@Chi 08:00PM ET",3.768,"Den"
"SF","Sam Dekker",3000,"NO@Hou 08:00PM ET",1.083,"Hou"
"PF","Richaun Holmes",3000,"Phi@NY 07:30PM ET",9.667,"Phi"
"SF","Kyle Anderson",3000,"Mil@SA 08:30PM ET",8.014,"SA"
"PF","Montrezl Harrell",3000,"NO@Hou 08:00PM ET",7.393,"Hou"
"SF","Glenn Robinson III",3000,"Ind@LAC 10:30PM ET",9.545,"Ind"
"SG","Archie Goodwin",3000,"Pho@Det 07:30PM ET",8.455,"Pho"
"SF","Anthony Bennett",3000,"Tor@Atl 08:00PM ET",4.000,"Tor"
"SF","Cleanthony Early",3000,"Phi@NY 07:30PM ET",2.250,"NY"
"PG","Delon Wright",3000,"Tor@Atl 08:00PM ET",1.125,"Tor"
"PF","Bobby Portis",3000,"Den@Chi 08:00PM ET",7.417,"Chi"
"PF","Christian Wood",3000,"Phi@NY 07:30PM ET",9.182,"Phi"
"PG","Tyler Ennis",3000,"Mil@SA 08:30PM ET",7.688,"Mil"
"PG","Aaron Harrison",3000,"GS@Cha 07:00PM ET",1.250,"Cha"
"C","Joel Embiid",3000,"Phi@NY 07:30PM ET",0,"Phi"
"SF","Bruno Caboclo",3000,"Tor@Atl 08:00PM ET",0.000,"Tor"
"SF","Damien Inglis",3000,"Mil@SA 08:30PM ET",4.800,"Mil"
"C","Walter Tavares",3000,"Tor@Atl 08:00PM ET",1.500,"Atl"
"C","Cristiano Felicio",3000,"Den@Chi 08:00PM ET",1.750,"Chi"
"SF","Kelly Oubre Jr.",3000,"LAL@Was 07:00PM ET",6.083,"Was"
"SG","Devin Booker",3000,"Pho@Det 07:30PM ET",8.500,"Pho"
"PF","Kevon Looney",3000,"GS@Cha 07:00PM ET",0,"GS"
"SG","Rashad Vaughn",3000,"Mil@SA 08:30PM ET",4.409,"Mil"
