"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"PF","Thaddeus Young",5900,"Atl@Bkn 07:30PM ET",29.975,"Bkn"
"C","Jonas Valanciunas",5900,"Tor@GS 10:30PM ET",28.818,"Tor"
"PF","Kristaps Porzingis",5900,"Cha@NY 07:30PM ET",26.818,"NY"
"SG","Khris Middleton",5800,"Mil@Was 07:00PM ET",25.250,"Mil"
"PG","Jarrett Jack",5700,"Atl@Bkn 07:30PM ET",32.528,"Bkn"
"SF","DeMarre Carroll",5600,"Tor@GS 10:30PM ET",23.750,"Tor"
"PF","Marvin Williams",5500,"Cha@NY 07:30PM ET",27.300,"Cha"
"C","Marcin Gortat",5500,"Mil@Was 07:00PM ET",25.531,"Was"
"SF","Wilson Chandler",5500,"Den@NO 08:00PM ET",0,"Den"
"PG","Ish Smith",5500,"Den@NO 08:00PM ET",27.625,"NO"
"SG","Kent Bazemore",5400,"Atl@Bkn 07:30PM ET",25.396,"Atl"
"PG","Goran Dragic",5400,"Min@Mia 07:30PM ET",21.694,"Mia"
"SF","Otto Porter",5400,"Mil@Was 07:00PM ET",26.813,"Was"
"C","Jusuf Nurkic",5400,"Den@NO 08:00PM ET",0,"Den"
"SF","Joe Johnson",5300,"Atl@Bkn 07:30PM ET",24.825,"Bkn"
"SF","Harrison Barnes",5300,"Tor@GS 10:30PM ET",25.159,"GS"
"PG","Zach LaVine",5300,"Min@Mia 07:30PM ET",24.500,"Min"
"SG","Kentavious Caldwell-Pope",5200,"Cle@Det 07:30PM ET",23.850,"Det"
"PG","Jrue Holiday",5000,"Den@NO 08:00PM ET",22.643,"NO"
"PF","Tristan Thompson",4900,"Cle@Det 07:30PM ET",22.025,"Cle"
"SF","Andre Iguodala",4800,"Tor@GS 10:30PM ET",24.455,"GS"
"C","Andrew Bogut",4800,"Tor@GS 10:30PM ET",26.850,"GS"
"PG","Jerryd Bayless",4700,"Mil@Was 07:00PM ET",24.175,"Mil"
"PF","Nemanja Bjelica",4700,"Min@Mia 07:30PM ET",22.300,"Min"
"SG","Will Barton",4700,"Den@NO 08:00PM ET",26.825,"Den"
"SG","Jeremy Lamb",4600,"Cha@NY 07:30PM ET",23.556,"Cha"
"PG","Dennis Schroder",4600,"Atl@Bkn 07:30PM ET",22.958,"Atl"
"SG","Kyle Korver",4400,"Atl@Bkn 07:30PM ET",20.325,"Atl"
"SG","Kevin Martín",4400,"Min@Mia 07:30PM ET",20.472,"Min"
"C","Robin Lopez",4400,"Cha@NY 07:30PM ET",21.250,"NY"
"C","Festus Ezeli",4400,"Tor@GS 10:30PM ET",21.114,"GS"
"SF","Luol Deng",4300,"Min@Mia 07:30PM ET",19.194,"Mia"
"SG","Arron Afflalo",4300,"Cha@NY 07:30PM ET",17.667,"NY"
"PF","J.J. Hickson",4300,"Den@NO 08:00PM ET",16.972,"Den"
"SG","Langston Galloway",4300,"Cha@NY 07:30PM ET",22.227,"NY"
"PF","Luis Scola",4200,"Tor@GS 10:30PM ET",20.273,"Tor"
"SG","J.R. Smith",4200,"Cle@Det 07:30PM ET",16.036,"Cle"
"PG","Brandon Jennings",4200,"Cle@Det 07:30PM ET",0,"Det"
"PG","Matthew Dellavedova",4200,"Cle@Det 07:30PM ET",20.475,"Cle"
"C","Joffrey Lauvergne",4200,"Den@NO 08:00PM ET",23.083,"Den"
"PG","Jeremy Lin",4100,"Cha@NY 07:30PM ET",21.100,"Cha"
"PG","Cory Joseph",4100,"Tor@GS 10:30PM ET",19.250,"Tor"
"SF","Justise Winslow",4100,"Min@Mia 07:30PM ET",16.389,"Mia"
"C","Timofey Mozgov",4000,"Cle@Det 07:30PM ET",17.275,"Cle"
"SF","Bojan Bogdanovic",4000,"Atl@Bkn 07:30PM ET",18.550,"Bkn"
"PF","Kris Humphries",3900,"Mil@Was 07:00PM ET",18.438,"Was"
"PF","John Henson",3900,"Mil@Was 07:00PM ET",16.042,"Mil"
"SG","Gerald Green",3800,"Min@Mia 07:30PM ET",12.333,"Mia"
"PF","Ersan Ilyasova",3800,"Cle@Det 07:30PM ET",16.475,"Det"
"PG","Greivis Vasquez",3800,"Mil@Was 07:00PM ET",19.200,"Mil"
"SG","O.J. Mayo",3800,"Mil@Was 07:00PM ET",0,"Mil"
"PG","Jameer Nelson",3700,"Den@NO 08:00PM ET",18.469,"Den"
"PG","Toney Douglas",3700,"Den@NO 08:00PM ET",17.750,"NO"
"PF","Jabari Parker",3700,"Mil@Was 07:00PM ET",13.400,"Mil"
"PG","José Calderón",3600,"Cha@NY 07:30PM ET",15.614,"NY"
"C","Omer Asik",3600,"Den@NO 08:00PM ET",8.500,"NO"
"SG","Iman Shumpert",3600,"Cle@Det 07:30PM ET",0,"Cle"
"PG","Jerian Grant",3600,"Cha@NY 07:30PM ET",16.136,"NY"
"SG","Tyler Johnson",3600,"Min@Mia 07:30PM ET",17.625,"Mia"
"SF","Stanley Johnson",3600,"Cle@Det 07:30PM ET",15.300,"Det"
"SF","Thabo Sefolosha",3500,"Atl@Bkn 07:30PM ET",18.667,"Atl"
"SF","James Johnson",3500,"Tor@GS 10:30PM ET",10.893,"Tor"
"PF","Kyle O'Quinn",3500,"Cha@NY 07:30PM ET",16.205,"NY"
"PF","Cody Zeller",3500,"Cha@NY 07:30PM ET",17.889,"Cha"
"SF","Richard Jefferson",3400,"Cle@Det 07:30PM ET",13.800,"Cle"
"C","Gorgui Dieng",3400,"Min@Mia 07:30PM ET",14.800,"Min"
"SG","Gary Harris",3400,"Den@NO 08:00PM ET",16.425,"Den"
"PF","Nene Hilario",3300,"Mil@Was 07:00PM ET",17.464,"Was"
"SG","Gary Neal",3300,"Mil@Was 07:00PM ET",11.844,"Was"
"SG","Sasha Vujacic",3300,"Cha@NY 07:30PM ET",14.139,"NY"
"PG","Ramon Sessions",3300,"Mil@Was 07:00PM ET",17.438,"Was"
"C","Alexis Ajinca",3300,"Den@NO 08:00PM ET",10.500,"NO"
"SF","Luke Babbitt",3300,"Den@NO 08:00PM ET",13.281,"NO"
"SG","Rondae Hollis-Jefferson",3300,"Atl@Bkn 07:30PM ET",15.675,"Bkn"
"PG","Leandro Barbosa",3200,"Tor@GS 10:30PM ET",12.611,"GS"
"SG","Garrett Temple",3200,"Mil@Was 07:00PM ET",8.708,"Was"
"PF","Patrick Patterson",3200,"Tor@GS 10:30PM ET",14.091,"Tor"
"C","Nikola Pekovic",3200,"Min@Mia 07:30PM ET",0,"Min"
"C","Bismack Biyombo",3200,"Tor@GS 10:30PM ET",15.977,"Tor"
"PF","Kevin Garnett",3100,"Min@Mia 07:30PM ET",12.583,"Min"
"PG","André Miller",3100,"Min@Mia 07:30PM ET",13.000,"Min"
"C","Tiago Splitter",3100,"Atl@Bkn 07:30PM ET",13.318,"Atl"
"SF","Derrick Williams",3100,"Cha@NY 07:30PM ET",13.886,"NY"
"SG","Terrence Ross",3100,"Tor@GS 10:30PM ET",11.464,"Tor"
"PF","Johnny O'Bryant",3100,"Mil@Was 07:00PM ET",12.400,"Mil"
"PG","Shane Larkin",3100,"Atl@Bkn 07:30PM ET",14.650,"Bkn"
"SF","Shabazz Muhammad",3100,"Min@Mia 07:30PM ET",12.050,"Min"
"SG","Mike Miller",3000,"Den@NO 08:00PM ET",3.656,"Den"
"PG","Steve Blake",3000,"Cle@Det 07:30PM ET",10.417,"Det"
"SG","James Jones",3000,"Cle@Det 07:30PM ET",4.075,"Cle"
"PF","Louis Amundson",3000,"Cha@NY 07:30PM ET",9.750,"NY"
"SG","Alan Anderson",3000,"Mil@Was 07:00PM ET",0,"Was"
"C","Chris Andersen",3000,"Min@Mia 07:30PM ET",3.500,"Mia"
"PF","Drew Gooden",3000,"Mil@Was 07:00PM ET",13.950,"Was"
"PF","Amar'e Stoudemire",3000,"Min@Mia 07:30PM ET",5.750,"Mia"
"SF","Tayshaun Prince",3000,"Min@Mia 07:30PM ET",8.675,"Min"
"PG","Randy Foye",3000,"Den@NO 08:00PM ET",11.300,"Den"
"PF","Chris Copeland",3000,"Mil@Was 07:00PM ET",6.188,"Mil"
"C","Kendrick Perkins",3000,"Den@NO 08:00PM ET",9.667,"NO"
"PF","Udonis Haslem",3000,"Min@Mia 07:30PM ET",5.500,"Mia"
"PF","Anthony Tolliver",3000,"Cle@Det 07:30PM ET",10.833,"Det"
"SF","Jared Dudley",3000,"Mil@Was 07:00PM ET",12.250,"Was"
"PG","Shaun Livingston",3000,"Tor@GS 10:30PM ET",11.205,"GS"
"PG","Beno Udrih",3000,"Min@Mia 07:30PM ET",12.056,"Mia"
"C","Anderson Varejao",3000,"Cle@Det 07:30PM ET",5.722,"Cle"
"C","Sasha Kaun",3000,"Cle@Det 07:30PM ET",3.125,"Cle"
"PG","Brian Roberts",3000,"Cha@NY 07:30PM ET",3.250,"Cha"
"PF","Joel Anthony",3000,"Cle@Det 07:30PM ET",0,"Det"
"PF","Jason Thompson",3000,"Tor@GS 10:30PM ET",6.650,"GS"
"SF","Martell Webster",3000,"Mil@Was 07:00PM ET",0,"Was"
"SF","Dante Cunningham",3000,"Den@NO 08:00PM ET",11.750,"NO"
"PF","Tyler Hansbrough",3000,"Cha@NY 07:30PM ET",3.083,"Cha"
"PF","Josh McRoberts",3000,"Min@Mia 07:30PM ET",9.278,"Mia"
"C","Aron Baynes",3000,"Cle@Det 07:30PM ET",8.425,"Det"
"SF","Alonzo Gee",3000,"Den@NO 08:00PM ET",9.900,"NO"
"SG","Brandon Rush",3000,"Tor@GS 10:30PM ET",8.000,"GS"
"C","Andrea Bargnani",3000,"Atl@Bkn 07:30PM ET",8.725,"Bkn"
"SG","Wayne Ellington",3000,"Atl@Bkn 07:30PM ET",8.125,"Bkn"
"C","Spencer Hawes",3000,"Cha@NY 07:30PM ET",12.500,"Cha"
"SF","Quincy Pondexter",3000,"Den@NO 08:00PM ET",0,"NO"
"SG","Jodie Meeks",3000,"Cle@Det 07:30PM ET",2.000,"Det"
"SF","Lance Thomas",3000,"Cha@NY 07:30PM ET",9.545,"NY"
"PF","Darrell Arthur",3000,"Den@NO 08:00PM ET",11.800,"Den"
"PG","Donald Sloan",3000,"Atl@Bkn 07:30PM ET",4.000,"Bkn"
"C","Marreese Speights",3000,"Tor@GS 10:30PM ET",11.889,"GS"
"SG","Justin Holiday",3000,"Atl@Bkn 07:30PM ET",8.000,"Atl"
"PF","Mike Scott",3000,"Atl@Bkn 07:30PM ET",7.705,"Atl"
"PG","Jimmer Fredette",3000,"Den@NO 08:00PM ET",2.750,"NO"
"C","DeJuan Blair",3000,"Mil@Was 07:00PM ET",6.667,"Was"
"PG","Norris Cole",3000,"Den@NO 08:00PM ET",0,"NO"
"C","Miles Plumlee",3000,"Mil@Was 07:00PM ET",5.528,"Mil"
"SF","Willie Reed",3000,"Atl@Bkn 07:30PM ET",0,"Bkn"
"PG","Shelvin Mack",3000,"Atl@Bkn 07:30PM ET",3.625,"Atl"
"SG","Ian Clark",3000,"Tor@GS 10:30PM ET",6.143,"GS"
"SG","Lamar Patterson",3000,"Atl@Bkn 07:30PM ET",6.179,"Atl"
"PF","Thomas Robinson",3000,"Atl@Bkn 07:30PM ET",11.500,"Bkn"
"SG","Jared Cunningham",3000,"Cle@Det 07:30PM ET",5.125,"Cle"
"PG","Troy Daniels",3000,"Cha@NY 07:30PM ET",3.188,"Cha"
"C","Mike Muscala",3000,"Atl@Bkn 07:30PM ET",5.708,"Atl"
"SG","Joe Harris",3000,"Cle@Det 07:30PM ET",2.563,"Cle"
"PF","Kevin Seraphin",3000,"Cha@NY 07:30PM ET",6.643,"NY"
"SG","Tim Hardaway Jr.",3000,"Atl@Bkn 07:30PM ET",0,"Atl"
"SF","Reggie Bullock",3000,"Cle@Det 07:30PM ET",2.000,"Det"
"SG","Markel Brown",3000,"Atl@Bkn 07:30PM ET",8.800,"Bkn"
"PF","Adreian Payne",3000,"Min@Mia 07:30PM ET",8.550,"Min"
"SG","Darrun Hilliard",3000,"Cle@Det 07:30PM ET",0,"Det"
"PG","Spencer Dinwiddie",3000,"Cle@Det 07:30PM ET",13.875,"Det"
"SF","Michael Kidd-Gilchrist",3000,"Cha@NY 07:30PM ET",0,"Cha"
"SG","Josh Richardson",3000,"Min@Mia 07:30PM ET",6.083,"Mia"
"C","Frank Kaminsky",3000,"Cha@NY 07:30PM ET",7.611,"Cha"
"SF","P.J. Hairston",3000,"Cha@NY 07:30PM ET",9.375,"Cha"
"PF","James Michael McAdoo",3000,"Tor@GS 10:30PM ET",4.389,"GS"
"SG","Norman Powell",3000,"Tor@GS 10:30PM ET",3.607,"Tor"
"PF","Jarnell Stokes",3000,"Min@Mia 07:30PM ET",1.250,"Mia"
"C","Lucas Nogueira",3000,"Tor@GS 10:30PM ET",3.500,"Tor"
"SF","Kostas Papanikolaou",3000,"Den@NO 08:00PM ET",5.875,"Den"
"SF","Sergey Karasev",3000,"Atl@Bkn 07:30PM ET",1.583,"Bkn"
"SF","Anthony Bennett",3000,"Tor@GS 10:30PM ET",4.000,"Tor"
"SF","Cleanthony Early",3000,"Cha@NY 07:30PM ET",2.700,"NY"
"PG","Delon Wright",3000,"Tor@GS 10:30PM ET",1.125,"Tor"
"PG","Tyler Ennis",3000,"Mil@Was 07:00PM ET",9.450,"Mil"
"PG","Aaron Harrison",3000,"Cha@NY 07:30PM ET",0,"Cha"
"SF","Bruno Caboclo",3000,"Tor@GS 10:30PM ET",0.000,"Tor"
"SF","Damien Inglis",3000,"Mil@Was 07:00PM ET",4.800,"Mil"
"C","Nikola Jokic",3000,"Den@NO 08:00PM ET",14.111,"Den"
"C","Walter Tavares",3000,"Atl@Bkn 07:30PM ET",1.125,"Atl"
"SF","Damjan Rudez",3000,"Min@Mia 07:30PM ET",2.050,"Min"
"PG","Tyus Jones",3000,"Min@Mia 07:30PM ET",2.875,"Min"
"SF","Kelly Oubre Jr.",3000,"Mil@Was 07:00PM ET",6.500,"Was"
"PF","Kevon Looney",3000,"Tor@GS 10:30PM ET",0,"GS"
"SG","Rashad Vaughn",3000,"Mil@Was 07:00PM ET",3.667,"Mil"
"PF","Chris McCullough",3000,"Atl@Bkn 07:30PM ET",0,"Bkn"
