"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SG","Dwyane Wade",6800,"Mia@Ind 08:00PM ET",34.125,"Mia"
"C","Brook Lopez",6800,"LAL@Bkn 07:30PM ET",34.900,"Bkn"
"PG","Isaiah Thomas",6800,"Was@Bos 07:30PM ET",38.063,"Bos"
"PF","Kenneth Faried",6700,"Den@GS 10:30PM ET",32.813,"Den"
"PG","Kyrie Irving",6600,"Phi@Cle 07:30PM ET",0,"Cle"
"SG","Bradley Beal",6600,"Was@Bos 07:30PM ET",36.750,"Was"
"SG","Kobe Bryant",6500,"LAL@Bkn 07:30PM ET",26.750,"LAL"
"PG","Jeff Teague",6500,"Atl@NO 08:00PM ET",33.750,"Atl"
"SF","Danilo Gallinari",6400,"Den@GS 10:30PM ET",30.625,"Den"
"PF","Julius Randle",6400,"LAL@Bkn 07:30PM ET",30.688,"LAL"
"PG","Michael Carter-Williams",6300,"Mil@NY 07:30PM ET",32.875,"Mil"
"C","Jahlil Okafor",6300,"Phi@Cle 07:30PM ET",29.250,"Phi"
"PG","Goran Dragic",6200,"Mia@Ind 08:00PM ET",26.375,"Mia"
"PF","Markieff Morris",6200,"Det@Pho 09:30PM ET",24.650,"Pho"
"SF","Tobias Harris",6200,"Tor@Orl 07:00PM ET",30.750,"Orl"
"C","Jonas Valanciunas",6200,"Tor@Orl 07:00PM ET",31.200,"Tor"
"PG","Emmanuel Mudiay",6200,"Den@GS 10:30PM ET",28.063,"Den"
"PG","George Hill",6100,"Mia@Ind 08:00PM ET",31.000,"Ind"
"PG","Ty Lawson",6100,"Hou@Sac 10:30PM ET",28.750,"Hou"
"SF","Marcus Morris",6100,"Det@Pho 09:30PM ET",31.250,"Det"
"C","Tyson Chandler",6000,"Det@Pho 09:30PM ET",27.700,"Pho"
"PF","Terrence Jones",6000,"Hou@Sac 10:30PM ET",19.000,"Hou"
"PG","Elfrid Payton",6000,"Tor@Orl 07:00PM ET",25.500,"Orl"
"PG","Rajon Rondo",5900,"Hou@Sac 10:30PM ET",28.600,"Sac"
"SG","Monta Ellis",5900,"Mia@Ind 08:00PM ET",24.700,"Ind"
"PG","Mo Williams",5800,"Phi@Cle 07:30PM ET",27.150,"Cle"
"SF","DeMarre Carroll",5800,"Tor@Orl 07:00PM ET",25.800,"Tor"
"PG","Jarrett Jack",5700,"LAL@Bkn 07:30PM ET",26.375,"Bkn"
"SG","Eric Gordon",5700,"Atl@NO 08:00PM ET",26.250,"NO"
"PF","Thaddeus Young",5600,"LAL@Bkn 07:30PM ET",26.150,"Bkn"
"SG","Khris Middleton",5600,"Mil@NY 07:30PM ET",23.950,"Mil"
"SF","Wilson Chandler",5500,"Den@GS 10:30PM ET",0,"Den"
"PF","Ryan Anderson",5500,"Atl@NO 08:00PM ET",28.500,"NO"
"PG","Jordan Clarkson",5500,"LAL@Bkn 07:30PM ET",27.938,"LAL"
"SF","Trevor Ariza",5400,"Hou@Sac 10:30PM ET",24.650,"Hou"
"C","Marcin Gortat",5400,"Was@Bos 07:30PM ET",21.750,"Was"
"C","Jusuf Nurkic",5400,"Den@GS 10:30PM ET",0,"Den"
"PG","Jrue Holiday",5300,"Atl@NO 08:00PM ET",25.750,"NO"
"PF","Jared Sullinger",5300,"Was@Bos 07:30PM ET",25.313,"Bos"
"C","Roy Hibbert",5200,"LAL@Bkn 07:30PM ET",23.188,"LAL"
"SF","Evan Fournier",5200,"Tor@Orl 07:00PM ET",34.250,"Orl"
"SG","Kentavious Caldwell-Pope",5100,"Det@Pho 09:30PM ET",25.000,"Det"
"SF","Harrison Barnes",5000,"Den@GS 10:30PM ET",24.650,"GS"
"PG","Denis Schroder",5000,"Atl@NO 08:00PM ET",22.625,"Atl"
"PF","Kristaps Porzingis",5000,"Mil@NY 07:30PM ET",27.850,"NY"
"PG","Lou Williams",4900,"LAL@Bkn 07:30PM ET",27.313,"LAL"
"PG","Tony Wroten",4900,"Phi@Cle 07:30PM ET",0,"Phi"
"C","Andrew Bogut",4800,"Den@GS 10:30PM ET",29.750,"GS"
"SF","Robert Covington",4800,"Phi@Cle 07:30PM ET",11.500,"Phi"
"PF","Tristan Thompson",4800,"Phi@Cle 07:30PM ET",23.850,"Cle"
"SF","Otto Porter",4800,"Was@Bos 07:30PM ET",26.438,"Was"
"PG","Marcus Smart",4800,"Was@Bos 07:30PM ET",26.917,"Bos"
"PF","Ersan Ilyasova",4700,"Det@Pho 09:30PM ET",18.375,"Det"
"PG","Darren Collison",4700,"Hou@Sac 10:30PM ET",23.750,"Sac"
"C","Kosta Koufos",4700,"Hou@Sac 10:30PM ET",23.050,"Sac"
"SF","Joe Johnson",4600,"LAL@Bkn 07:30PM ET",20.950,"Bkn"
"SF","Luol Deng",4600,"Mia@Ind 08:00PM ET",19.688,"Mia"
"C","Robin Lopez",4600,"Mil@NY 07:30PM ET",19.750,"NY"
"SG","Evan Turner",4600,"Was@Bos 07:30PM ET",15.500,"Bos"
"SG","Kent Bazemore",4600,"Atl@NO 08:00PM ET",24.042,"Atl"
"C","Omer Asik",4600,"Atl@NO 08:00PM ET",3.250,"NO"
"PF","Donatas Motiejunas",4600,"Hou@Sac 10:30PM ET",0,"Hou"
"C","Willie Cauley-Stein",4600,"Hou@Sac 10:30PM ET",19.450,"Sac"
"PG","D'Angelo Russell",4600,"LAL@Bkn 07:30PM ET",16.625,"LAL"
"PF","David Lee",4500,"Was@Bos 07:30PM ET",17.938,"Bos"
"SG","Arron Afflalo",4500,"Mil@NY 07:30PM ET",0,"NY"
"PG","Ish Smith",4500,"Atl@NO 08:00PM ET",23.563,"NO"
"C","Festus Ezeli",4500,"Den@GS 10:30PM ET",22.500,"GS"
"SG","Langston Galloway",4500,"Mil@NY 07:30PM ET",23.700,"NY"
"SG","Will Barton",4500,"Den@GS 10:30PM ET",22.688,"Den"
"SF","Jae Crowder",4500,"Was@Bos 07:30PM ET",24.750,"Bos"
"SG","Kyle Korver",4400,"Atl@NO 08:00PM ET",18.000,"Atl"
"SF","Andre Iguodala",4400,"Den@GS 10:30PM ET",22.100,"GS"
"SG","J.R. Smith",4400,"Phi@Cle 07:30PM ET",13.875,"Cle"
"SG","Avery Bradley",4400,"Was@Bos 07:30PM ET",25.313,"Bos"
"C","Joffrey Lauvergne",4400,"Den@GS 10:30PM ET",23.083,"Den"
"PF","Jordan Hill",4300,"Mia@Ind 08:00PM ET",21.250,"Ind"
"PG","Matthew Dellavedova",4300,"Phi@Cle 07:30PM ET",23.400,"Cle"
"SG","C.J. Miles",4200,"Mia@Ind 08:00PM ET",21.438,"Ind"
"PG","Jerryd Bayless",4200,"Mil@NY 07:30PM ET",19.100,"Mil"
"SF","Corey Brewer",4100,"Hou@Sac 10:30PM ET",20.450,"Hou"
"PG","Brandon Jennings",4100,"Det@Pho 09:30PM ET",0,"Det"
"SG","Nik Stauskas",4100,"Phi@Cle 07:30PM ET",23.833,"Phi"
"SG","Marcus Thornton",4000,"Hou@Sac 10:30PM ET",27.167,"Hou"
"PF","J.J. Hickson",4000,"Den@GS 10:30PM ET",12.333,"Den"
"PG","Isaiah Canaan",4000,"Phi@Cle 07:30PM ET",17.688,"Phi"
"PG","T.J. McConnell",4000,"Phi@Cle 07:30PM ET",25.438,"Phi"
"C","Timofey Mozgov",4000,"Phi@Cle 07:30PM ET",17.300,"Cle"
"SF","Aaron Gordon",4000,"Tor@Orl 07:00PM ET",20.750,"Orl"
"PG","Jameer Nelson",3900,"Den@GS 10:30PM ET",20.875,"Den"
"SG","Rodney Stuckey",3900,"Mia@Ind 08:00PM ET",20.750,"Ind"
"C","Ian Mahinmi",3900,"Mia@Ind 08:00PM ET",18.000,"Ind"
"PF","Amir Johnson",3900,"Was@Bos 07:30PM ET",20.188,"Bos"
"SG","O.J. Mayo",3900,"Mil@NY 07:30PM ET",0,"Mil"
"PF","Kyle O'Quinn",3900,"Mil@NY 07:30PM ET",22.850,"NY"
"PF","John Henson",3900,"Mil@NY 07:30PM ET",8.250,"Mil"
"PF","Luis Scola",3800,"Tor@Orl 07:00PM ET",21.150,"Tor"
"PG","Toney Douglas",3800,"Atl@NO 08:00PM ET",26.625,"NO"
"PF","Jabari Parker",3800,"Mil@NY 07:30PM ET",8.500,"Mil"
"SG","Gerald Green",3700,"Mia@Ind 08:00PM ET",12.333,"Mia"
"PG","Greivis Vasquez",3700,"Mil@NY 07:30PM ET",19.800,"Mil"
"SF","Omri Casspi",3700,"Hou@Sac 10:30PM ET",18.350,"Sac"
"SG","Hollis Thompson",3700,"Phi@Cle 07:30PM ET",19.750,"Phi"
"SF","Jerami Grant",3700,"Phi@Cle 07:30PM ET",21.500,"Phi"
"PF","Clint Capela",3700,"Hou@Sac 10:30PM ET",19.000,"Hou"
"C","Myles Turner",3700,"Mia@Ind 08:00PM ET",17.250,"Ind"
"SG","Nick Young",3600,"LAL@Bkn 07:30PM ET",17.188,"LAL"
"PG","José Calderón",3600,"Mil@NY 07:30PM ET",11.050,"NY"
"SG","Marco Belinelli",3600,"Hou@Sac 10:30PM ET",19.500,"Sac"
"C","Alexis Ajinca",3600,"Atl@NO 08:00PM ET",11.438,"NO"
"SG","Iman Shumpert",3600,"Phi@Cle 07:30PM ET",0,"Cle"
"SF","P.J. Tucker",3500,"Det@Pho 09:30PM ET",11.800,"Pho"
"PF","Kris Humphries",3500,"Was@Bos 07:30PM ET",13.375,"Was"
"C","Tiago Splitter",3500,"Atl@NO 08:00PM ET",15.958,"Atl"
"PG","Norris Cole",3500,"Atl@NO 08:00PM ET",0,"NO"
"PG","Jerian Grant",3500,"Mil@NY 07:30PM ET",18.650,"NY"
"SF","Bojan Bogdanovic",3500,"LAL@Bkn 07:30PM ET",16.900,"Bkn"
"SF","T.J. Warren",3500,"Det@Pho 09:30PM ET",17.000,"Pho"
"SF","Justise Winslow",3500,"Mia@Ind 08:00PM ET",13.375,"Mia"
"PF","Brandon Bass",3400,"LAL@Bkn 07:30PM ET",12.938,"LAL"
"SG","Tim Hardaway Jr.",3400,"Atl@NO 08:00PM ET",0,"Atl"
"SG","Gary Harris",3400,"Den@GS 10:30PM ET",17.063,"Den"
"SF","Stanley Johnson",3400,"Det@Pho 09:30PM ET",13.875,"Det"
"SG","Sasha Vujacic",3300,"Mil@NY 07:30PM ET",17.600,"NY"
"PG","Patrick Beverley",3300,"Hou@Sac 10:30PM ET",13.950,"Hou"
"PF","Patrick Patterson",3300,"Tor@Orl 07:00PM ET",16.000,"Tor"
"SF","Luke Babbitt",3200,"Atl@NO 08:00PM ET",17.500,"NO"
"C","Kelly Olynyk",3200,"Was@Bos 07:30PM ET",12.417,"Bos"
"PG","Cory Joseph",3200,"Tor@Orl 07:00PM ET",14.450,"Tor"
"C","Alex Len",3200,"Det@Pho 09:30PM ET",15.150,"Pho"
"PF","Nene Hilario",3100,"Was@Bos 07:30PM ET",14.188,"Was"
"PF","Darrell Arthur",3100,"Den@GS 10:30PM ET",14.813,"Den"
"C","Marreese Speights",3100,"Den@GS 10:30PM ET",16.250,"GS"
"PF","Jon Leuer",3100,"Det@Pho 09:30PM ET",17.250,"Pho"
"C","Lavoy Allen",3100,"Mia@Ind 08:00PM ET",11.450,"Ind"
"PG","Jason Terry",3000,"Hou@Sac 10:30PM ET",6.250,"Hou"
"SF","Metta World Peace",3000,"LAL@Bkn 07:30PM ET",0,"LAL"
"SG","Mike Miller",3000,"Den@GS 10:30PM ET",4.125,"Den"
"SF","Richard Jefferson",3000,"Phi@Cle 07:30PM ET",13.100,"Cle"
"PG","Steve Blake",3000,"Det@Pho 09:30PM ET",10.063,"Det"
"SG","James Jones",3000,"Phi@Cle 07:30PM ET",5.300,"Cle"
"PF","Chuck Hayes",3000,"Hou@Sac 10:30PM ET",1.250,"Hou"
"PF","Channing Frye",3000,"Tor@Orl 07:00PM ET",5.000,"Orl"
"PF","Louis Amundson",3000,"Mil@NY 07:30PM ET",0,"NY"
"SG","Alan Anderson",3000,"Was@Bos 07:30PM ET",0,"Was"
"C","Chris Andersen",3000,"Mia@Ind 08:00PM ET",7.000,"Mia"
"PG","Ronnie Price",3000,"Det@Pho 09:30PM ET",11.150,"Pho"
"PF","Drew Gooden",3000,"Was@Bos 07:30PM ET",15.375,"Was"
"PF","Amar'e Stoudemire",3000,"Mia@Ind 08:00PM ET",5.750,"Mia"
"SF","Caron Butler",3000,"Hou@Sac 10:30PM ET",5.938,"Sac"
"PG","Randy Foye",3000,"Den@GS 10:30PM ET",7.125,"Den"
"SG","Gary Neal",3000,"Was@Bos 07:30PM ET",10.875,"Was"
"PG","C.J. Watson",3000,"Tor@Orl 07:00PM ET",12.900,"Orl"
"PF","Chris Copeland",3000,"Mil@NY 07:30PM ET",9.100,"Mil"
"C","Kendrick Perkins",3000,"Atl@NO 08:00PM ET",9.667,"NO"
"PG","Leandro Barbosa",3000,"Den@GS 10:30PM ET",11.350,"GS"
"PF","Udonis Haslem",3000,"Mia@Ind 08:00PM ET",14.000,"Mia"
"PF","Anthony Tolliver",3000,"Det@Pho 09:30PM ET",10.500,"Det"
"SF","Jared Dudley",3000,"Was@Bos 07:30PM ET",12.250,"Was"
"PG","Shaun Livingston",3000,"Den@GS 10:30PM ET",10.700,"GS"
"C","Anderson Varejao",3000,"Phi@Cle 07:30PM ET",6.850,"Cle"
"PF","Carl Landry",3000,"Phi@Cle 07:30PM ET",0,"Phi"
"C","Sasha Kaun",3000,"Phi@Cle 07:30PM ET",3.125,"Cle"
"PF","Jason Smith",3000,"Tor@Orl 07:00PM ET",10.125,"Orl"
"SG","Garrett Temple",3000,"Was@Bos 07:30PM ET",0.750,"Was"
"PF","Joel Anthony",3000,"Det@Pho 09:30PM ET",0,"Det"
"PF","Jason Thompson",3000,"Den@GS 10:30PM ET",11.625,"GS"
"PG","Ramon Sessions",3000,"Was@Bos 07:30PM ET",17.313,"Was"
"SF","Martell Webster",3000,"Was@Bos 07:30PM ET",0,"Was"
"SF","Dante Cunningham",3000,"Atl@NO 08:00PM ET",13.938,"NO"
"PF","Josh McRoberts",3000,"Mia@Ind 08:00PM ET",4.438,"Mia"
"C","Aron Baynes",3000,"Det@Pho 09:30PM ET",8.625,"Det"
"PG","Mario Chalmers",3000,"Mia@Ind 08:00PM ET",14.250,"Mia"
"SF","Alonzo Gee",3000,"Atl@NO 08:00PM ET",9.375,"NO"
"SG","Brandon Rush",3000,"Den@GS 10:30PM ET",7.500,"GS"
"C","Andrea Bargnani",3000,"LAL@Bkn 07:30PM ET",10.900,"Bkn"
"SF","Thabo Sefolosha",3000,"Atl@NO 08:00PM ET",18.250,"Atl"
"SG","Wayne Ellington",3000,"LAL@Bkn 07:30PM ET",8.650,"Bkn"
"SF","Chase Budinger",3000,"Mia@Ind 08:00PM ET",7.900,"Ind"
"SF","Quincy Pondexter",3000,"Atl@NO 08:00PM ET",0,"NO"
"SG","Jodie Meeks",3000,"Det@Pho 09:30PM ET",2.000,"Det"
"SF","Lance Thomas",3000,"Mil@NY 07:30PM ET",10.600,"NY"
"PG","Donald Sloan",3000,"LAL@Bkn 07:30PM ET",4.000,"Bkn"
"SG","Sonny Weems",3000,"Det@Pho 09:30PM ET",5.450,"Pho"
"SG","Justin Holiday",3000,"Atl@NO 08:00PM ET",11.583,"Atl"
"PF","Mike Scott",3000,"Atl@NO 08:00PM ET",6.958,"Atl"
"SF","James Johnson",3000,"Tor@Orl 07:00PM ET",0.750,"Tor"
"SG","James Anderson",3000,"Hou@Sac 10:30PM ET",8.313,"Sac"
"C","Robert Sacre",3000,"LAL@Bkn 07:30PM ET",4.000,"LAL"
"C","DeJuan Blair",3000,"Was@Bos 07:30PM ET",0.250,"Was"
"C","Tyler Zeller",3000,"Was@Bos 07:30PM ET",6.313,"Bos"
"PF","Andrew Nicholson",3000,"Tor@Orl 07:00PM ET",0.750,"Orl"
"PG","Seth Curry",3000,"Hou@Sac 10:30PM ET",5.583,"Sac"
"C","Miles Plumlee",3000,"Mil@NY 07:30PM ET",8.900,"Mil"
"PF","Quincy Acy",3000,"Hou@Sac 10:30PM ET",2.750,"Sac"
"SF","Willie Reed",3000,"LAL@Bkn 07:30PM ET",0,"Bkn"
"PG","Shelvin Mack",3000,"Atl@NO 08:00PM ET",1.500,"Atl"
"PF","Jonas Jerebko",3000,"Was@Bos 07:30PM ET",9.063,"Bos"
"SG","Ian Clark",3000,"Den@GS 10:30PM ET",8.583,"GS"
"SG","Lamar Patterson",3000,"Atl@NO 08:00PM ET",6.500,"Atl"
"C","Shayne Whittington",3000,"Mia@Ind 08:00PM ET",-1.000,"Ind"
"SF","Derrick Williams",3000,"Mil@NY 07:30PM ET",16.000,"NY"
"SF","Solomon Hill",3000,"Mia@Ind 08:00PM ET",0.000,"Ind"
"SF","Ryan Kelly",3000,"LAL@Bkn 07:30PM ET",14.750,"LAL"
"PG","Erick Green",3000,"Den@GS 10:30PM ET",0.917,"Den"
"PF","Cory Jefferson",3000,"Det@Pho 09:30PM ET",0,"Pho"
"PF","Thomas Robinson",3000,"LAL@Bkn 07:30PM ET",12.000,"Bkn"
"PG","Jared Cunningham",3000,"Phi@Cle 07:30PM ET",6.250,"Cle"
"C","Mike Muscala",3000,"Atl@NO 08:00PM ET",0.375,"Atl"
"SG","Joe Harris",3000,"Phi@Cle 07:30PM ET",3.000,"Cle"
"SG","Terrence Ross",3000,"Tor@Orl 07:00PM ET",14.450,"Tor"
"PF","Kevin Seraphin",3000,"Mil@NY 07:30PM ET",5.250,"NY"
"C","Tarik Black",3000,"LAL@Bkn 07:30PM ET",8.875,"LAL"
"SF","Duje Dukan",3000,"Hou@Sac 10:30PM ET",0,"Sac"
"PG","Phil Pressey",3000,"Phi@Cle 07:30PM ET",2.750,"Phi"
"SF","Anthony Brown",3000,"LAL@Bkn 07:30PM ET",5.500,"LAL"
"PG","Kendall Marshall",3000,"Phi@Cle 07:30PM ET",0,"Phi"
"SF","Reggie Bullock",3000,"Det@Pho 09:30PM ET",0.833,"Det"
"PG","Shabazz Napier",3000,"Tor@Orl 07:00PM ET",4.188,"Orl"
"SG","Markel Brown",3000,"LAL@Bkn 07:30PM ET",8.800,"Bkn"
"PF","Eric Moreland",3000,"Hou@Sac 10:30PM ET",2.583,"Sac"
"SF","Devyn Marble",3000,"Tor@Orl 07:00PM ET",0,"Orl"
"SG","Joe Young",3000,"Mia@Ind 08:00PM ET",-0.250,"Ind"
"PG","Marcelo Huertas",3000,"LAL@Bkn 07:30PM ET",8.625,"LAL"
"SG","Tyler Johnson",3000,"Mia@Ind 08:00PM ET",14.833,"Mia"
"C","Bismack Biyombo",3000,"Tor@Orl 07:00PM ET",14.700,"Tor"
"SG","Darrun Hilliard",3000,"Det@Pho 09:30PM ET",0,"Det"
"SG","James Ennis",3000,"Mia@Ind 08:00PM ET",1.500,"Mia"
"PG","Spencer Dinwiddie",3000,"Det@Pho 09:30PM ET",2.250,"Det"
"PF","Johnny O'Bryant",3000,"Mil@NY 07:30PM ET",10.650,"Mil"
"PF","Larry Nance Jr.",3000,"LAL@Bkn 07:30PM ET",0,"LAL"
"SG","Josh Richardson",3000,"Mia@Ind 08:00PM ET",0,"Mia"
"SF","K.J. McDaniels",3000,"Hou@Sac 10:30PM ET",2.625,"Hou"
"SG","Ben McLemore",3000,"Hou@Sac 10:30PM ET",8.500,"Sac"
"C","Dewayne Dedmon",3000,"Tor@Orl 07:00PM ET",16.313,"Orl"
"PF","James Michael McAdoo",3000,"Den@GS 10:30PM ET",5.500,"GS"
"PF","Rakeem Christmas",3000,"Mia@Ind 08:00PM ET",0,"Ind"
"SF","Jakarr Sampson",3000,"Phi@Cle 07:30PM ET",9.625,"Phi"
"SG","Norman Powell",3000,"Tor@Orl 07:00PM ET",1.625,"Tor"
"PG","Shane Larkin",3000,"LAL@Bkn 07:30PM ET",13.900,"Bkn"
"C","Lucas Nogueira",3000,"Tor@Orl 07:00PM ET",0,"Tor"
"SF","Mirza Teletovic",3000,"Det@Pho 09:30PM ET",5.150,"Pho"
"SF","Sergey Karasev",3000,"LAL@Bkn 07:30PM ET",0.750,"Bkn"
"SF","Sam Dekker",3000,"Hou@Sac 10:30PM ET",1.625,"Hou"
"SG","R.J. Hunter",3000,"Was@Bos 07:30PM ET",1.500,"Bos"
"PF","Richaun Holmes",3000,"Phi@Cle 07:30PM ET",7.375,"Phi"
"PF","Montrezl Harrell",3000,"Hou@Sac 10:30PM ET",10.550,"Hou"
"SF","Glenn Robinson III",3000,"Mia@Ind 08:00PM ET",14.000,"Ind"
"SG","Archie Goodwin",3000,"Det@Pho 09:30PM ET",8.333,"Pho"
"SF","Anthony Bennett",3000,"Tor@Orl 07:00PM ET",4.375,"Tor"
"SF","Cleanthony Early",3000,"Mil@NY 07:30PM ET",2.000,"NY"
"PG","Delon Wright",3000,"Tor@Orl 07:00PM ET",0.750,"Tor"
"PF","Jordan Mickey",3000,"Was@Bos 07:30PM ET",6.000,"Bos"
"SF","Rondae Hollis-Jefferson",3000,"LAL@Bkn 07:30PM ET",10.750,"Bkn"
"PF","Christian Wood",3000,"Phi@Cle 07:30PM ET",4.167,"Phi"
"PG","Terry Rozier",3000,"Was@Bos 07:30PM ET",3.250,"Bos"
"PG","Tyler Ennis",3000,"Mil@NY 07:30PM ET",5.500,"Mil"
"SG","James Young",3000,"Was@Bos 07:30PM ET",0,"Bos"
"C","Joel Embiid",3000,"Phi@Cle 07:30PM ET",0,"Phi"
"SF","Bruno Caboclo",3000,"Tor@Orl 07:00PM ET",0,"Tor"
"SF","Damien Inglis",3000,"Mil@NY 07:30PM ET",5.417,"Mil"
"C","Nikola Jokic",3000,"Den@GS 10:30PM ET",11.917,"Den"
"C","Walter Tavares",3000,"Atl@NO 08:00PM ET",2.250,"Atl"
"SG","Mario Hezonja",3000,"Tor@Orl 07:00PM ET",5.700,"Orl"
"SF","Kelly Oubre Jr.",3000,"Was@Bos 07:30PM ET",0.000,"Was"
"SG","Devin Booker",3000,"Det@Pho 09:30PM ET",9.583,"Pho"
"PF","Kevon Looney",3000,"Den@GS 10:30PM ET",0,"GS"
"SG","Rashad Vaughn",3000,"Mil@NY 07:30PM ET",5.833,"Mil"
"PF","Chris McCullough",3000,"LAL@Bkn 07:30PM ET",0,"Bkn"
