"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"PG","Elfrid Payton",6800,"OKC@Orl 07:00PM ET",38.500,"Orl"
"C","Al Jefferson",6700,"Cha@Atl 08:00PM ET",26.250,"Cha"
"PG","Jeff Teague",6700,"Cha@Atl 08:00PM ET",32.500,"Atl"
"PG","Isaiah Thomas",6700,"Tor@Bos 07:30PM ET",45.000,"Bos"
"PG","Michael Carter-Williams",6700,"Was@Mil 08:00PM ET",31.250,"Mil"
"PF","Kenneth Faried",6600,"Min@Den 09:00PM ET",37.750,"Den"
"PG","Kyrie Irving",6600,"Mia@Cle 07:00PM ET",0,"Cle"
"PG","Brandon Knight",6600,"Por@Pho 10:30PM ET",26.500,"Pho"
"PF","Nikola Mirotic",6600,"Chi@Det 07:30PM ET",35.500,"Chi"
"SF","Nicolas Batum",6500,"Cha@Atl 08:00PM ET",20.500,"Cha"
"C","Hassan Whiteside",6500,"Mia@Cle 07:00PM ET",14.500,"Mia"
"PG","Derrick Rose",6400,"Chi@Det 07:30PM ET",25.375,"Chi"
"PG","C.J. McCollum",6400,"Por@Pho 10:30PM ET",51.000,"Por"
"PF","Tim Duncan",6300,"Bkn@SA 08:30PM ET",25.000,"SA"
"SF","Danilo Gallinari",6300,"Min@Den 09:00PM ET",47.000,"Den"
"PG","Goran Dragic",6300,"Mia@Cle 07:00PM ET",21.750,"Mia"
"PF","Terrence Jones",6300,"GS@Hou 09:30PM ET",25.500,"Hou"
"SF","Andrew Wiggins",6300,"Min@Den 09:00PM ET",9.250,"Min"
"C","Marcin Gortat",6200,"Was@Mil 08:00PM ET",26.000,"Was"
"PF","Markieff Morris",6200,"Por@Pho 10:30PM ET",7.250,"Pho"
"C","Enes Kanter",6200,"OKC@Orl 07:00PM ET",36.500,"OKC"
"C","Jonas Valanciunas",6200,"Tor@Bos 07:30PM ET",42.250,"Tor"
"SF","Tobias Harris",6100,"OKC@Orl 07:00PM ET",29.250,"Orl"
"SG","Bradley Beal",6100,"Was@Mil 08:00PM ET",32.500,"Was"
"PG","Jarrett Jack",6000,"Bkn@SA 08:30PM ET",0,"Bkn"
"SF","Giannis Antetokounmpo",6000,"Was@Mil 08:00PM ET",0,"Mil"
"C","Jahlil Okafor",6000,"Uta@Phi 07:00PM ET",38.250,"Phi"
"PF","Serge Ibaka",5900,"OKC@Orl 07:00PM ET",19.750,"OKC"
"C","Karl-Anthony Towns",5900,"Min@Den 09:00PM ET",30.500,"Min"
"SF","Trevor Ariza",5800,"GS@Hou 09:30PM ET",17.000,"Hou"
"PF","Thaddeus Young",5700,"Bkn@SA 08:30PM ET",18.750,"Bkn"
"PG","Emmanuel Mudiay",5700,"Min@Den 09:00PM ET",32.750,"Den"
"PG","Rajon Rondo",5600,"LAL@Sac 10:00PM ET",19.750,"Sac"
"C","Joakim Noah",5600,"Chi@Det 07:30PM ET",17.125,"Chi"
"PG","Ty Lawson",5600,"GS@Hou 09:30PM ET",25.500,"Hou"
"PF","Jared Sullinger",5600,"Tor@Bos 07:30PM ET",27.250,"Bos"
"C","Tyson Chandler",5500,"Por@Pho 10:30PM ET",13.000,"Pho"
"SF","DeMarre Carroll",5500,"Tor@Bos 07:30PM ET",33.500,"Tor"
"SF","Wilson Chandler",5500,"Min@Den 09:00PM ET",0,"Den"
"SG","Khris Middleton",5500,"Was@Mil 08:00PM ET",14.000,"Mil"
"SF","Robert Covington",5500,"Uta@Phi 07:00PM ET",0,"Phi"
"C","Roy Hibbert",5400,"LAL@Sac 10:00PM ET",35.000,"LAL"
"PF","Ersan Ilyasova",5400,"Chi@Det 07:30PM ET",22.875,"Det"
"C","Mason Plumlee",5400,"Por@Pho 10:30PM ET",23.500,"Por"
"C","Jusuf Nurkic",5400,"Min@Den 09:00PM ET",0,"Den"
"PG","Mo Williams",5300,"Mia@Cle 07:00PM ET",29.500,"Cle"
"PF","David Lee",5300,"Tor@Bos 07:30PM ET",22.750,"Bos"
"SG","Evan Turner",5300,"Tor@Bos 07:30PM ET",12.500,"Bos"
"SF","Joe Johnson",5200,"Bkn@SA 08:30PM ET",30.500,"Bkn"
"PG","Jordan Clarkson",5200,"LAL@Sac 10:00PM ET",22.500,"LAL"
"PG","Tony Wroten",5200,"Uta@Phi 07:00PM ET",0,"Phi"
"PF","Julius Randle",5200,"LAL@Sac 10:00PM ET",32.750,"LAL"
"PF","Ed Davis",5100,"Por@Pho 10:30PM ET",29.250,"Por"
"SF","Marcus Morris",5100,"Chi@Det 07:30PM ET",30.500,"Det"
"C","Gorgui Dieng",5100,"Min@Den 09:00PM ET",16.000,"Min"
"PG","D'Angelo Russell",5100,"LAL@Sac 10:00PM ET",9.250,"LAL"
"SG","Kevin Martín",5000,"Min@Den 09:00PM ET",24.250,"Min"
"C","Andrew Bogut",5000,"GS@Hou 09:30PM ET",29.750,"GS"
"PG","Tony Parker",4900,"Bkn@SA 08:30PM ET",17.250,"SA"
"PF","Donatas Motiejunas",4900,"GS@Hou 09:30PM ET",0,"Hou"
"SG","Kentavious Caldwell-Pope",4900,"Chi@Det 07:30PM ET",28.125,"Det"
"PG","Denis Schroder",4900,"Cha@Atl 08:00PM ET",25.750,"Atl"
"SG","Kyle Korver",4800,"Cha@Atl 08:00PM ET",21.375,"Atl"
"SG","J.R. Smith",4800,"Mia@Cle 07:00PM ET",25.500,"Cle"
"SG","Danny Green",4800,"Bkn@SA 08:30PM ET",18.000,"SA"
"PG","Isaiah Canaan",4800,"Uta@Phi 07:00PM ET",32.250,"Phi"
"SG","Alec Burks",4800,"Uta@Phi 07:00PM ET",27.000,"Uta"
"SF","Harrison Barnes",4800,"GS@Hou 09:30PM ET",25.750,"GS"
"SF","Otto Porter",4800,"Was@Mil 08:00PM ET",28.500,"Was"
"PG","Zach LaVine",4800,"Min@Den 09:00PM ET",18.250,"Min"
"SF","Luol Deng",4700,"Mia@Cle 07:00PM ET",23.250,"Mia"
"PG","Lou Williams",4700,"LAL@Sac 10:00PM ET",28.750,"LAL"
"PF","Amir Johnson",4700,"Tor@Bos 07:30PM ET",29.250,"Bos"
"PG","Darren Collison",4700,"LAL@Sac 10:00PM ET",25.250,"Sac"
"PG","Trey Burke",4700,"Uta@Phi 07:00PM ET",2.250,"Uta"
"PG","Marcus Smart",4700,"Tor@Bos 07:30PM ET",30.000,"Bos"
"PG","Jeremy Lin",4600,"Cha@Atl 08:00PM ET",21.250,"Cha"
"SF","Al-Farouq Aminu",4600,"Por@Pho 10:30PM ET",24.000,"Por"
"SF","P.J. Tucker",4500,"Por@Pho 10:30PM ET",3.250,"Pho"
"SG","Avery Bradley",4500,"Tor@Bos 07:30PM ET",11.250,"Bos"
"C","Meyers Leonard",4500,"Por@Pho 10:30PM ET",30.500,"Por"
"PF","Jabari Parker",4500,"Was@Mil 08:00PM ET",0,"Mil"
"PG","Aarón Brooks",4400,"Chi@Det 07:30PM ET",13.875,"Chi"
"SF","Jae Crowder",4400,"Tor@Bos 07:30PM ET",29.500,"Bos"
"PF","Tristan Thompson",4400,"Mia@Cle 07:00PM ET",17.000,"Cle"
"SF","Aarón Gordon",4400,"OKC@Orl 07:00PM ET",24.250,"Orl"
"SF","Stanley Johnson",4400,"Chi@Det 07:30PM ET",17.125,"Det"
"SF","Andre Iguodala",4300,"GS@Hou 09:30PM ET",14.250,"GS"
"PF","Brandon Bass",4300,"LAL@Sac 10:00PM ET",8.500,"LAL"
"SF","Corey Brewer",4300,"GS@Hou 09:30PM ET",19.750,"Hou"
"SG","Gerald Henderson",4300,"Por@Pho 10:30PM ET",0,"Por"
"PG","Patrick Beverley",4300,"GS@Hou 09:30PM ET",23.000,"Hou"
"C","Timofey Mozgov",4300,"Mia@Cle 07:00PM ET",14.875,"Cle"
"PF","Cody Zeller",4200,"Cha@Atl 08:00PM ET",23.500,"Cha"
"C","Joffrey Lauvergne",4200,"Min@Den 09:00PM ET",23.250,"Den"
"PG","Mario Chalmers",4100,"Mia@Cle 07:00PM ET",21.250,"Mia"
"C","Andrea Bargnani",4100,"Bkn@SA 08:30PM ET",29.250,"Bkn"
"PG","Brandon Jennings",4100,"Chi@Det 07:30PM ET",0,"Det"
"PF","Nene Hilario",4000,"Was@Mil 08:00PM ET",6.500,"Was"
"PF","Kris Humphries",4000,"Was@Mil 08:00PM ET",19.500,"Was"
"C","Tiago Splitter",4000,"Cha@Atl 08:00PM ET",13.750,"Atl"
"SG","O.J. Mayo",4000,"Was@Mil 08:00PM ET",0,"Mil"
"C","Kosta Koufos",4000,"LAL@Sac 10:00PM ET",25.750,"Sac"
"SG","Ben McLemore",4000,"LAL@Sac 10:00PM ET",7.500,"Sac"
"PF","Clint Capela",4000,"GS@Hou 09:30PM ET",27.250,"Hou"
"SG","Manu Ginóbili",3900,"Bkn@SA 08:30PM ET",24.500,"SA"
"PF","Taj Gibson",3900,"Chi@Det 07:30PM ET",12.375,"Chi"
"PF","Patrick Patterson",3900,"Tor@Bos 07:30PM ET",16.500,"Tor"
"PF","John Henson",3900,"Was@Mil 08:00PM ET",8.250,"Mil"
"SF","Omri Casspi",3900,"LAL@Sac 10:00PM ET",17.750,"Sac"
"SG","Jeremy Lamb",3900,"Cha@Atl 08:00PM ET",0,"Cha"
"SF","Rodney Hood",3900,"Uta@Phi 07:00PM ET",25.500,"Uta"
"PG","Shane Larkin",3900,"Bkn@SA 08:30PM ET",25.000,"Bkn"
"C","Steven Adams",3900,"OKC@Orl 07:00PM ET",17.250,"OKC"
"PF","Amar'e Stoudemire",3800,"Mia@Cle 07:00PM ET",0,"Mia"
"SG","Gerald Green",3800,"Mia@Cle 07:00PM ET",23.250,"Mia"
"SG","Marco Belinelli",3800,"LAL@Sac 10:00PM ET",25.500,"Sac"
"SG","Iman Shumpert",3800,"Mia@Cle 07:00PM ET",0,"Cle"
"SG","Dion Waiters",3800,"OKC@Orl 07:00PM ET",14.500,"OKC"
"SF","Bojan Bogdanovic",3800,"Bkn@SA 08:30PM ET",10.750,"Bkn"
"PG","Greivis Vasquez",3700,"Was@Mil 08:00PM ET",30.750,"Mil"
"PF","Nemanja Bjelica",3700,"Min@Den 09:00PM ET",20.250,"Min"
"C","Alex Len",3700,"Por@Pho 10:30PM ET",13.000,"Pho"
"SG","Evan Fournier",3700,"OKC@Orl 07:00PM ET",13.000,"Orl"
"SF","Jerami Grant",3700,"Uta@Phi 07:00PM ET",20.500,"Phi"
"PF","David West",3600,"Bkn@SA 08:30PM ET",11.500,"SA"
"PG","Randy Foye",3600,"Min@Den 09:00PM ET",15.000,"Den"
"SF","Jared Dudley",3600,"Was@Mil 08:00PM ET",0,"Was"
"SG","Nick Young",3600,"LAL@Sac 10:00PM ET",18.500,"LAL"
"C","Tyler Zeller",3600,"Tor@Bos 07:30PM ET",8.750,"Bos"
"SG","Hollis Thompson",3600,"Uta@Phi 07:00PM ET",20.250,"Phi"
"SG","Tim Hardaway Jr.",3600,"Cha@Atl 08:00PM ET",0,"Atl"
"C","Frank Kaminsky",3600,"Cha@Atl 08:00PM ET",1.250,"Cha"
"SF","T.J. Warren",3600,"Por@Pho 10:30PM ET",14.000,"Pho"
"SF","Shabazz Muhammad",3600,"Min@Den 09:00PM ET",11.250,"Min"
"PF","Kevin Garnett",3500,"Min@Den 09:00PM ET",17.750,"Min"
"PG","Jameer Nelson",3500,"Min@Den 09:00PM ET",22.250,"Den"
"PF","Luis Scola",3500,"Tor@Bos 07:30PM ET",10.000,"Tor"
"PF","Marvin Williams",3500,"Cha@Atl 08:00PM ET",28.000,"Cha"
"PF","Jon Leuer",3500,"Por@Pho 10:30PM ET",29.750,"Pho"
"C","Nikola Pekovic",3500,"Min@Den 09:00PM ET",0,"Min"
"PF","Thomas Robinson",3500,"Bkn@SA 08:30PM ET",16.750,"Bkn"
"C","Kelly Olynyk",3500,"Tor@Bos 07:30PM ET",0,"Bos"
"PG","Shaun Livingston",3400,"GS@Hou 09:30PM ET",16.000,"GS"
"SF","Mirza Teletovic",3400,"Por@Pho 10:30PM ET",12.750,"Pho"
"SG","Gary Harris",3400,"Min@Den 09:00PM ET",26.750,"Den"
"SF","Justise Winslow",3400,"Mia@Cle 07:00PM ET",16.250,"Mia"
"PF","Boris Diaw",3300,"Bkn@SA 08:30PM ET",28.000,"SA"
"C","Anderson Varejao",3300,"Mia@Cle 07:00PM ET",9.625,"Cle"
"SG","Kent Bazemore",3300,"Cha@Atl 08:00PM ET",13.000,"Atl"
"SG","Terrence Ross",3300,"Tor@Bos 07:30PM ET",7.000,"Tor"
"SG","Nik Stauskas",3300,"Uta@Phi 07:00PM ET",0,"Phi"
"SG","Archie Goodwin",3300,"Por@Pho 10:30PM ET",19.750,"Pho"
"SF","Mike Dunleavy",3200,"Chi@Det 07:30PM ET",0,"Chi"
"SF","Thabo Sefolosha",3200,"Cha@Atl 08:00PM ET",23.250,"Atl"
"C","Marreese Speights",3200,"GS@Hou 09:30PM ET",18.250,"GS"
"PG","Cory Joseph",3200,"Tor@Bos 07:30PM ET",5.500,"Tor"
"PG","D.J. Augustin",3100,"OKC@Orl 07:00PM ET",20.750,"OKC"
"PG","Patty Mills",3100,"Bkn@SA 08:30PM ET",16.750,"SA"
"C","Festus Ezeli",3100,"GS@Hou 09:30PM ET",23.000,"GS"
"SF","Jakarr Sampson",3100,"Uta@Phi 07:00PM ET",18.500,"Phi"
"PG","André Miller",3000,"Min@Den 09:00PM ET",0,"Min"
"PG","Jason Terry",3000,"GS@Hou 09:30PM ET",6.250,"Hou"
"SF","Metta World Peace",3000,"LAL@Sac 10:00PM ET",0,"LAL"
"SG","Mike Miller",3000,"Min@Den 09:00PM ET",0.000,"Den"
"SF","Richard Nascimiento de Souza",3000,"Mia@Cle 07:00PM ET",16.125,"Cle"
"PF","Matt Bonner",3000,"Bkn@SA 08:30PM ET",0,"SA"
"C","Nick Collison",3000,"OKC@Orl 07:00PM ET",3.750,"OKC"
"PG","Kirk Hinrich",3000,"Chi@Det 07:30PM ET",1.500,"Chi"
"PG","Steve Blake",3000,"Chi@Det 07:30PM ET",13.500,"Det"
"SG","James Jones",3000,"Mia@Cle 07:00PM ET",2.500,"Cle"
"C","Chris Kaman",3000,"Por@Pho 10:30PM ET",0,"Por"
"PF","Channing Frye",3000,"OKC@Orl 07:00PM ET",0,"Orl"
"SG","Alan Anderson",3000,"Was@Mil 08:00PM ET",0,"Was"
"C","Chris Andersen",3000,"Mia@Cle 07:00PM ET",0,"Mia"
"PG","Ronnie Price",3000,"Por@Pho 10:30PM ET",-1.000,"Pho"
"PF","Drew Gooden",3000,"Was@Mil 08:00PM ET",15.750,"Was"
"SF","Caron Butler",3000,"LAL@Sac 10:00PM ET",12.500,"Sac"
"SF","Tayshaun Prince",3000,"Min@Den 09:00PM ET",6.000,"Min"
"SG","Rasual Butler",3000,"Bkn@SA 08:30PM ET",0,"SA"
"SF","Steve Novak",3000,"OKC@Orl 07:00PM ET",0,"OKC"
"SG","Gary Neal",3000,"Was@Mil 08:00PM ET",8.500,"Was"
"PG","C.J. Watson",3000,"OKC@Orl 07:00PM ET",5.000,"Orl"
"PF","Chris Copeland",3000,"Was@Mil 08:00PM ET",13.000,"Mil"
"PG","Leandro Barbosa",3000,"GS@Hou 09:30PM ET",11.000,"GS"
"PF","Udonis Haslem",3000,"Mia@Cle 07:00PM ET",14.000,"Mia"
"PF","Anthony Tolliver",3000,"Chi@Det 07:30PM ET",10.500,"Det"
"PF","Carl Landry",3000,"Uta@Phi 07:00PM ET",0,"Phi"
"C","Sasha Kaun",3000,"Mia@Cle 07:00PM ET",6.250,"Cle"
"PG","Brian Roberts",3000,"Cha@Atl 08:00PM ET",7.750,"Cha"
"PF","Jason Smith",3000,"OKC@Orl 07:00PM ET",5.250,"Orl"
"SG","Anthony Morrow",3000,"OKC@Orl 07:00PM ET",11.000,"OKC"
"SG","Garrett Temple",3000,"Was@Mil 08:00PM ET",0,"Was"
"PF","Joel Anthony",3000,"Chi@Det 07:30PM ET",0,"Det"
"PF","Jason Thompson",3000,"GS@Hou 09:30PM ET",0,"GS"
"PG","Ramon Sessions",3000,"Was@Mil 08:00PM ET",12.750,"Was"
"SF","Martell Webster",3000,"Was@Mil 08:00PM ET",0,"Was"
"PF","Tyler Hansbrough",3000,"Cha@Atl 08:00PM ET",0,"Cha"
"PF","Josh McRoberts",3000,"Mia@Cle 07:00PM ET",6.750,"Mia"
"C","Aron Baynes",3000,"Chi@Det 07:30PM ET",10.750,"Det"
"SG","Brandon Rush",3000,"GS@Hou 09:30PM ET",0.000,"GS"
"SG","Wayne Ellington",3000,"Bkn@SA 08:30PM ET",6.000,"Bkn"
"C","Spencer Hawes",3000,"Cha@Atl 08:00PM ET",10.750,"Cha"
"SG","Jodie Meeks",3000,"Chi@Det 07:30PM ET",2.000,"Det"
"PF","Darrell Arthur",3000,"Min@Den 09:00PM ET",13.000,"Den"
"PG","Donald Sloan",3000,"Bkn@SA 08:30PM ET",6.500,"Bkn"
"PF","Trevor Booker",3000,"Uta@Phi 07:00PM ET",0,"Uta"
"SG","Sonny Weems",3000,"Por@Pho 10:30PM ET",8.250,"Pho"
"SG","Elijah Millsap",3000,"Uta@Phi 07:00PM ET",3.250,"Uta"
"SG","Justin Holiday",3000,"Cha@Atl 08:00PM ET",2.000,"Atl"
"PG","Jerryd Bayless",3000,"Was@Mil 08:00PM ET",17.000,"Mil"
"PF","Mike Scott",3000,"Cha@Atl 08:00PM ET",5.000,"Atl"
"SF","James Johnson",3000,"Tor@Bos 07:30PM ET",0.000,"Tor"
"SG","E'Twaun Moore",3000,"Chi@Det 07:30PM ET",13.625,"Chi"
"SF","Kyle Singler",3000,"OKC@Orl 07:00PM ET",0,"OKC"
"SG","Marcus Thornton",3000,"GS@Hou 09:30PM ET",0,"Hou"
"SG","James Anderson",3000,"LAL@Sac 10:00PM ET",2.000,"Sac"
"PF","J.J. Hickson",3000,"Min@Den 09:00PM ET",0,"Den"
"C","Robert Sacre",3000,"LAL@Sac 10:00PM ET",0,"LAL"
"C","DeJuan Blair",3000,"Was@Mil 08:00PM ET",0,"Was"
"C","Jeff Withey",3000,"Uta@Phi 07:00PM ET",0,"Uta"
"SF","Chris Johnson",3000,"Uta@Phi 07:00PM ET",0,"Uta"
"PF","Andrew Nicholson",3000,"OKC@Orl 07:00PM ET",0,"Orl"
"PG","Seth Curry",3000,"LAL@Sac 10:00PM ET",0,"Sac"
"C","Miles Plumlee",3000,"Was@Mil 08:00PM ET",0.750,"Mil"
"PF","Quincy Acy",3000,"LAL@Sac 10:00PM ET",0,"Sac"
"SF","Willie Reed",3000,"Bkn@SA 08:30PM ET",0,"Bkn"
"PG","Shelvin Mack",3000,"Cha@Atl 08:00PM ET",0,"Atl"
"PF","Jonas Jerebko",3000,"Tor@Bos 07:30PM ET",15.750,"Bos"
"SG","Ian Clark",3000,"GS@Hou 09:30PM ET",0,"GS"
"SG","Lamar Patterson",3000,"Cha@Atl 08:00PM ET",10.875,"Atl"
"SF","Ryan Kelly",3000,"LAL@Sac 10:00PM ET",16.500,"LAL"
"PG","Erick Green",3000,"Min@Den 09:00PM ET",1.500,"Den"
"PF","Cory Jefferson",3000,"Por@Pho 10:30PM ET",0,"Pho"
"PG","Jared Cunningham",3000,"Mia@Cle 07:00PM ET",8.375,"Cle"
"PG","Troy Daniels",3000,"Cha@Atl 08:00PM ET",0,"Cha"
"PG","Tim Frazier",3000,"Por@Pho 10:30PM ET",0,"Por"
"C","Mike Muscala",3000,"Cha@Atl 08:00PM ET",0.750,"Atl"
"PG","Matthew Dellavedova",3000,"Mia@Cle 07:00PM ET",19.625,"Cle"
"SG","Allen Crabbe",3000,"Por@Pho 10:30PM ET",10.750,"Por"
"SG","Andre Roberson",3000,"OKC@Orl 07:00PM ET",10.250,"OKC"
"SG","Joe Harris",3000,"Mia@Cle 07:00PM ET",4.000,"Cle"
"C","Tibor Pleiss",3000,"Uta@Phi 07:00PM ET",0,"Uta"
"SG","Tony Snell",3000,"Chi@Det 07:30PM ET",15.625,"Chi"
"PF","Cameron Bairstow",3000,"Chi@Det 07:30PM ET",0,"Chi"
"SG","Will Barton",3000,"Min@Den 09:00PM ET",18.500,"Den"
"C","Tarik Black",3000,"LAL@Sac 10:00PM ET",0,"LAL"
"PG","T.J. McConnell",3000,"Uta@Phi 07:00PM ET",17.750,"Phi"
"SF","Duje Dukan",3000,"LAL@Sac 10:00PM ET",0,"Sac"
"SF","Anthony Brown",3000,"LAL@Sac 10:00PM ET",0,"LAL"
"SF","Josh Huestis",3000,"OKC@Orl 07:00PM ET",0,"OKC"
"PG","Kendall Marshall",3000,"Uta@Phi 07:00PM ET",0,"Phi"
"SF","Reggie Bullock",3000,"Chi@Det 07:30PM ET",0.000,"Det"
"PG","Shabazz Napier",3000,"OKC@Orl 07:00PM ET",0,"Orl"
"SG","Markel Brown",3000,"Bkn@SA 08:30PM ET",10.250,"Bkn"
"SG","Joe Ingles",3000,"Uta@Phi 07:00PM ET",6.500,"Uta"
"C","Boban Marjanovic",3000,"Bkn@SA 08:30PM ET",0,"SA"
"PF","Eric Moreland",3000,"LAL@Sac 10:00PM ET",0,"Sac"
"SF","Jonathon Simmons",3000,"Bkn@SA 08:30PM ET",0,"SA"
"SF","Devyn Marble",3000,"OKC@Orl 07:00PM ET",0,"Orl"
"PF","Adreian Payne",3000,"Min@Den 09:00PM ET",0.000,"Min"
"PG","Marcelo Huertas",3000,"LAL@Sac 10:00PM ET",7.000,"LAL"
"SF","Doug McDermott",3000,"Chi@Det 07:30PM ET",12.500,"Chi"
"PG","Ray McCallum",3000,"Bkn@SA 08:30PM ET",0,"SA"
"SG","Tyler Johnson",3000,"Mia@Cle 07:00PM ET",0,"Mia"
"C","Bismack Biyombo",3000,"Tor@Bos 07:30PM ET",15.250,"Tor"
"SF","Pat Connaughton",3000,"Por@Pho 10:30PM ET",0,"Por"
"SG","Darrun Hilliard",3000,"Chi@Det 07:30PM ET",0,"Det"
"SG","James Ennis",3000,"Mia@Cle 07:00PM ET",0,"Mia"
"PG","Spencer Dinwiddie",3000,"Chi@Det 07:30PM ET",0,"Det"
"SF","Michael Kidd-Gilchrist",3000,"Cha@Atl 08:00PM ET",0,"Cha"
"PF","Johnny O'Bryant",3000,"Was@Mil 08:00PM ET",3.750,"Mil"
"PF","Larry Nance Jr.",3000,"LAL@Sac 10:00PM ET",0,"LAL"
"SG","Josh Richardson",3000,"Mia@Cle 07:00PM ET",0,"Mia"
"SF","K.J. McDaniels",3000,"GS@Hou 09:30PM ET",0.000,"Hou"
"C","Dewayne Dedmon",3000,"OKC@Orl 07:00PM ET",17.000,"Orl"
"SF","P.J. Hairston",3000,"Cha@Atl 08:00PM ET",6.500,"Cha"
"PF","James Michael McAdoo",3000,"GS@Hou 09:30PM ET",3.000,"GS"
"SF","Maurice Harkless",3000,"Por@Pho 10:30PM ET",15.500,"Por"
"SG","Norman Powell",3000,"Tor@Bos 07:30PM ET",0,"Tor"
"C","Lucas Nogueira",3000,"Tor@Bos 07:30PM ET",0,"Tor"
"SF","Sergey Karasev",3000,"Bkn@SA 08:30PM ET",0,"Bkn"
"SF","Sam Dekker",3000,"GS@Hou 09:30PM ET",0.000,"Hou"
"SG","R.J. Hunter",3000,"Tor@Bos 07:30PM ET",0,"Bos"
"PF","Richaun Holmes",3000,"Uta@Phi 07:00PM ET",7.750,"Phi"
"SF","Kyle Anderson",3000,"Bkn@SA 08:30PM ET",7.250,"SA"
"PF","Montrezl Harrell",3000,"GS@Hou 09:30PM ET",13.250,"Hou"
"PF","Mitch McGary",3000,"OKC@Orl 07:00PM ET",0,"OKC"
"C","Willie Cauley-Stein",3000,"LAL@Sac 10:00PM ET",4.500,"Sac"
"SF","Anthony Bennett",3000,"Tor@Bos 07:30PM ET",0,"Tor"
"PG","Raul Neto",3000,"Uta@Phi 07:00PM ET",14.250,"Uta"
"PG","Delon Wright",3000,"Tor@Bos 07:30PM ET",0,"Tor"
"PF","Jordan Mickey",3000,"Tor@Bos 07:30PM ET",6.000,"Bos"
"SF","Rondae Hollis-Jefferson",3000,"Bkn@SA 08:30PM ET",19.750,"Bkn"
"PF","Bobby Portis",3000,"Chi@Det 07:30PM ET",0,"Chi"
"PF","Christian Wood",3000,"Uta@Phi 07:00PM ET",2.500,"Phi"
"PG","Terry Rozier",3000,"Tor@Bos 07:30PM ET",1.250,"Bos"
"PG","Tyler Ennis",3000,"Was@Mil 08:00PM ET",0,"Mil"
"PF","Noah Vonleh",3000,"Por@Pho 10:30PM ET",1.500,"Por"
"SG","James Young",3000,"Tor@Bos 07:30PM ET",0,"Bos"
