"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"PF","Tim Duncan",6000,"SA@NY 07:30PM ET",25.417,"SA"
"PG","Jarrett Jack",6000,"Mil@Bkn 07:30PM ET",31.625,"Bkn"
"PG","Ty Lawson",5700,"OKC@Hou 08:00PM ET",22.000,"Hou"
"C","Tyson Chandler",5600,"Pho@LAC 10:30PM ET",25.833,"Pho"
"SF","Trevor Ariza",5600,"OKC@Hou 08:00PM ET",22.167,"Hou"
"SG","Khris Middleton",5600,"Mil@Bkn 07:30PM ET",18.250,"Mil"
"PF","Thaddeus Young",5500,"Mil@Bkn 07:30PM ET",22.250,"Bkn"
"SF","Robert Covington",5500,"Cle@Phi 07:00PM ET",0,"Phi"
"C","Mason Plumlee",5400,"Por@Min 08:00PM ET",24.667,"Por"
"PG","Mo Williams",5300,"Cle@Phi 07:00PM ET",23.667,"Cle"
"SG","J.J. Redick",5200,"Pho@LAC 10:30PM ET",21.750,"LAC"
"C","Robin Lopez",5200,"SA@NY 07:30PM ET",20.833,"NY"
"SG","Kevin Martin",5000,"Por@Min 08:00PM ET",22.500,"Min"
"C","Andrew Bogut",5000,"Mem@GS 10:30PM ET",29.750,"GS"
"PF","Ed Davis",5000,"Por@Min 08:00PM ET",19.833,"Por"
"PG","Isaiah Canaan",5000,"Cle@Phi 07:00PM ET",25.000,"Phi"
"PG","Tony Wroten",5000,"Cle@Phi 07:00PM ET",0,"Phi"
"SF","Joe Johnson",4900,"Mil@Bkn 07:30PM ET",18.667,"Bkn"
"SF","Harrison Barnes",4900,"Mem@GS 10:30PM ET",23.083,"GS"
"C","Gorgui Dieng",4900,"Por@Min 08:00PM ET",10.375,"Min"
"PF","Donatas Motiejunas",4900,"OKC@Hou 08:00PM ET",0,"Hou"
"PG","Tony Parker",4800,"SA@NY 07:30PM ET",15.000,"SA"
"SF","Al-Farouq Aminu",4800,"Por@Min 08:00PM ET",29.417,"Por"
"SG","J.R. Smith",4700,"Cle@Phi 07:00PM ET",18.833,"Cle"
"SG","Arron Afflalo",4700,"SA@NY 07:30PM ET",0,"NY"
"SF","Jeff Green",4700,"Mem@GS 10:30PM ET",20.833,"Mem"
"PG","Zach LaVine",4700,"Por@Min 08:00PM ET",17.875,"Min"
"PF","Josh Smith",4600,"Pho@LAC 10:30PM ET",12.833,"LAC"
"PF","Kristaps Porzingis",4600,"SA@NY 07:30PM ET",22.750,"NY"
"SG","Danny Green",4500,"SA@NY 07:30PM ET",19.000,"SA"
"C","Meyers Leonard",4500,"Por@Min 08:00PM ET",16.833,"Por"
"PF","Tristan Thompson",4500,"Cle@Phi 07:00PM ET",20.583,"Cle"
"SG","Jamal Crawford",4400,"Pho@LAC 10:30PM ET",15.750,"LAC"
"SF","Andre Iguodala",4400,"Mem@GS 10:30PM ET",22.833,"GS"
"SG","Langston Galloway",4400,"SA@NY 07:30PM ET",27.083,"NY"
"PF","Jabari Parker",4400,"Mil@Bkn 07:30PM ET",0,"Mil"
"SF","Tony Allen",4300,"Mem@GS 10:30PM ET",23.250,"Mem"
"SF","P.J. Tucker",4300,"Pho@LAC 10:30PM ET",9.417,"Pho"
"SF","Corey Brewer",4300,"OKC@Hou 08:00PM ET",20.417,"Hou"
"SG","Gerald Henderson",4300,"Por@Min 08:00PM ET",0,"Por"
"SG","Manu Ginóbili",4200,"SA@NY 07:30PM ET",28.750,"SA"
"SG","Courtney Lee",4200,"Mem@GS 10:30PM ET",18.750,"Mem"
"C","Timofey Mozgov",4200,"Cle@Phi 07:00PM ET",15.500,"Cle"
"C","Steven Adams",4200,"OKC@Hou 08:00PM ET",18.833,"OKC"
"PF","Clint Capela",4200,"OKC@Hou 08:00PM ET",22.167,"Hou"
"PG","Patrick Beverley",4100,"OKC@Hou 08:00PM ET",15.417,"Hou"
"PG","José Calderón",4000,"SA@NY 07:30PM ET",10.333,"NY"
"C","Andrea Bargnani",4000,"Mil@Bkn 07:30PM ET",13.750,"Bkn"
"SG","O.J. Mayo",4000,"Mil@Bkn 07:30PM ET",0,"Mil"
"SF","Matt Barnes",3900,"Mem@GS 10:30PM ET",11.000,"Mem"
"PF","Kyle O'Quinn",3900,"SA@NY 07:30PM ET",25.917,"NY"
"SF","Bojan Bogdanovic",3900,"Mil@Bkn 07:30PM ET",15.583,"Bkn"
"SF","Paul Pierce",3800,"Pho@LAC 10:30PM ET",14.583,"LAC"
"PF","John Henson",3800,"Mil@Bkn 07:30PM ET",8.250,"Mil"
"SG","Dion Waiters",3800,"OKC@Hou 08:00PM ET",16.667,"OKC"
"SF","Jerami Grant",3800,"Cle@Phi 07:00PM ET",22.375,"Phi"
"PG","Greivis Vasquez",3700,"Mil@Bkn 07:30PM ET",20.833,"Mil"
"SG","Iman Shumpert",3700,"Cle@Phi 07:00PM ET",0,"Cle"
"SG","Hollis Thompson",3700,"Cle@Phi 07:00PM ET",18.000,"Phi"
"PF","Nemanja Bjelica",3700,"Por@Min 08:00PM ET",18.125,"Min"
"PG","Jerian Grant",3700,"SA@NY 07:30PM ET",20.667,"NY"
"PG","Shane Larkin",3700,"Mil@Bkn 07:30PM ET",15.250,"Bkn"
"PF","Kevin Garnett",3500,"Por@Min 08:00PM ET",16.625,"Min"
"PF","Boris Diaw",3500,"SA@NY 07:30PM ET",20.667,"SA"
"SG","Sasha Vujacic",3500,"SA@NY 07:30PM ET",21.333,"NY"
"PF","Jon Leuer",3500,"Pho@LAC 10:30PM ET",21.250,"Pho"
"PF","Thomas Robinson",3500,"Mil@Bkn 07:30PM ET",17.083,"Bkn"
"C","Alex Len",3500,"Pho@LAC 10:30PM ET",14.333,"Pho"
"SF","Shabazz Muhammad",3500,"Por@Min 08:00PM ET",7.000,"Min"
"PF","David West",3400,"SA@NY 07:30PM ET",6.583,"SA"
"PF","Brandan Wright",3400,"Mem@GS 10:30PM ET",12.500,"Mem"
"C","Festus Ezeli",3400,"Mem@GS 10:30PM ET",19.333,"GS"
"C","Nikola Pekovic",3400,"Por@Min 08:00PM ET",0,"Min"
"SF","T.J. Warren",3400,"Pho@LAC 10:30PM ET",13.750,"Pho"
"PG","Shaun Livingston",3300,"Mem@GS 10:30PM ET",10.250,"GS"
"PG","Beno Udrih",3300,"Mem@GS 10:30PM ET",16.833,"Mem"
"C","Anderson Varejao",3300,"Cle@Phi 07:00PM ET",10.417,"Cle"
"SG","Lance Stephenson",3300,"Pho@LAC 10:30PM ET",12.500,"LAC"
"PF","Montrezl Harrell",3300,"OKC@Hou 08:00PM ET",16.917,"Hou"
"SG","Nik Stauskas",3300,"Cle@Phi 07:00PM ET",19.250,"Phi"
"SG","Archie Goodwin",3300,"Pho@LAC 10:30PM ET",11.750,"Pho"
"C","Marreese Speights",3200,"Mem@GS 10:30PM ET",17.000,"GS"
"PG","Jerryd Bayless",3200,"Mil@Bkn 07:30PM ET",15.417,"Mil"
"PG","Patty Mills",3200,"SA@NY 07:30PM ET",16.083,"SA"
"SF","Derrick Williams",3200,"SA@NY 07:30PM ET",20.167,"NY"
"PG","Matthew Dellavedova",3200,"Cle@Phi 07:00PM ET",22.667,"Cle"
"SF","Jakarr Sampson",3200,"Cle@Phi 07:00PM ET",14.500,"Phi"
"SF","Mirza Teletovic",3200,"Pho@LAC 10:30PM ET",4.917,"Pho"
"SF","Tayshaun Prince",3100,"Por@Min 08:00PM ET",9.375,"Min"
"SG","Brandon Rush",3100,"Mem@GS 10:30PM ET",6.167,"GS"
"PG","D.J. Augustin",3100,"OKC@Hou 08:00PM ET",22.250,"OKC"
"PF","JaMychal Green",3100,"Mem@GS 10:30PM ET",11.667,"Mem"
"C","Boban Marjanovic",3100,"SA@NY 07:30PM ET",12.750,"SA"
"PF","Johnny O'Bryant",3100,"Mil@Bkn 07:30PM ET",9.583,"Mil"
"SF","Maurice Harkless",3100,"Por@Min 08:00PM ET",16.583,"Por"
"SF","Rondae Hollis-Jefferson",3100,"Mil@Bkn 07:30PM ET",14.167,"Bkn"
"SG","Devin Booker",3100,"Pho@LAC 10:30PM ET",9.875,"Pho"
"SG","Vince Carter",3000,"Mem@GS 10:30PM ET",0,"Mem"
"PG","Andre Miller",3000,"Por@Min 08:00PM ET",0,"Min"
"PG","Jason Terry",3000,"OKC@Hou 08:00PM ET",4.875,"Hou"
"SF","Richard Jefferson",3000,"Cle@Phi 07:00PM ET",12.750,"Cle"
"PF","Matt Bonner",3000,"SA@NY 07:30PM ET",0,"SA"
"C","Nick Collison",3000,"OKC@Hou 08:00PM ET",7.125,"OKC"
"SG","James Jones",3000,"Cle@Phi 07:00PM ET",2.083,"Cle"
"C","Chris Kaman",3000,"Por@Min 08:00PM ET",0,"Por"
"PF","Chuck Hayes",3000,"OKC@Hou 08:00PM ET",1.250,"Hou"
"PF","Louis Amundson",3000,"SA@NY 07:30PM ET",0,"NY"
"PG","Ronnie Price",3000,"Pho@LAC 10:30PM ET",8.083,"Pho"
"SG","Rasual Butler",3000,"SA@NY 07:30PM ET",6.000,"SA"
"SF","Steve Novak",3000,"OKC@Hou 08:00PM ET",0,"OKC"
"PF","Chris Copeland",3000,"Mil@Bkn 07:30PM ET",11.333,"Mil"
"PG","Leandro Barbosa",3000,"Mem@GS 10:30PM ET",12.333,"GS"
"PF","Carl Landry",3000,"Cle@Phi 07:00PM ET",0,"Phi"
"C","Sasha Kaun",3000,"Cle@Phi 07:00PM ET",3.125,"Cle"
"SG","Anthony Morrow",3000,"OKC@Hou 08:00PM ET",11.167,"OKC"
"PF","Jason Thompson",3000,"Mem@GS 10:30PM ET",7.750,"GS"
"SF","Luc Richard Mbah a Moute",3000,"Pho@LAC 10:30PM ET",0.750,"LAC"
"SF","Wesley Johnson",3000,"Pho@LAC 10:30PM ET",7.833,"LAC"
"SG","Wayne Ellington",3000,"Mil@Bkn 07:30PM ET",7.250,"Bkn"
"SF","Lance Thomas",3000,"SA@NY 07:30PM ET",15.583,"NY"
"PG","Donald Sloan",3000,"Mil@Bkn 07:30PM ET",4.000,"Bkn"
"SG","Sonny Weems",3000,"Pho@LAC 10:30PM ET",5.500,"Pho"
"SF","Kyle Singler",3000,"OKC@Hou 08:00PM ET",8.625,"OKC"
"C","Cole Aldrich",3000,"Pho@LAC 10:30PM ET",0.750,"LAC"
"SG","Marcus Thornton",3000,"OKC@Hou 08:00PM ET",28.000,"Hou"
"C","Miles Plumlee",3000,"Mil@Bkn 07:30PM ET",9.333,"Mil"
"SF","Willie Reed",3000,"Mil@Bkn 07:30PM ET",0,"Bkn"
"SG","Ian Clark",3000,"Mem@GS 10:30PM ET",2.500,"GS"
"SG","C.J. Wilcox",3000,"Pho@LAC 10:30PM ET",0,"LAC"
"PF","Cory Jefferson",3000,"Pho@LAC 10:30PM ET",0,"Pho"
"PG","Jared Cunningham",3000,"Cle@Phi 07:00PM ET",7.917,"Cle"
"PG","Tim Frazier",3000,"Por@Min 08:00PM ET",2.750,"Por"
"SG","Allen Crabbe",3000,"Por@Min 08:00PM ET",10.833,"Por"
"SG","Andre Roberson",3000,"OKC@Hou 08:00PM ET",11.333,"OKC"
"SG","Joe Harris",3000,"Cle@Phi 07:00PM ET",3.750,"Cle"
"PF","Kevin Seraphin",3000,"SA@NY 07:30PM ET",0,"NY"
"PG","T.J. McConnell",3000,"Cle@Phi 07:00PM ET",15.375,"Phi"
"SF","Josh Huestis",3000,"OKC@Hou 08:00PM ET",0,"OKC"
"PG","Kendall Marshall",3000,"Cle@Phi 07:00PM ET",0,"Phi"
"PG","Pablo Prigioni",3000,"Pho@LAC 10:30PM ET",2.250,"LAC"
"PG","Russ Smith",3000,"Mem@GS 10:30PM ET",7.000,"Mem"
"SG","Markel Brown",3000,"Mil@Bkn 07:30PM ET",5.917,"Bkn"
"SF","Jonathon Simmons",3000,"SA@NY 07:30PM ET",0,"SA"
"PF","Adreian Payne",3000,"Por@Min 08:00PM ET",0.000,"Min"
"PG","Ray McCallum",3000,"SA@NY 07:30PM ET",5.500,"SA"
"SG","Austin Rivers",3000,"Pho@LAC 10:30PM ET",10.833,"LAC"
"SF","Pat Connaughton",3000,"Por@Min 08:00PM ET",5.500,"Por"
"SF","K.J. McDaniels",3000,"OKC@Hou 08:00PM ET",2.625,"Hou"
"SF","Branden Dawson",3000,"Pho@LAC 10:30PM ET",0,"LAC"
"PF","James Michael McAdoo",3000,"Mem@GS 10:30PM ET",2.750,"GS"
"PF","Jarnell Stokes",3000,"Mem@GS 10:30PM ET",0,"Mem"
"SF","Sergey Karasev",3000,"Mil@Bkn 07:30PM ET",1.500,"Bkn"
"SF","Sam Dekker",3000,"OKC@Hou 08:00PM ET",1.625,"Hou"
"PF","Richaun Holmes",3000,"Cle@Phi 07:00PM ET",5.375,"Phi"
"SG","Jordan Adams",3000,"Mem@GS 10:30PM ET",6.500,"Mem"
"SF","Kyle Anderson",3000,"SA@NY 07:30PM ET",4.583,"SA"
"PF","Mitch McGary",3000,"OKC@Hou 08:00PM ET",-1.000,"OKC"
"SF","Cleanthony Early",3000,"SA@NY 07:30PM ET",3.375,"NY"
"PF","Jarell Martin",3000,"Mem@GS 10:30PM ET",0,"Mem"
"PF","Christian Wood",3000,"Cle@Phi 07:00PM ET",2.750,"Phi"
"PG","Tyler Ennis",3000,"Mil@Bkn 07:30PM ET",0,"Mil"
"PF","Noah Vonleh",3000,"Por@Min 08:00PM ET",7.000,"Por"
"PG","Cameron Payne",3000,"OKC@Hou 08:00PM ET",6.500,"OKC"
"C","Joel Embiid",3000,"Cle@Phi 07:00PM ET",0,"Phi"
"SF","Damien Inglis",3000,"Mil@Bkn 07:30PM ET",5.417,"Mil"
"SF","Damjan Rudez",3000,"Por@Min 08:00PM ET",3.250,"Min"
"PG","Tyus Jones",3000,"Por@Min 08:00PM ET",0,"Min"
"PF","Cliff Alexander",3000,"Por@Min 08:00PM ET",0,"Por"
"PF","Kevon Looney",3000,"Mem@GS 10:30PM ET",0,"GS"
"SG","Rashad Vaughn",3000,"Mil@Bkn 07:30PM ET",5.750,"Mil"
"PF","Chris McCullough",3000,"Mil@Bkn 07:30PM ET",0,"Bkn"
"SF","Luis Montero",3000,"Por@Min 08:00PM ET",0.750,"Por"
