"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"C","Willie Cauley-Stein",3400,"Sac@Hou 08:00PM ET",14.813,"Sac"
"SF","Paul Pierce",3300,"Orl@LAC 10:30PM ET",11.375,"LAC"
"PG","Kirk Hinrich",3300,"Cha@Chi 08:00PM ET",14.607,"Chi"
"PF","Channing Frye",3300,"Orl@LAC 10:30PM ET",13.071,"Orl"
"PF","Josh McRoberts",3300,"Cle@Mia 08:00PM ET",10.676,"Mia"
"SF","Maurice Harkless",3300,"Por@Min 08:00PM ET",14.700,"Por"
"PG","Jason Terry",3200,"Sac@Hou 08:00PM ET",10.141,"Hou"
"PG","Brian Roberts",3200,"Cha@Chi 08:00PM ET",6.313,"Cha"
"SF","Chase Budinger",3200,"Ind@Uta 09:00PM ET",10.806,"Ind"
"SG","Gerald Henderson",3200,"Por@Min 08:00PM ET",10.521,"Por"
"C","Nikola Pekovic",3200,"Por@Min 08:00PM ET",0,"Min"
"PF","Kevin Seraphin",3200,"NY@Mil 08:30PM ET",10.875,"NY"
"SF","Tony Snell",3200,"Cha@Chi 08:00PM ET",13.313,"Chi"
"C","Dewayne Dedmon",3200,"Orl@LAC 10:30PM ET",13.679,"Orl"
"C","Frank Kaminsky",3200,"Cha@Chi 08:00PM ET",11.044,"Cha"
"SF","Shabazz Muhammad",3200,"Por@Min 08:00PM ET",11.389,"Min"
"C","Myles Turner",3200,"Ind@Uta 09:00PM ET",12.031,"Ind"
"PF","Kevin Garnett",3100,"Por@Min 08:00PM ET",14.094,"Min"
"PG","Andre Miller",3100,"Por@Min 08:00PM ET",13.861,"Min"
"SF","Richard Jefferson",3100,"Cle@Mia 08:00PM ET",12.013,"Cle"
"PF","Matt Bonner",3100,"Bos@SA 08:30PM ET",2.875,"SA"
"SG","James Jones",3100,"Cle@Mia 08:00PM ET",6.079,"Cle"
"PG","C.J. Watson",3100,"Orl@LAC 10:30PM ET",13.875,"Orl"
"PF","Jason Smith",3100,"Orl@LAC 10:30PM ET",10.732,"Orl"
"PF","Tyler Hansbrough",3100,"Cha@Chi 08:00PM ET",8.042,"Cha"
"SF","Wesley Johnson",3100,"Orl@LAC 10:30PM ET",8.553,"LAC"
"C","Spencer Hawes",3100,"Cha@Chi 08:00PM ET",13.426,"Cha"
"SF","Lance Thomas",3100,"NY@Mil 08:30PM ET",10.000,"NY"
"C","Jeff Withey",3100,"Ind@Uta 09:00PM ET",7.528,"Uta"
"C","Tyler Zeller",3100,"Bos@SA 08:30PM ET",7.615,"Bos"
"PG","Seth Curry",3100,"Sac@Hou 08:00PM ET",7.125,"Sac"
"C","Miles Plumlee",3100,"NY@Mil 08:30PM ET",4.467,"Mil"
"PF","Kyle O'Quinn",3100,"NY@Mil 08:30PM ET",13.074,"NY"
"PF","Jonas Jerebko",3100,"Bos@SA 08:30PM ET",9.211,"Bos"
"SF","Derrick Williams",3100,"NY@Mil 08:30PM ET",12.592,"NY"
"PG","Jerian Grant",3100,"NY@Mil 08:30PM ET",13.238,"NY"
"PG","Shabazz Napier",3100,"Orl@LAC 10:30PM ET",9.778,"Orl"
"SG","Joe Ingles",3100,"Ind@Uta 09:00PM ET",8.206,"Uta"
"PF","Johnny O'Bryant",3100,"NY@Mil 08:30PM ET",9.292,"Mil"
"SF","P.J. Hairston",3100,"Cha@Chi 08:00PM ET",9.183,"Cha"
"SF","Kyle Anderson",3100,"Bos@SA 08:30PM ET",8.600,"SA"
"PG","Raul Neto",3100,"Ind@Uta 09:00PM ET",11.544,"Uta"
"PG","Tyler Ennis",3100,"NY@Mil 08:30PM ET",7.972,"Mil"
"PF","Noah Vonleh",3100,"Por@Min 08:00PM ET",7.588,"Por"
"SG","Rashad Vaughn",3100,"NY@Mil 08:30PM ET",5.000,"Mil"
"C","Chris Kaman",3000,"Por@Min 08:00PM ET",8.167,"Por"
"PF","Louis Amundson",3000,"NY@Mil 08:30PM ET",6.150,"NY"
"C","Chris Andersen",3000,"Cle@Mia 08:00PM ET",4.417,"Mia"
"PF","Amar'e Stoudemire",3000,"Cle@Mia 08:00PM ET",9.000,"Mia"
"SF","Caron Butler",3000,"Sac@Hou 08:00PM ET",5.469,"Sac"
"SF","Tayshaun Prince",3000,"Por@Min 08:00PM ET",7.542,"Min"
"SG","Rasual Butler",3000,"Bos@SA 08:30PM ET",6.735,"SA"
"SF","Mike Dunleavy",3000,"Cha@Chi 08:00PM ET",0,"Chi"
"PF","Chris Copeland",3000,"NY@Mil 08:30PM ET",4.533,"Mil"
"PF","Udonis Haslem",3000,"Cle@Mia 08:00PM ET",5.750,"Mia"
"SG","Sasha Vujacic",3000,"NY@Mil 08:30PM ET",9.875,"NY"
"PG","Beno Udrih",3000,"Cle@Mia 08:00PM ET",10.021,"Mia"
"C","Anderson Varejao",3000,"Cle@Mia 08:00PM ET",6.344,"Cle"
"C","Sasha Kaun",3000,"Cle@Mia 08:00PM ET",1.875,"Cle"
"SF","Luc Richard Mbah a Moute",3000,"Orl@LAC 10:30PM ET",4.456,"LAC"
"SG","Elijah Millsap",3000,"Ind@Uta 09:00PM ET",4.094,"Uta"
"SG","E'Twaun Moore",3000,"Cha@Chi 08:00PM ET",10.188,"Chi"
"C","Cole Aldrich",3000,"Orl@LAC 10:30PM ET",2.050,"LAC"
"SG","James Anderson",3000,"Sac@Hou 08:00PM ET",5.167,"Sac"
"SF","Chris Johnson",3000,"Ind@Uta 09:00PM ET",3.192,"Uta"
"PF","Quincy Acy",3000,"Sac@Hou 08:00PM ET",6.475,"Sac"
"C","Shayne Whittington",3000,"Ind@Uta 09:00PM ET",-1.000,"Ind"
"SF","Solomon Hill",3000,"Ind@Uta 09:00PM ET",4.464,"Ind"
"SG","C.J. Wilcox",3000,"Orl@LAC 10:30PM ET",0.000,"LAC"
"SG","Jared Cunningham",3000,"Cle@Mia 08:00PM ET",6.516,"Cle"
"PG","Troy Daniels",3000,"Cha@Chi 08:00PM ET",3.583,"Cha"
"PG","Tim Frazier",3000,"Por@Min 08:00PM ET",2.475,"Por"
"SG","Joe Harris",3000,"Cle@Mia 08:00PM ET",1.950,"Cle"
"C","Tibor Pleiss",3000,"Ind@Uta 09:00PM ET",1.688,"Uta"
"PF","Cameron Bairstow",3000,"Cha@Chi 08:00PM ET",2.875,"Chi"
"SF","Duje Dukan",3000,"Sac@Hou 08:00PM ET",0,"Sac"
"PG","Pablo Prigioni",3000,"Orl@LAC 10:30PM ET",6.500,"LAC"
"C","Boban Marjanovic",3000,"Bos@SA 08:30PM ET",3.975,"SA"
"PF","Eric Moreland",3000,"Sac@Hou 08:00PM ET",3.900,"Sac"
"SF","Jonathon Simmons",3000,"Bos@SA 08:30PM ET",8.321,"SA"
"SF","Devyn Marble",3000,"Orl@LAC 10:30PM ET",0.950,"Orl"
"PF","Adreian Payne",3000,"Por@Min 08:00PM ET",9.208,"Min"
"SG","Joe Young",3000,"Ind@Uta 09:00PM ET",3.036,"Ind"
"PG","Ray McCallum",3000,"Bos@SA 08:30PM ET",2.425,"SA"
"SF","Pat Connaughton",3000,"Por@Min 08:00PM ET",1.042,"Por"
"SF","Michael Kidd-Gilchrist",3000,"Cha@Chi 08:00PM ET",0,"Cha"
"SG","Josh Richardson",3000,"Cle@Mia 08:00PM ET",4.107,"Mia"
"SF","K.J. McDaniels",3000,"Sac@Hou 08:00PM ET",3.643,"Hou"
"SF","Branden Dawson",3000,"Orl@LAC 10:30PM ET",0,"LAC"
"PF","Rakeem Christmas",3000,"Ind@Uta 09:00PM ET",0,"Ind"
"PF","Jarnell Stokes",3000,"Cle@Mia 08:00PM ET",1.250,"Mia"
"SF","Sam Dekker",3000,"Sac@Hou 08:00PM ET",1.083,"Hou"
"SG","R.J. Hunter",3000,"Bos@SA 08:30PM ET",6.231,"Bos"
"PF","Montrezl Harrell",3000,"Sac@Hou 08:00PM ET",7.383,"Hou"
"SF","Glenn Robinson III",3000,"Ind@Uta 09:00PM ET",8.917,"Ind"
"SF","Cleanthony Early",3000,"NY@Mil 08:30PM ET",2.214,"NY"
"PF","Jordan Mickey",3000,"Bos@SA 08:30PM ET",6.125,"Bos"
"PF","Bobby Portis",3000,"Cha@Chi 08:00PM ET",7.417,"Chi"
"PG","Terry Rozier",3000,"Bos@SA 08:30PM ET",3.769,"Bos"
"SG","James Young",3000,"Bos@SA 08:30PM ET",1.625,"Bos"
"PG","Aaron Harrison",3000,"Cha@Chi 08:00PM ET",2.250,"Cha"
"PG","Dante Exum",3000,"Ind@Uta 09:00PM ET",0,"Uta"
"SF","Damien Inglis",3000,"NY@Mil 08:30PM ET",4.800,"Mil"
"SF","Damjan Rudez",3000,"Por@Min 08:00PM ET",4.438,"Min"
"C","Cristiano Felicio",3000,"Cha@Chi 08:00PM ET",1.750,"Chi"
"SG","Mario Hezonja",3000,"Orl@LAC 10:30PM ET",6.514,"Orl"
"PG","Tyus Jones",3000,"Por@Min 08:00PM ET",2.875,"Min"
"PF","Cliff Alexander",3000,"Por@Min 08:00PM ET",3.833,"Por"
"PF","Trey Lyles",3000,"Ind@Uta 09:00PM ET",5.083,"Uta"
"SF","Luis Montero",3000,"Por@Min 08:00PM ET",2.125,"Por"
