"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"C","Tim Duncan",5800,"SA@Phi 07:00PM ET",29.825,"SA"
"C","Marcin Gortat",5800,"Was@Mia 07:30PM ET",28.484,"Was"
"SG","Jordan Clarkson",5800,"LAL@Tor 07:30PM ET",25.338,"LAL"
"SG","Jamal Crawford",5600,"LAC@Min 08:00PM ET",20.125,"LAC"
"PF","Marvin Williams",5600,"Det@Cha 07:00PM ET",25.553,"Cha"
"PF","Markieff Morris",5600,"Pho@Chi 08:00PM ET",22.941,"Pho"
"C","Jonas Valanciunas",5600,"LAL@Tor 07:30PM ET",26.714,"Tor"
"SF","DeMarre Carroll",5500,"LAL@Tor 07:30PM ET",24.847,"Tor"
"SF","Jae Crowder",5500,"Bos@NO 08:00PM ET",25.950,"Bos"
"SF","Otto Porter",5500,"Was@Mia 07:30PM ET",24.389,"Was"
"PG","Michael Carter-Williams",5500,"Por@Mil 08:00PM ET",24.438,"Mil"
"PG","Isaiah Canaan",5400,"SA@Phi 07:00PM ET",20.548,"Phi"
"C","Mason Plumlee",5400,"Por@Mil 08:00PM ET",27.488,"Por"
"PG","Tony Parker",5300,"SA@Phi 07:00PM ET",24.464,"SA"
"SG","Eric Gordon",5300,"Bos@NO 08:00PM ET",26.838,"NO"
"SF","Al-Farouq Aminu",5300,"Por@Mil 08:00PM ET",25.881,"Por"
"SG","Khris Middleton",5300,"Por@Mil 08:00PM ET",25.845,"Mil"
"SF","Jerami Grant",5300,"SA@Phi 07:00PM ET",23.476,"Phi"
"PG","Zach LaVine",5300,"LAC@Min 08:00PM ET",25.487,"Min"
"PG","D'Angelo Russell",5300,"LAL@Tor 07:30PM ET",23.650,"LAL"
"PG","Goran Dragic",5200,"Was@Mia 07:30PM ET",23.847,"Mia"
"PG","Jerryd Bayless",5000,"Por@Mil 08:00PM ET",24.158,"Mil"
"PF","Ed Davis",5000,"Por@Mil 08:00PM ET",21.774,"Por"
"PF","Nikola Mirotic",5000,"Pho@Chi 08:00PM ET",23.926,"Chi"
"SG","O.J. Mayo",4900,"Por@Mil 08:00PM ET",19.625,"Mil"
"SG","Evan Turner",4900,"Bos@NO 08:00PM ET",22.150,"Bos"
"C","Bismack Biyombo",4900,"LAL@Tor 07:30PM ET",15.988,"Tor"
"PF","Luis Scola",4800,"LAL@Tor 07:30PM ET",20.238,"Tor"
"SG","Wesley Matthews",4800,"Dal@NY 07:30PM ET",21.868,"Dal"
"C","Gorgui Dieng",4800,"LAC@Min 08:00PM ET",20.224,"Min"
"SF","T.J. Warren",4800,"Pho@Chi 08:00PM ET",18.863,"Pho"
"C","Roy Hibbert",4700,"LAL@Tor 07:30PM ET",22.763,"LAL"
"PG","T.J. McConnell",4700,"SA@Phi 07:00PM ET",24.393,"Phi"
"PG","Marcus Smart",4700,"Bos@NO 08:00PM ET",23.278,"Bos"
"PF","Jabari Parker",4700,"Por@Mil 08:00PM ET",18.167,"Mil"
"C","Joakim Noah",4600,"Pho@Chi 08:00PM ET",20.953,"Chi"
"SG","Arron Afflalo",4600,"Dal@NY 07:30PM ET",21.385,"NY"
"PF","Ersan Ilyasova",4600,"Det@Cha 07:00PM ET",18.262,"Det"
"PF","Amir Johnson",4600,"Bos@NO 08:00PM ET",21.138,"Bos"
"C","Meyers Leonard",4600,"Por@Mil 08:00PM ET",19.054,"Por"
"SG","Jeremy Lamb",4600,"Det@Cha 07:00PM ET",22.833,"Cha"
"SG","Kentavious Caldwell-Pope",4600,"Det@Cha 07:00PM ET",23.179,"Det"
"SG","Gerald Green",4500,"Was@Mia 07:30PM ET",15.604,"Mia"
"PF","Jon Leuer",4400,"Pho@Chi 08:00PM ET",18.179,"Pho"
"PG","Jrue Holiday",4400,"Bos@NO 08:00PM ET",21.533,"NO"
"PF","Cody Zeller",4400,"Det@Cha 07:00PM ET",16.912,"Cha"
"SG","Manu Ginobili",4300,"SA@Phi 07:00PM ET",22.132,"SA"
"C","Tyson Chandler",4300,"Pho@Chi 08:00PM ET",19.133,"Pho"
"SF","Jared Dudley",4300,"Was@Mia 07:30PM ET",15.118,"Was"
"PG","Lou Williams",4300,"LAL@Tor 07:30PM ET",21.181,"LAL"
"PF","Dwight Powell",4300,"Dal@NY 07:30PM ET",21.300,"Dal"
"SG","J.J. Redick",4200,"LAC@Min 08:00PM ET",18.672,"LAC"
"SF","Luol Deng",4200,"Was@Mia 07:30PM ET",20.192,"Mia"
"SF","P.J. Tucker",4200,"Pho@Chi 08:00PM ET",16.583,"Pho"
"PG","Cory Joseph",4200,"LAL@Tor 07:30PM ET",19.226,"Tor"
"C","Alex Len",4200,"Pho@Chi 08:00PM ET",15.643,"Pho"
"SF","Stanley Johnson",4200,"Det@Cha 07:00PM ET",16.607,"Det"
"PG","Jose Calderon",4100,"Dal@NY 07:30PM ET",18.595,"NY"
"PG","Jeremy Lin",4100,"Det@Cha 07:00PM ET",20.553,"Cha"
"SF","Chandler Parsons",4100,"Dal@NY 07:30PM ET",14.768,"Dal"
"PG","Raymond Felton",4000,"Dal@NY 07:30PM ET",18.571,"Dal"
"SG","Danny Green",4000,"SA@Phi 07:00PM ET",18.000,"SA"
"PF","Taj Gibson",4000,"Pho@Chi 08:00PM ET",17.559,"Chi"
"PG","Brandon Jennings",4000,"Det@Cha 07:00PM ET",0,"Det"
"SG","Hollis Thompson",4000,"SA@Phi 07:00PM ET",19.131,"Phi"
"PF","Nemanja Bjelica",4000,"LAC@Min 08:00PM ET",19.017,"Min"
"SG","Austin Rivers",4000,"LAC@Min 08:00PM ET",14.163,"LAC"
"PG","Tony Wroten",4000,"SA@Phi 07:00PM ET",6.000,"Phi"
"SF","Justise Winslow",4000,"Was@Mia 07:30PM ET",16.153,"Mia"
"PF","Nene Hilario",3900,"Was@Mia 07:30PM ET",17.604,"Was"
"C","Robin Lopez",3900,"Dal@NY 07:30PM ET",19.417,"NY"
"C","Kelly Olynyk",3900,"Bos@NO 08:00PM ET",17.645,"Bos"
"SG","Tyler Johnson",3900,"Was@Mia 07:30PM ET",17.294,"Mia"
"PF","David West",3800,"SA@Phi 07:00PM ET",13.381,"SA"
"SF","Mirza Teletovic",3800,"Pho@Chi 08:00PM ET",15.179,"Pho"
"SG","Kevin Martin",3700,"LAC@Min 08:00PM ET",17.458,"Min"
"PF","Kris Humphries",3700,"Was@Mia 07:30PM ET",14.406,"Was"
"PF","Josh Smith",3700,"LAC@Min 08:00PM ET",15.963,"LAC"
"C","Spencer Hawes",3700,"Det@Cha 07:00PM ET",14.306,"Cha"
"SG","Langston Galloway",3700,"Dal@NY 07:30PM ET",19.238,"NY"
"PF","David Lee",3600,"Bos@NO 08:00PM ET",14.921,"Bos"
"PG","Aaron Brooks",3600,"Pho@Chi 08:00PM ET",15.636,"Chi"
"PF","Brandon Bass",3600,"LAL@Tor 07:30PM ET",13.632,"LAL"
"PG","Ramon Sessions",3600,"Was@Mia 07:30PM ET",16.306,"Was"
"PF","Patrick Patterson",3600,"LAL@Tor 07:30PM ET",14.488,"Tor"
"PG","Patty Mills",3600,"SA@Phi 07:00PM ET",16.619,"SA"
"PF","John Henson",3600,"Por@Mil 08:00PM ET",15.515,"Mil"
"SF","Lance Stephenson",3600,"LAC@Min 08:00PM ET",13.132,"LAC"
"SG","Nick Young",3500,"LAL@Tor 07:30PM ET",14.028,"LAL"
"PG","Greivis Vasquez",3500,"Por@Mil 08:00PM ET",17.047,"Mil"
"PF","Boris Diaw",3400,"SA@Phi 07:00PM ET",14.631,"SA"
"SG","Allen Crabbe",3400,"Por@Mil 08:00PM ET",14.702,"Por"
"SF","Doug McDermott",3400,"Pho@Chi 08:00PM ET",13.882,"Chi"
"C","Frank Kaminsky",3400,"Det@Cha 07:00PM ET",10.750,"Cha"
"SG","Nik Stauskas",3400,"SA@Phi 07:00PM ET",16.618,"Phi"
"SF","Paul Pierce",3300,"LAC@Min 08:00PM ET",10.895,"LAC"
"SF","Metta World Peace",3300,"LAL@Tor 07:30PM ET",12.313,"LAL"
"PG","Kirk Hinrich",3300,"Pho@Chi 08:00PM ET",14.313,"Chi"
"PG","Devin Harris",3300,"Dal@NY 07:30PM ET",15.663,"Dal"
"SG","Gary Neal",3300,"Was@Mia 07:30PM ET",15.188,"Was"
"PG","J.J. Barea",3300,"Dal@NY 07:30PM ET",17.391,"Dal"
"PF","Josh McRoberts",3300,"Was@Mia 07:30PM ET",10.944,"Mia"
"C","Omer Asik",3300,"Bos@NO 08:00PM ET",8.442,"NO"
"C","Ryan Hollins",3200,"Was@Mia 07:30PM ET",2.667,"Was"
"PF","Charlie Villanueva",3200,"Dal@NY 07:30PM ET",12.171,"Dal"
"PF","Anthony Tolliver",3200,"Det@Cha 07:00PM ET",12.213,"Det"
"SG","Garrett Temple",3200,"Was@Mia 07:30PM ET",10.828,"Was"
"SF","Dante Cunningham",3200,"Bos@NO 08:00PM ET",13.013,"NO"
"SG","Gerald Henderson",3200,"Por@Mil 08:00PM ET",10.808,"Por"
"PG","Norris Cole",3200,"Bos@NO 08:00PM ET",12.083,"NO"
"C","Alexis Ajinca",3200,"Bos@NO 08:00PM ET",11.266,"NO"
"C","Nikola Pekovic",3200,"LAC@Min 08:00PM ET",0,"Min"
"PF","Kevin Seraphin",3200,"Dal@NY 07:30PM ET",11.382,"NY"
"SF","Tony Snell",3200,"Pho@Chi 08:00PM ET",12.618,"Chi"
"SF","Maurice Harkless",3200,"Por@Mil 08:00PM ET",14.226,"Por"
"SF","Jakarr Sampson",3200,"SA@Phi 07:00PM ET",11.131,"Phi"
"SF","Shabazz Muhammad",3200,"LAC@Min 08:00PM ET",11.118,"Min"
"SF","Wesley Johnson",3100,"LAC@Min 08:00PM ET",10.188,"LAC"
"PF","Kevin Garnett",3000,"LAC@Min 08:00PM ET",13.971,"Min"
"PG","Andre Miller",3000,"LAC@Min 08:00PM ET",13.861,"Min"
"PF","Matt Bonner",3000,"SA@Phi 07:00PM ET",2.875,"SA"
"PG","Steve Blake",3000,"Det@Cha 07:00PM ET",10.779,"Det"
"C","Chris Kaman",3000,"Por@Mil 08:00PM ET",8.167,"Por"
"PF","Louis Amundson",3000,"Dal@NY 07:30PM ET",6.150,"NY"
"SG","Alan Anderson",3000,"Was@Mia 07:30PM ET",0,"Was"
"C","Chris Andersen",3000,"Was@Mia 07:30PM ET",4.417,"Mia"
"PG","Ronnie Price",3000,"Pho@Chi 08:00PM ET",8.882,"Pho"
"PF","Drew Gooden",3000,"Was@Mia 07:30PM ET",11.542,"Was"
"PF","Amar'e Stoudemire",3000,"Was@Mia 07:30PM ET",9.000,"Mia"
"SF","Tayshaun Prince",3000,"LAC@Min 08:00PM ET",7.276,"Min"
"SG","Rasual Butler",3000,"SA@Phi 07:00PM ET",6.735,"SA"
"SF","Mike Dunleavy",3000,"Pho@Chi 08:00PM ET",0,"Chi"
"PF","Chris Copeland",3000,"Por@Mil 08:00PM ET",4.533,"Mil"
"C","Kendrick Perkins",3000,"Bos@NO 08:00PM ET",9.667,"NO"
"PF","Udonis Haslem",3000,"Was@Mia 07:30PM ET",6.000,"Mia"
"SG","Sasha Vujacic",3000,"Dal@NY 07:30PM ET",9.875,"NY"
"PG","Beno Udrih",3000,"Was@Mia 07:30PM ET",9.404,"Mia"
"PG","Toney Douglas",3000,"Bos@NO 08:00PM ET",13.625,"NO"
"PF","Carl Landry",3000,"SA@Phi 07:00PM ET",0,"Phi"
"PG","Brian Roberts",3000,"Det@Cha 07:00PM ET",6.313,"Cha"
"PF","Joel Anthony",3000,"Det@Cha 07:00PM ET",5.083,"Det"
"SF","Luc Richard Mbah a Moute",3000,"LAC@Min 08:00PM ET",4.181,"LAC"
"PF","Tyler Hansbrough",3000,"Det@Cha 07:00PM ET",7.179,"Cha"
"C","Aron Baynes",3000,"Det@Cha 07:00PM ET",10.417,"Det"
"SF","Alonzo Gee",3000,"Bos@NO 08:00PM ET",10.750,"NO"
"SF","Quincy Pondexter",3000,"Bos@NO 08:00PM ET",0,"NO"
"SG","Jodie Meeks",3000,"Det@Cha 07:00PM ET",2.000,"Det"
"SF","Lance Thomas",3000,"Dal@NY 07:30PM ET",10.429,"NY"
"SG","Sonny Weems",3000,"Pho@Chi 08:00PM ET",4.500,"Pho"
"C","JaVale McGee",3000,"Dal@NY 07:30PM ET",9.300,"Dal"
"SF","Jeremy Evans",3000,"Dal@NY 07:30PM ET",5.733,"Dal"
"SF","James Johnson",3000,"LAL@Tor 07:30PM ET",8.641,"Tor"
"SG","E'Twaun Moore",3000,"Pho@Chi 08:00PM ET",10.250,"Chi"
"C","Cole Aldrich",3000,"LAC@Min 08:00PM ET",2.050,"LAC"
"C","Robert Sacre",3000,"LAL@Tor 07:30PM ET",7.625,"LAL"
"C","DeJuan Blair",3000,"Was@Mia 07:30PM ET",6.781,"Was"
"SF","Luke Babbitt",3000,"Bos@NO 08:00PM ET",11.768,"NO"
"C","Tyler Zeller",3000,"Bos@NO 08:00PM ET",7.411,"Bos"
"C","Miles Plumlee",3000,"Por@Mil 08:00PM ET",4.467,"Mil"
"PF","Kyle O'Quinn",3000,"Dal@NY 07:30PM ET",13.074,"NY"
"PF","Jonas Jerebko",3000,"Bos@NO 08:00PM ET",9.225,"Bos"
"SF","Derrick Williams",3000,"Dal@NY 07:30PM ET",12.525,"NY"
"SG","C.J. Wilcox",3000,"LAC@Min 08:00PM ET",0.000,"LAC"
"SG","John Jenkins",3000,"Dal@NY 07:30PM ET",6.139,"Dal"
"SF","Ryan Kelly",3000,"LAL@Tor 07:30PM ET",11.821,"LAL"
"PF","Cory Jefferson",3000,"Pho@Chi 08:00PM ET",4.500,"Pho"
"PG","Troy Daniels",3000,"Det@Cha 07:00PM ET",3.583,"Cha"
"PG","Tim Frazier",3000,"Por@Mil 08:00PM ET",2.250,"Por"
"SG","Terrence Ross",3000,"LAL@Tor 07:30PM ET",10.383,"Tor"
"PF","Cameron Bairstow",3000,"Pho@Chi 08:00PM ET",2.875,"Chi"
"C","Tarik Black",3000,"LAL@Tor 07:30PM ET",9.844,"LAL"
"SF","Anthony Brown",3000,"LAL@Tor 07:30PM ET",2.500,"LAL"
"PG","Jerian Grant",3000,"Dal@NY 07:30PM ET",13.262,"NY"
"PG","Kendall Marshall",3000,"SA@Phi 07:00PM ET",0,"Phi"
"SF","Reggie Bullock",3000,"Det@Cha 07:00PM ET",1.750,"Det"
"PG","Pablo Prigioni",3000,"LAC@Min 08:00PM ET",6.786,"LAC"
"C","Boban Marjanovic",3000,"SA@Phi 07:00PM ET",3.975,"SA"
"SF","Jonathon Simmons",3000,"SA@Phi 07:00PM ET",8.321,"SA"
"PF","Adreian Payne",3000,"LAC@Min 08:00PM ET",9.135,"Min"
"PG","Marcelo Huertas",3000,"LAL@Tor 07:30PM ET",11.389,"LAL"
"C","Salah Mejri",3000,"Dal@NY 07:30PM ET",2.350,"Dal"
"PG","Ray McCallum",3000,"SA@Phi 07:00PM ET",2.425,"SA"
"PG","Bryce Cotton",3000,"Pho@Chi 08:00PM ET",0,"Pho"
"SF","Pat Connaughton",3000,"Por@Mil 08:00PM ET",1.042,"Por"
"SG","Darrun Hilliard",3000,"Det@Cha 07:00PM ET",6.083,"Det"
"PG","Spencer Dinwiddie",3000,"Det@Cha 07:00PM ET",10.179,"Det"
"SF","Michael Kidd-Gilchrist",3000,"Det@Cha 07:00PM ET",0,"Cha"
"PF","Johnny O'Bryant",3000,"Por@Mil 08:00PM ET",9.526,"Mil"
"PF","Larry Nance Jr.",3000,"LAL@Tor 07:30PM ET",10.000,"LAL"
"SG","Josh Richardson",3000,"Was@Mia 07:30PM ET",3.688,"Mia"
"SF","Branden Dawson",3000,"LAC@Min 08:00PM ET",0,"LAC"
"SF","P.J. Hairston",3000,"Det@Cha 07:00PM ET",8.703,"Cha"
"SG","Norman Powell",3000,"LAL@Tor 07:30PM ET",3.406,"Tor"
"PF","Jarnell Stokes",3000,"Was@Mia 07:30PM ET",1.250,"Mia"
"C","Lucas Nogueira",3000,"LAL@Tor 07:30PM ET",10.417,"Tor"
"SG","R.J. Hunter",3000,"Bos@NO 08:00PM ET",6.536,"Bos"
"PF","Richaun Holmes",3000,"SA@Phi 07:00PM ET",11.205,"Phi"
"SF","Kyle Anderson",3000,"SA@Phi 07:00PM ET",8.595,"SA"
"SF","Justin Anderson",3000,"Dal@NY 07:30PM ET",4.313,"Dal"
"SG","Archie Goodwin",3000,"Pho@Chi 08:00PM ET",8.455,"Pho"
"SF","Anthony Bennett",3000,"LAL@Tor 07:30PM ET",4.000,"Tor"
"SF","Cleanthony Early",3000,"Dal@NY 07:30PM ET",2.214,"NY"
"PG","Delon Wright",3000,"LAL@Tor 07:30PM ET",1.125,"Tor"
"PF","Jordan Mickey",3000,"Bos@NO 08:00PM ET",6.125,"Bos"
"PF","Bobby Portis",3000,"Pho@Chi 08:00PM ET",7.417,"Chi"
"PF","Christian Wood",3000,"SA@Phi 07:00PM ET",8.604,"Phi"
"PG","Terry Rozier",3000,"Bos@NO 08:00PM ET",3.769,"Bos"
"PG","Tyler Ennis",3000,"Por@Mil 08:00PM ET",7.972,"Mil"
"PF","Noah Vonleh",3000,"Por@Mil 08:00PM ET",7.714,"Por"
"SG","James Young",3000,"Bos@NO 08:00PM ET",1.625,"Bos"
"PG","Aaron Harrison",3000,"Det@Cha 07:00PM ET",2.250,"Cha"
"C","Joel Embiid",3000,"SA@Phi 07:00PM ET",0,"Phi"
"SF","Bruno Caboclo",3000,"LAL@Tor 07:30PM ET",0.000,"Tor"
"SF","Damien Inglis",3000,"Por@Mil 08:00PM ET",4.800,"Mil"
"SF","Damjan Rudez",3000,"LAC@Min 08:00PM ET",4.438,"Min"
"C","Cristiano Felicio",3000,"Pho@Chi 08:00PM ET",1.750,"Chi"
"PG","Tyus Jones",3000,"LAC@Min 08:00PM ET",2.875,"Min"
"PF","Cliff Alexander",3000,"Por@Mil 08:00PM ET",3.833,"Por"
"SF","Kelly Oubre Jr.",3000,"Was@Mia 07:30PM ET",4.365,"Was"
"SG","Devin Booker",3000,"Pho@Chi 08:00PM ET",8.971,"Pho"
"SG","Rashad Vaughn",3000,"Por@Mil 08:00PM ET",4.643,"Mil"
"SF","Luis Montero",3000,"Por@Mil 08:00PM ET",2.125,"Por"
