"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"C","Chris Andersen",3000,"Sac@Mia 07:30PM ET",3.500,"Mia"
"PF","Amar'e Stoudemire",3000,"Sac@Mia 07:30PM ET",5.750,"Mia"
"SF","Caron Butler",3000,"Sac@Mia 07:30PM ET",6.958,"Sac"
"PF","Chris Copeland",3000,"Mil@Cle 08:00PM ET",6.111,"Mil"
"PG","Leandro Barbosa",3000,"GS@LAC 10:30PM ET",12.775,"GS"
"PF","Udonis Haslem",3000,"Sac@Mia 07:30PM ET",5.500,"Mia"
"PG","Shaun Livingston",3000,"GS@LAC 10:30PM ET",11.205,"GS"
"PG","Beno Udrih",3000,"Sac@Mia 07:30PM ET",12.056,"Mia"
"C","Anderson Varejao",3000,"Mil@Cle 08:00PM ET",5.722,"Cle"
"C","Sasha Kaun",3000,"Mil@Cle 08:00PM ET",3.125,"Cle"
"PF","Jason Thompson",3000,"GS@LAC 10:30PM ET",6.650,"GS"
"SF","Luc Richard Mbah a Moute",3000,"GS@LAC 10:30PM ET",2.813,"LAC"
"PF","Josh McRoberts",3000,"Sac@Mia 07:30PM ET",8.725,"Mia"
"SG","Brandon Rush",3000,"GS@LAC 10:30PM ET",8.000,"GS"
"SF","Wesley Johnson",3000,"GS@LAC 10:30PM ET",9.150,"LAC"
"C","Marreese Speights",3000,"GS@LAC 10:30PM ET",11.350,"GS"
"C","Cole Aldrich",3000,"GS@LAC 10:30PM ET",2.833,"LAC"
"SG","James Anderson",3000,"Sac@Mia 07:30PM ET",5.917,"Sac"
"PG","Seth Curry",3000,"Sac@Mia 07:30PM ET",5.375,"Sac"
"C","Miles Plumlee",3000,"Mil@Cle 08:00PM ET",5.175,"Mil"
"PF","Quincy Acy",3000,"Sac@Mia 07:30PM ET",6.500,"Sac"
"SG","Ian Clark",3000,"GS@LAC 10:30PM ET",6.438,"GS"
"SG","C.J. Wilcox",3000,"GS@LAC 10:30PM ET",0,"LAC"
"SG","Jared Cunningham",3000,"Mil@Cle 08:00PM ET",4.556,"Cle"
"SG","Joe Harris",3000,"Mil@Cle 08:00PM ET",2.563,"Cle"
"SF","Duje Dukan",3000,"Sac@Mia 07:30PM ET",0,"Sac"
"PG","Pablo Prigioni",3000,"GS@LAC 10:30PM ET",6.050,"LAC"
"PF","Eric Moreland",3000,"Sac@Mia 07:30PM ET",2.583,"Sac"
"PF","Johnny O'Bryant",3000,"Mil@Cle 08:00PM ET",11.886,"Mil"
"SG","Josh Richardson",3000,"Sac@Mia 07:30PM ET",6.083,"Mia"
"SF","Branden Dawson",3000,"GS@LAC 10:30PM ET",0,"LAC"
"PF","James Michael McAdoo",3000,"GS@LAC 10:30PM ET",4.389,"GS"
"PF","Jarnell Stokes",3000,"Sac@Mia 07:30PM ET",1.250,"Mia"
"PG","Tyler Ennis",3000,"Mil@Cle 08:00PM ET",9.208,"Mil"
"SF","Damien Inglis",3000,"Mil@Cle 08:00PM ET",4.800,"Mil"
"PF","Kevon Looney",3000,"GS@LAC 10:30PM ET",0,"GS"
"SG","Rashad Vaughn",3000,"Mil@Cle 08:00PM ET",3.857,"Mil"
