"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"PF","Dirk Nowitzki",6400,"LAL@Dal 08:30PM ET",33.063,"Dal"
"SF","Nicolas Batum",6400,"Cha@Chi 08:00PM ET",31.313,"Cha"
"PG","Kemba Walker",6400,"Cha@Chi 08:00PM ET",29.406,"Cha"
"SG","Andrew Wiggins",6400,"Min@Ind 07:00PM ET",28.464,"Min"
"SF","Gordon Hayward",6300,"Uta@Orl 07:00PM ET",28.188,"Uta"
"PF","Nikola Mirotic",6300,"Cha@Chi 08:00PM ET",24.719,"Chi"
"PF","Julius Randle",6300,"LAL@Dal 08:30PM ET",28.438,"LAL"
"PF","Zach Randolph",6200,"Por@Mem 08:00PM ET",28.944,"Mem"
"SG","Eric Gordon",6200,"NO@Tor 07:30PM ET",30.438,"NO"
"SG","Kobe Bryant",6100,"LAL@Dal 08:30PM ET",26.625,"LAL"
"PG","Mo Williams",6100,"Cle@NY 07:30PM ET",30.813,"Cle"
"C","Al Jefferson",6100,"Cha@Chi 08:00PM ET",26.813,"Cha"
"PG","George Hill",6100,"Min@Ind 07:00PM ET",29.389,"Ind"
"SF","Danilo Gallinari",6100,"Hou@Den 09:00PM ET",29.531,"Den"
"SF","Evan Fournier",6100,"Uta@Orl 07:00PM ET",30.333,"Orl"
"PG","Ty Lawson",6000,"Hou@Den 09:00PM ET",26.469,"Hou"
"PF","Ryan Anderson",6000,"NO@Tor 07:30PM ET",31.188,"NO"
"C","Jonas Valanciunas",6000,"NO@Tor 07:30PM ET",29.778,"Tor"
"PG","Emmanuel Mudiay",6000,"Hou@Den 09:00PM ET",30.281,"Den"
"PG","Mike Conley",5900,"Por@Mem 08:00PM ET",28.083,"Mem"
"PG","Derrick Rose",5900,"Cha@Chi 08:00PM ET",25.344,"Chi"
"SF","Al-Farouq Aminu",5900,"Por@Mem 08:00PM ET",28.000,"Por"
"SF","Tobias Harris",5900,"Uta@Orl 07:00PM ET",29.306,"Orl"
"PF","Terrence Jones",5900,"Hou@Den 09:00PM ET",15.333,"Hou"
"PF","Kristaps Porzingis",5900,"Cle@NY 07:30PM ET",28.250,"NY"
"PG","Deron Williams",5800,"LAL@Dal 08:30PM ET",25.500,"Dal"
"SG","Monta Ellis",5700,"Min@Ind 07:00PM ET",25.750,"Ind"
"PF","Thaddeus Young",5700,"Bkn@Sac 10:00PM ET",27.250,"Bkn"
"PG","Elfrid Payton",5700,"Uta@Orl 07:00PM ET",25.000,"Orl"
"PG","Jarrett Jack",5600,"Bkn@Sac 10:00PM ET",28.357,"Bkn"
"C","Zaza Pachulia",5600,"LAL@Dal 08:30PM ET",27.000,"Dal"
"SF","DeMarre Carroll",5600,"NO@Tor 07:30PM ET",23.708,"Tor"
"PF","Jared Sullinger",5600,"Atl@Bos 07:30PM ET",29.571,"Bos"
"SF","Trevor Ariza",5500,"Hou@Den 09:00PM ET",25.313,"Hou"
"PF","Marvin Williams",5500,"Cha@Chi 08:00PM ET",27.406,"Cha"
"SF","Wilson Chandler",5500,"Hou@Den 09:00PM ET",0,"Den"
"SG","Marcus Thornton",5500,"Hou@Den 09:00PM ET",31.917,"Hou"
"C","Mason Plumlee",5500,"Por@Mem 08:00PM ET",27.306,"Por"
"PG","T.J. McConnell",5500,"Phi@OKC 08:00PM ET",26.031,"Phi"
"SG","Kent Bazemore",5400,"Atl@Bos 07:30PM ET",26.150,"Atl"
"PG","Jordan Clarkson",5400,"LAL@Dal 08:30PM ET",22.969,"LAL"
"C","Jusuf Nurkic",5400,"Hou@Den 09:00PM ET",0,"Den"
"PG","Ish Smith",5300,"NO@Tor 07:30PM ET",30.625,"NO"
"PG","Jrue Holiday",5300,"NO@Tor 07:30PM ET",22.750,"NO"
"C","Enes Kanter",5300,"Phi@OKC 08:00PM ET",25.531,"OKC"
"SF","Joe Johnson",5200,"Bkn@Sac 10:00PM ET",26.188,"Bkn"
"SF","Jae Crowder",5200,"Atl@Bos 07:30PM ET",26.893,"Bos"
"SG","Alec Burks",5100,"Uta@Orl 07:00PM ET",26.375,"Uta"
"PF","Nemanja Bjelica",5000,"Min@Ind 07:00PM ET",25.156,"Min"
"PF","Tristan Thompson",5000,"Cle@NY 07:30PM ET",23.719,"Cle"
"SG","Evan Turner",4900,"Atl@Bos 07:30PM ET",23.429,"Bos"
"PG","Tony Wroten",4900,"Phi@OKC 08:00PM ET",0,"Phi"
"C","Joakim Noah",4800,"Cha@Chi 08:00PM ET",18.500,"Chi"
"C","Roy Hibbert",4800,"LAL@Dal 08:30PM ET",24.250,"LAL"
"PG","Lou Williams",4800,"LAL@Dal 08:30PM ET",24.031,"LAL"
"PG","Darren Collison",4800,"Bkn@Sac 10:00PM ET",26.375,"Sac"
"PF","Dwight Powell",4800,"LAL@Dal 08:30PM ET",23.875,"Dal"
"SF","Rodney Hood",4800,"Uta@Orl 07:00PM ET",22.625,"Uta"
"SG","Nik Stauskas",4800,"Phi@OKC 08:00PM ET",23.000,"Phi"
"PF","Jordan Hill",4700,"Min@Ind 07:00PM ET",23.250,"Ind"
"C","Robin Lopez",4700,"Cle@NY 07:30PM ET",22.861,"NY"
"SF","Robert Covington",4700,"Phi@OKC 08:00PM ET",11.500,"Phi"
"PG","Marcus Smart",4700,"Atl@Bos 07:30PM ET",23.250,"Bos"
"SG","Kevin Martin",4600,"Min@Ind 07:00PM ET",23.286,"Min"
"SG","Avery Bradley",4600,"Atl@Bos 07:30PM ET",20.250,"Bos"
"PF","Donatas Motiejunas",4600,"Hou@Den 09:00PM ET",0,"Hou"
"C","Dewayne Dedmon",4600,"Uta@Orl 07:00PM ET",19.219,"Orl"
"SG","Kyle Korver",4500,"Atl@Bos 07:30PM ET",20.813,"Atl"
"SG","Wesley Matthews",4500,"LAL@Dal 08:30PM ET",17.786,"Dal"
"PF","J.J. Hickson",4500,"Hou@Den 09:00PM ET",18.036,"Den"
"SG","Langston Galloway",4500,"Cle@NY 07:30PM ET",22.306,"NY"
"SG","Will Barton",4500,"Hou@Den 09:00PM ET",22.625,"Den"
"PG","Trey Burke",4500,"Uta@Orl 07:00PM ET",20.844,"Uta"
"SF","Jerami Grant",4500,"Phi@OKC 08:00PM ET",22.656,"Phi"
"PG","D'Angelo Russell",4500,"LAL@Dal 08:30PM ET",20.156,"LAL"
"PF","Luis Scola",4400,"NO@Tor 07:30PM ET",22.139,"Tor"
"SG","J.R. Smith",4400,"Cle@NY 07:30PM ET",13.550,"Cle"
"SG","Arron Afflalo",4400,"Cle@NY 07:30PM ET",21.000,"NY"
"PG","Jeremy Lin",4400,"Cha@Chi 08:00PM ET",23.344,"Cha"
"PG","Dennis Schroder",4400,"Atl@Bos 07:30PM ET",22.100,"Atl"
"PF","Clint Capela",4400,"Hou@Den 09:00PM ET",21.188,"Hou"
"PG","Matthew Dellavedova",4300,"Cle@NY 07:30PM ET",21.906,"Cle"
"SG","Jeremy Lamb",4300,"Cha@Chi 08:00PM ET",22.071,"Cha"
"SG","Marco Belinelli",4200,"Bkn@Sac 10:00PM ET",19.083,"Sac"
"C","Omer Asik",4200,"NO@Tor 07:30PM ET",8.667,"NO"
"SF","Omri Casspi",4200,"Bkn@Sac 10:00PM ET",22.417,"Sac"
"PG","Isaiah Canaan",4200,"Phi@OKC 08:00PM ET",20.656,"Phi"
"C","Meyers Leonard",4200,"Por@Mem 08:00PM ET",18.056,"Por"
"C","Joffrey Lauvergne",4200,"Hou@Den 09:00PM ET",23.083,"Den"
"SG","C.J. Miles",4100,"Min@Ind 07:00PM ET",21.417,"Ind"
"PF","Ed Davis",4100,"Por@Mem 08:00PM ET",19.500,"Por"
"PF","David Lee",4000,"Atl@Bos 07:30PM ET",18.036,"Bos"
"SG","Gerald Henderson",4000,"Por@Mem 08:00PM ET",14.500,"Por"
"C","Kosta Koufos",4000,"Bkn@Sac 10:00PM ET",21.250,"Sac"
"SF","Chandler Parsons",4000,"LAL@Dal 08:30PM ET",10.100,"Dal"
"SG","Dion Waiters",4000,"Phi@OKC 08:00PM ET",19.969,"OKC"
"C","Timofey Mozgov",4000,"Cle@NY 07:30PM ET",16.563,"Cle"
"SF","Aaron Gordon",4000,"Uta@Orl 07:00PM ET",18.000,"Orl"
"C","Kelly Olynyk",3900,"Atl@Bos 07:30PM ET",16.958,"Bos"
"PG","Zach LaVine",3900,"Min@Ind 07:00PM ET",20.969,"Min"
"PG","Jameer Nelson",3800,"Hou@Den 09:00PM ET",19.583,"Den"
"PG","J.J. Barea",3800,"LAL@Dal 08:30PM ET",19.125,"Dal"
"PG","Toney Douglas",3800,"NO@Tor 07:30PM ET",20.583,"NO"
"SG","Courtney Lee",3800,"Por@Mem 08:00PM ET",19.222,"Mem"
"SG","Rodney Stuckey",3800,"Min@Ind 07:00PM ET",19.000,"Ind"
"C","Ian Mahinmi",3800,"Min@Ind 07:00PM ET",19.469,"Ind"
"PF","Kyle O'Quinn",3800,"Cle@NY 07:30PM ET",19.167,"NY"
"C","Steven Adams",3800,"Phi@OKC 08:00PM ET",19.094,"OKC"
"PF","Amir Johnson",3700,"Atl@Bos 07:30PM ET",17.786,"Bos"
"SF","James Johnson",3700,"NO@Tor 07:30PM ET",11.083,"Tor"
"SF","Bojan Bogdanovic",3700,"Bkn@Sac 10:00PM ET",18.781,"Bkn"
"C","Willie Cauley-Stein",3700,"Bkn@Sac 10:00PM ET",18.056,"Sac"
"SF","Tony Allen",3600,"Por@Mem 08:00PM ET",17.722,"Mem"
"PG","Aaron Brooks",3600,"Cha@Chi 08:00PM ET",16.938,"Chi"
"SF","Corey Brewer",3600,"Hou@Den 09:00PM ET",14.906,"Hou"
"PF","Taj Gibson",3600,"Cha@Chi 08:00PM ET",16.469,"Chi"
"SG","Iman Shumpert",3600,"Cle@NY 07:30PM ET",0,"Cle"
"SG","Hollis Thompson",3600,"Phi@OKC 08:00PM ET",18.625,"Phi"
"PG","Jerian Grant",3600,"Cle@NY 07:30PM ET",17.083,"NY"
"C","Gorgui Dieng",3600,"Min@Ind 07:00PM ET",15.313,"Min"
"PG","Devin Harris",3500,"LAL@Dal 08:30PM ET",16.969,"Dal"
"SF","Matt Barnes",3500,"Por@Mem 08:00PM ET",16.611,"Mem"
"SG","Nick Young",3500,"LAL@Dal 08:30PM ET",17.125,"LAL"
"PG","Cory Joseph",3500,"NO@Tor 07:30PM ET",18.278,"Tor"
"SF","Doug McDermott",3500,"Cha@Chi 08:00PM ET",15.969,"Chi"
"PF","Cody Zeller",3500,"Cha@Chi 08:00PM ET",18.250,"Cha"
"SF","Maurice Harkless",3500,"Por@Mem 08:00PM ET",15.722,"Por"
"SF","Richard Jefferson",3400,"Cle@NY 07:30PM ET",14.250,"Cle"
"SG","Gary Harris",3400,"Hou@Den 09:00PM ET",17.875,"Den"
"PG","Raymond Felton",3300,"LAL@Dal 08:30PM ET",14.688,"Dal"
"SG","Sasha Vujacic",3300,"Cle@NY 07:30PM ET",15.750,"NY"
"PG","José Calderón",3300,"Cle@NY 07:30PM ET",15.139,"NY"
"PG","Patrick Beverley",3300,"Hou@Den 09:00PM ET",13.667,"Hou"
"C","Alexis Ajinca",3300,"NO@Tor 07:30PM ET",10.313,"NO"
"SF","Luke Babbitt",3300,"NO@Tor 07:30PM ET",15.250,"NO"
"SG","Tony Snell",3300,"Cha@Chi 08:00PM ET",15.719,"Chi"
"PF","Kevin Garnett",3200,"Min@Ind 07:00PM ET",11.929,"Min"
"SF","Metta World Peace",3200,"LAL@Dal 08:30PM ET",18.063,"LAL"
"PF","Channing Frye",3200,"Uta@Orl 07:00PM ET",16.000,"Orl"
"SF","Jeff Green",3200,"Por@Mem 08:00PM ET",13.000,"Mem"
"PF","Brandan Wright",3200,"Por@Mem 08:00PM ET",14.571,"Mem"
"C","Tiago Splitter",3200,"Atl@Bos 07:30PM ET",14.917,"Atl"
"C","Nikola Pekovic",3200,"Min@Ind 07:00PM ET",0,"Min"
"PG","Shabazz Napier",3200,"Uta@Orl 07:00PM ET",8.719,"Orl"
"PF","Richaun Holmes",3200,"Phi@OKC 08:00PM ET",10.714,"Phi"
"SG","Rondae Hollis-Jefferson",3200,"Bkn@Sac 10:00PM ET",13.906,"Bkn"
"C","Myles Turner",3200,"Min@Ind 07:00PM ET",12.031,"Ind"
"PG","C.J. Watson",3100,"Uta@Orl 07:00PM ET",13.875,"Orl"
"SF","Thabo Sefolosha",3100,"Atl@Bos 07:30PM ET",18.893,"Atl"
"PG","D.J. Augustin",3100,"Phi@OKC 08:00PM ET",15.531,"OKC"
"PF","Trevor Booker",3100,"Uta@Orl 07:00PM ET",12.357,"Uta"
"PF","Patrick Patterson",3100,"NO@Tor 07:30PM ET",14.194,"Tor"
"SF","Derrick Williams",3100,"Cle@NY 07:30PM ET",13.778,"NY"
"SG","Allen Crabbe",3100,"Por@Mem 08:00PM ET",13.111,"Por"
"SG","Terrence Ross",3100,"NO@Tor 07:30PM ET",11.464,"Tor"
"C","Bismack Biyombo",3100,"NO@Tor 07:30PM ET",16.278,"Tor"
"SF","Shabazz Muhammad",3100,"Min@Ind 07:00PM ET",11.688,"Min"
"SG","Vince Carter",3000,"Por@Mem 08:00PM ET",6.250,"Mem"
"PG","Andre Miller",3000,"Min@Ind 07:00PM ET",6.563,"Min"
"PG","Jason Terry",3000,"Hou@Den 09:00PM ET",4.500,"Hou"
"SG","Mike Miller",3000,"Hou@Den 09:00PM ET",3.833,"Den"
"C","Nick Collison",3000,"Phi@OKC 08:00PM ET",5.100,"OKC"
"PG","Kirk Hinrich",3000,"Cha@Chi 08:00PM ET",1.500,"Chi"
"SG","James Jones",3000,"Cle@NY 07:30PM ET",4.625,"Cle"
"C","Chris Kaman",3000,"Por@Mem 08:00PM ET",0.000,"Por"
"PF","Louis Amundson",3000,"Cle@NY 07:30PM ET",10.750,"NY"
"SF","Caron Butler",3000,"Bkn@Sac 10:00PM ET",4.950,"Sac"
"SF","Tayshaun Prince",3000,"Min@Ind 07:00PM ET",9.313,"Min"
"SF","Mike Dunleavy",3000,"Cha@Chi 08:00PM ET",0,"Chi"
"SF","Steve Novak",3000,"Phi@OKC 08:00PM ET",0,"OKC"
"PG","Randy Foye",3000,"Hou@Den 09:00PM ET",9.906,"Den"
"C","Kendrick Perkins",3000,"NO@Tor 07:30PM ET",9.667,"NO"
"PF","Charlie Villanueva",3000,"LAL@Dal 08:30PM ET",14.179,"Dal"
"PF","Brandon Bass",3000,"LAL@Dal 08:30PM ET",10.964,"LAL"
"C","Anderson Varejao",3000,"Cle@NY 07:30PM ET",6.143,"Cle"
"PF","Carl Landry",3000,"Phi@OKC 08:00PM ET",0,"Phi"
"C","Sasha Kaun",3000,"Cle@NY 07:30PM ET",3.125,"Cle"
"PG","Brian Roberts",3000,"Cha@Chi 08:00PM ET",3.350,"Cha"
"PF","Jason Smith",3000,"Uta@Orl 07:00PM ET",10.833,"Orl"
"SG","Anthony Morrow",3000,"Phi@OKC 08:00PM ET",5.464,"OKC"
"SF","Dante Cunningham",3000,"NO@Tor 07:30PM ET",11.938,"NO"
"PF","Tyler Hansbrough",3000,"Cha@Chi 08:00PM ET",3.083,"Cha"
"PG","Mario Chalmers",3000,"Por@Mem 08:00PM ET",15.500,"Mem"
"SF","Alonzo Gee",3000,"NO@Tor 07:30PM ET",9.438,"NO"
"C","Andrea Bargnani",3000,"Bkn@Sac 10:00PM ET",9.094,"Bkn"
"SG","Wayne Ellington",3000,"Bkn@Sac 10:00PM ET",7.594,"Bkn"
"SF","Chase Budinger",3000,"Min@Ind 07:00PM ET",9.639,"Ind"
"C","Spencer Hawes",3000,"Cha@Chi 08:00PM ET",13.063,"Cha"
"SF","Quincy Pondexter",3000,"NO@Tor 07:30PM ET",0,"NO"
"SF","Lance Thomas",3000,"Cle@NY 07:30PM ET",10.556,"NY"
"PF","Darrell Arthur",3000,"Hou@Den 09:00PM ET",13.188,"Den"
"PG","Donald Sloan",3000,"Bkn@Sac 10:00PM ET",4.000,"Bkn"
"C","JaVale McGee",3000,"LAL@Dal 08:30PM ET",0,"Dal"
"SG","Elijah Millsap",3000,"Uta@Orl 07:00PM ET",1.750,"Uta"
"SF","Jeremy Evans",3000,"LAL@Dal 08:30PM ET",6.250,"Dal"
"SG","Justin Holiday",3000,"Atl@Bos 07:30PM ET",8.679,"Atl"
"PF","Mike Scott",3000,"Atl@Bos 07:30PM ET",7.800,"Atl"
"SG","E'Twaun Moore",3000,"Cha@Chi 08:00PM ET",10.313,"Chi"
"SF","Kyle Singler",3000,"Phi@OKC 08:00PM ET",5.643,"OKC"
"SG","James Anderson",3000,"Bkn@Sac 10:00PM ET",6.656,"Sac"
"C","Robert Sacre",3000,"LAL@Dal 08:30PM ET",4.000,"LAL"
"PG","Jimmer Fredette",3000,"NO@Tor 07:30PM ET",5.500,"NO"
"C","Lavoy Allen",3000,"Min@Ind 07:00PM ET",12.500,"Ind"
"PG","Norris Cole",3000,"NO@Tor 07:30PM ET",0,"NO"
"C","Jeff Withey",3000,"Uta@Orl 07:00PM ET",0.000,"Uta"
"PF","JaMychal Green",3000,"Por@Mem 08:00PM ET",14.639,"Mem"
"C","Tyler Zeller",3000,"Atl@Bos 07:30PM ET",6.950,"Bos"
"SF","Chris Johnson",3000,"Uta@Orl 07:00PM ET",3.150,"Uta"
"PF","Andrew Nicholson",3000,"Uta@Orl 07:00PM ET",0.750,"Orl"
"PG","Seth Curry",3000,"Bkn@Sac 10:00PM ET",7.188,"Sac"
"PF","Quincy Acy",3000,"Bkn@Sac 10:00PM ET",5.833,"Sac"
"SF","Willie Reed",3000,"Bkn@Sac 10:00PM ET",0,"Bkn"
"PG","Shelvin Mack",3000,"Atl@Bos 07:30PM ET",0.750,"Atl"
"PF","Jonas Jerebko",3000,"Atl@Bos 07:30PM ET",9.750,"Bos"
"SG","Lamar Patterson",3000,"Atl@Bos 07:30PM ET",6.179,"Atl"
"C","Shayne Whittington",3000,"Min@Ind 07:00PM ET",-1.000,"Ind"
"SF","Solomon Hill",3000,"Min@Ind 07:00PM ET",0.000,"Ind"
"SG","John Jenkins",3000,"LAL@Dal 08:30PM ET",11.333,"Dal"
"SF","Ryan Kelly",3000,"LAL@Dal 08:30PM ET",12.450,"LAL"
"PG","Erick Green",3000,"Hou@Den 09:00PM ET",0.917,"Den"
"PF","Thomas Robinson",3000,"Bkn@Sac 10:00PM ET",13.219,"Bkn"
"SG","Jared Cunningham",3000,"Cle@NY 07:30PM ET",5.857,"Cle"
"PG","Troy Daniels",3000,"Cha@Chi 08:00PM ET",2.750,"Cha"
"PG","Tim Frazier",3000,"Por@Mem 08:00PM ET",1.375,"Por"
"C","Mike Muscala",3000,"Atl@Bos 07:30PM ET",5.375,"Atl"
"SG","Andre Roberson",3000,"Phi@OKC 08:00PM ET",12.031,"OKC"
"SG","Joe Harris",3000,"Cle@NY 07:30PM ET",2.563,"Cle"
"PF","Kevin Seraphin",3000,"Cle@NY 07:30PM ET",4.458,"NY"
"C","Tibor Pleiss",3000,"Uta@Orl 07:00PM ET",1.083,"Uta"
"PF","Cameron Bairstow",3000,"Cha@Chi 08:00PM ET",2.875,"Chi"
"C","Tarik Black",3000,"LAL@Dal 08:30PM ET",10.875,"LAL"
"SG","Tim Hardaway Jr.",3000,"Atl@Bos 07:30PM ET",0,"Atl"
"SF","Duje Dukan",3000,"Bkn@Sac 10:00PM ET",0,"Sac"
"PG","Phil Pressey",3000,"Phi@OKC 08:00PM ET",11.650,"Phi"
"SF","Anthony Brown",3000,"LAL@Dal 08:30PM ET",3.750,"LAL"
"SF","Josh Huestis",3000,"Phi@OKC 08:00PM ET",0,"OKC"
"PG","Kendall Marshall",3000,"Phi@OKC 08:00PM ET",0,"Phi"
"PG","Russ Smith",3000,"Por@Mem 08:00PM ET",5.100,"Mem"
"SG","Markel Brown",3000,"Bkn@Sac 10:00PM ET",8.800,"Bkn"
"SG","Joe Ingles",3000,"Uta@Orl 07:00PM ET",11.000,"Uta"
"PF","Eric Moreland",3000,"Bkn@Sac 10:00PM ET",2.583,"Sac"
"SF","Devyn Marble",3000,"Uta@Orl 07:00PM ET",3.250,"Orl"
"PF","Adreian Payne",3000,"Min@Ind 07:00PM ET",8.550,"Min"
"SG","Joe Young",3000,"Min@Ind 07:00PM ET",-0.250,"Ind"
"PG","Marcelo Huertas",3000,"LAL@Dal 08:30PM ET",10.542,"LAL"
"C","Salah Mejri",3000,"LAL@Dal 08:30PM ET",2.350,"Dal"
"SF","Pat Connaughton",3000,"Por@Mem 08:00PM ET",2.083,"Por"
"SG","James Ennis",3000,"Por@Mem 08:00PM ET",0.500,"Mem"
"SF","Michael Kidd-Gilchrist",3000,"Cha@Chi 08:00PM ET",0,"Cha"
"PF","Larry Nance Jr.",3000,"LAL@Dal 08:30PM ET",12.188,"LAL"
"SF","K.J. McDaniels",3000,"Hou@Den 09:00PM ET",1.750,"Hou"
"SG","Ben McLemore",3000,"Bkn@Sac 10:00PM ET",9.056,"Sac"
"C","Frank Kaminsky",3000,"Cha@Chi 08:00PM ET",6.969,"Cha"
"SF","P.J. Hairston",3000,"Cha@Chi 08:00PM ET",10.031,"Cha"
"PF","Rakeem Christmas",3000,"Min@Ind 07:00PM ET",0,"Ind"
"SF","Jakarr Sampson",3000,"Phi@OKC 08:00PM ET",10.094,"Phi"
"SG","Norman Powell",3000,"NO@Tor 07:30PM ET",4.100,"Tor"
"PG","Shane Larkin",3000,"Bkn@Sac 10:00PM ET",14.875,"Bkn"
"C","Lucas Nogueira",3000,"NO@Tor 07:30PM ET",3.500,"Tor"
"SF","Kostas Papanikolaou",3000,"Hou@Den 09:00PM ET",5.188,"Den"
"SF","Sergey Karasev",3000,"Bkn@Sac 10:00PM ET",1.583,"Bkn"
"SF","Sam Dekker",3000,"Hou@Den 09:00PM ET",1.083,"Hou"
"SG","R.J. Hunter",3000,"Atl@Bos 07:30PM ET",7.875,"Bos"
"SG","Jordan Adams",3000,"Por@Mem 08:00PM ET",9.500,"Mem"
"SF","Justin Anderson",3000,"LAL@Dal 08:30PM ET",7.571,"Dal"
"PF","Montrezl Harrell",3000,"Hou@Den 09:00PM ET",8.357,"Hou"
"SF","Glenn Robinson III",3000,"Min@Ind 07:00PM ET",7.950,"Ind"
"PF","Mitch McGary",3000,"Phi@OKC 08:00PM ET",5.250,"OKC"
"SF","Anthony Bennett",3000,"NO@Tor 07:30PM ET",4.542,"Tor"
"SF","Cleanthony Early",3000,"Cle@NY 07:30PM ET",2.700,"NY"
"PG","Raul Neto",3000,"Uta@Orl 07:00PM ET",9.969,"Uta"
"PG","Delon Wright",3000,"NO@Tor 07:30PM ET",1.083,"Tor"
"PF","Jarell Martin",3000,"Por@Mem 08:00PM ET",0,"Mem"
"PF","Jordan Mickey",3000,"Atl@Bos 07:30PM ET",6.125,"Bos"
"PF","Bobby Portis",3000,"Cha@Chi 08:00PM ET",9.500,"Chi"
"PF","Christian Wood",3000,"Phi@OKC 08:00PM ET",6.036,"Phi"
"PG","Terry Rozier",3000,"Atl@Bos 07:30PM ET",4.900,"Bos"
"PF","Noah Vonleh",3000,"Por@Mem 08:00PM ET",5.972,"Por"
"SG","James Young",3000,"Atl@Bos 07:30PM ET",0.000,"Bos"
"PG","Aaron Harrison",3000,"Cha@Chi 08:00PM ET",0,"Cha"
"PG","Cameron Payne",3000,"Phi@OKC 08:00PM ET",3.333,"OKC"
"C","Joel Embiid",3000,"Phi@OKC 08:00PM ET",0,"Phi"
"PG","Dante Exum",3000,"Uta@Orl 07:00PM ET",0,"Uta"
"SF","Bruno Caboclo",3000,"NO@Tor 07:30PM ET",0.000,"Tor"
"C","Nikola Jokic",3000,"Hou@Den 09:00PM ET",14.393,"Den"
"C","Walter Tavares",3000,"Atl@Bos 07:30PM ET",1.125,"Atl"
"SF","Damjan Rudez",3000,"Min@Ind 07:00PM ET",2.250,"Min"
"C","Cristiano Felício",3000,"Cha@Chi 08:00PM ET",1.500,"Chi"
"SG","Mario Hezonja",3000,"Uta@Orl 07:00PM ET",7.833,"Orl"
"PG","Tyus Jones",3000,"Min@Ind 07:00PM ET",2.875,"Min"
"PF","Cliff Alexander",3000,"Por@Mem 08:00PM ET",0,"Por"
"PF","Trey Lyles",3000,"Uta@Orl 07:00PM ET",4.469,"Uta"
"PF","Chris McCullough",3000,"Bkn@Sac 10:00PM ET",0,"Bkn"
"SF","Luis Montero",3000,"Por@Mem 08:00PM ET",2.125,"Por"
